# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  10.35      	1282.88      	23266.4      	8301.29      	21725.2      	21728.4      	20.6961      	-2.9647      	-1.52376      	547.511      
   10.4      	1299.96      	23197.4      	7520.23      	21935.7      	21938.1      	20.7961      	-3.11792      	-1.52308      	535.241      
  10.45      	1316.83      	23117.5      	6754.71      	22100.5      	22102.2      	20.8961      	-3.27113      	-1.51793      	522.529      
   10.5      	1334.12      	23033.5      	6013.68      	22227.2      	22228.3      	 20.996      	-3.42277      	-1.50568      	509.974      
  10.55      	1351.44      	22953.4      	5314.51      	22322.9      	22323.4      	 21.096      	-3.57218      	-1.48403      	497.898      
   10.6      	 1368.7      	22874.1      	4651.23      	  22390      	22389.9      	 21.196      	-3.71811      	-1.45205      	486.583      
  10.65      	1385.55      	22788.4      	4004.38      	22428.1      	22427.5      	 21.296      	-3.85902      	-1.4103      	476.437      
   10.7      	1402.02      	  22690      	3361.05      	22434.3      	22433.3      	 21.396      	-3.99483      	-1.36005      	 467.54      
  10.75      	1417.93      	22578.9      	2717.24      	22409.8      	22408.5      	21.4959      	-4.12683      	-1.30303      	459.628      
   10.8      	1433.18      	22453.9      	2068.84      	22353.6      	22352.1      	21.5959      	-4.25611      	-1.24193      	452.173      
  10.85      	1447.84      	22310.2      	1408.94      	22261.2      	22259.4      	21.6959      	-4.38349      	-1.18019      	 444.55      
   10.9      	 1461.8      	22148.6      	 742.93      	22131.8      	22129.7      	21.7959      	-4.51045      	-1.12091      	436.032      
  10.95      	1474.77      	21980.8      	88.1979      	21976.5      	21974.1      	21.8959      	-4.63874      	-1.06607      	426.073      
     11      	1486.82      	21816.9      	-545.366      	21806.1      	21803.4      	21.9959      	-4.76892      	-1.0167      	 415.06      
  11.05      	1498.35      	21659.2      	-1161.48      	21624.2      	21621.1      	22.0958      	-4.90043      	-0.973204      	402.725      
   11.1      	 1509.2      	21512.3      	-1753.88      	  21437      	21433.5      	22.1958      	-5.03287      	-0.934975      	388.651      
  11.15      	1519.25      	  21384      	-2309.81      	21255.4      	21251.4      	22.2958      	-5.16576      	-0.900168      	373.151      
   11.2      	1528.93      	21269.2      	-2834.51      	21076.1      	21071.6      	22.3958      	-5.29753      	-0.866725      	356.907      
  11.25      	1537.89      	21151.3      	-3345.24      	20881.8      	20876.7      	22.4958      	-5.4262      	-0.833041      	340.536      
   11.3      	1546.04      	21020.7      	-3842.45      	20663.3      	20657.8      	22.5957      	-5.55063      	-0.79754      	324.514      
  11.35      	1553.14      	20881.9      	-4324.78      	20425.9      	20419.9      	22.6957      	-5.67034      	-0.758635      	309.369      
   11.4      	1560.06      	  20732      	-4798.36      	20165.8      	20159.4      	22.7957      	-5.78472      	-0.715232      	295.296      
  11.45      	1566.52      	20561.1      	-5262.69      	19872.9      	19866.2      	22.8957      	-5.89317      	-0.666927      	282.303      
   11.5      	1572.67      	20371.7      	-5708.47      	  19552      	19545.2      	22.9957      	-5.99585      	-0.613831      	270.364      
  11.55      	1578.59      	20177.6      	-6133.86      	  19219      	  19212      	23.0956      	-6.09359      	-0.556452      	259.433      
   11.6      	 1584.2      	19981.6      	-6534.8      	  18879      	18871.8      	23.1956      	-6.18677      	-0.495866      	249.275      
  11.65      	1589.13      	19778.2      	-6906.13      	18529.2      	  18522      	23.2956      	-6.27525      	-0.433781      	239.691      
   11.7      	1593.23      	  19569      	-7246.62      	18173.6      	18166.3      	23.3956      	-6.35923      	-0.372111      	230.297      
  11.75      	1596.36      	19356.4      	-7553.56      	17817.3      	17809.9      	23.4956      	-6.43914      	-0.312741      	220.903      
   11.8      	1598.26      	19132.7      	-7821.64      	17456.3      	17448.8      	23.5955      	-6.5149      	-0.257505      	211.265      
  11.85      	1599.08      	18889.8      	-8054.27      	17081.8      	17074.2      	23.6955      	-6.58595      	-0.207702      	201.218      
   11.9      	 1598.9      	18623.7      	-8253.52      	  16690      	16682.3      	23.7955      	-6.65196      	-0.163602      	190.661      
  11.95      	1597.58      	18334.1      	-8420.29      	  16281      	16273.3      	23.8955      	-6.71286      	-0.124633      	179.794      
     12      	1594.93      	18018.8      	-8556.83      	15852.1      	15844.3      	23.9955      	-6.76825      	-0.0895815      	168.782      
  12.05      	1591.41      	  17681      	-8669.9      	15403.9      	15396.1      	24.0955      	-6.8174      	-0.056537      	158.107      
   12.1      	1587.18      	17328.9      	-8767.41      	14941.7      	14933.8      	24.1954      	-6.85987      	-0.023182      	148.097      
  12.15      	1582.64      	16969.8      	-8855.04      	14470.4      	14462.6      	24.2954      	-6.89573      	0.0125509      	139.186      
   12.2      	1577.79      	  16610      	-8934.11      	13996.5      	13988.9      	24.3954      	-6.92519      	0.052061      	 131.63      
  12.25      	1572.98      	16252.4      	-9007.46      	13521.6      	13514.1      	24.4954      	-6.94836      	0.0960727      	125.604      
   12.3      	1568.05      	15894.7      	-9074.12      	13043.3      	13036.1      	24.5954      	-6.96573      	0.144561      	120.764      
  12.35      	1562.84      	15528.8      	-9125.02      	  12558      	12551.1      	24.6953      	-6.97829      	0.196583      	116.818      
   12.4      	1557.08      	15148.3      	-9152.65      	12063.4      	12056.8      	24.7953      	-6.98698      	0.250485      	113.298      
  12.45      	1550.81      	14752.5      	-9156.62      	11559.4      	11553.2      	24.8953      	-6.99244      	0.304365      	109.899      
   12.5      	1543.84      	14339.4      	-9134.89      	11045.4      	11039.5      	24.9953      	-6.99515      	0.356424      	106.108      
  12.55      	1536.25      	13908.1      	-9085.2      	10522.6      	  10517      	25.0953      	-6.99552      	0.405184      	101.771      
   12.6      	1528.12      	13465.4      	-9010.6      	9998.05      	9992.71      	25.1952      	-6.99359      	0.449639      	 96.761      
  12.65      	1519.46      	  13022      	-8918.04      	9480.55      	9475.46      	25.2952      	-6.98907      	0.489331      	91.2605      
   12.7      	1510.04      	  12584      	-8814.77      	8972.21      	8967.35      	25.3952      	-6.98172      	0.524348      	85.1733      
  12.75      	1499.71      	  12156      	-8710.05      	8470.66      	8465.99      	25.4952      	-6.97149      	0.555255      	 78.668      
   12.8      	1488.47      	11744.5      	-8614.32      	7973.73      	7969.23      	25.5952      	-6.95854      	0.582986      	71.7925      
  12.85      	1476.52      	11357.9      	-8538.59      	7480.03      	7475.71      	25.6952      	-6.9433      	0.60867      	64.9702      
   12.9      	1464.05      	  11003      	-8491.58      	6986.96      	6982.82      	25.7951      	-6.92646      	0.633459      	58.3173      
  12.95      	1451.24      	  10679      	-8473.82      	6488.04      	6484.12      	25.8951      	-6.90868      	0.658551      	52.3663      
     13      	1438.32      	  10382      	-8479.23      	5978.95      	 5975.3      	25.9951      	-6.89036      	0.685256      	47.4671      
  13.05      	1425.42      	10112.6      	-8500.94      	5464.23      	5460.94      	26.0951      	-6.87155      	0.714757      	44.3758      
   13.1      	1412.82      	9866.82      	-8523.36      	 4956.3      	4953.62      	26.0981      	-6.85003      	0.747508      	 47.095      
  13.15      	1400.72      	9626.41      	-8518.91      	4467.01      	   4465      	26.1007      	-6.82136      	0.782856      	51.9114      
   13.2      	 1388.6      	 9366.9      	-8461.47      	 4000.2      	3998.93      	26.1032      	-6.78352      	0.820018      	58.3454      
  13.25      	 1376.8      	9067.19      	-8331.91      	3557.49      	3556.98      	26.1055      	-6.73744      	0.858927      	66.1086      
   13.3      	1365.07      	8698.53      	-8102.83      	3142.77      	3143.03      	26.1076      	-6.68315      	0.898678      	74.6188      
  13.35      	1353.13      	8215.41      	-7732.23      	2753.92      	2754.92      	26.1096      	-6.61948      	0.936531      	83.3418      
   13.4      	1341.31      	7568.52      	-7175.94      	2383.55      	2385.28      	26.1114      	-6.54611      	0.969503      	91.8185      
  13.45      	1329.16      	6754.33      	-6437.07      	2023.75      	 2026.2      	 26.113      	-6.46372      	0.996038      	100.256      
   13.5      	1317.44      	5839.87      	-5591.24      	1664.47      	1667.61      	26.1144      	-6.37282      	1.01608      	108.336      
  13.55      	1305.59      	4893.29      	-4712.73      	1295.53      	1299.37      	26.1156      	-6.27342      	1.03002      	116.186      
   13.6      	1293.88      	3944.67      	-3829.59      	922.557      	927.099      	26.1166      	-6.16498      	1.03809      	124.086      
  13.65      	1282.15      	3017.84      	-2960.28      	556.574      	561.832      	26.1173      	-6.04688      	1.04091      	132.459      
   13.7      	1270.24      	2145.72      	-2129.77      	198.848      	204.835      	26.1179      	-5.91927      	1.04007      	 141.32      
  13.75      	1258.51      	1381.85      	-1364.18      	-149.234      	-142.507      	26.1182      	-5.78397      	1.03751      	150.669      
   13.8      	1246.28      	849.408      	-677.041      	-486.398      	-478.936      	26.1182      	-5.64444      	1.03464      	160.155      
  13.85      	 1233.9      	835.236      	-54.3162      	-816.012      	-807.821      	 26.118      	-5.50421      	1.03209      	169.669      
   13.9      	1221.23      	1272.35      	526.627      	-1144.12      	-1135.22      	26.1175      	-5.36505      	1.02983      	178.881      
  13.95      	1208.51      	1840.87      	1077.56      	-1479.95      	-1470.35      	26.1167      	-5.22789      	1.02763      	187.542      
     14      	1196.03      	2443.21      	1604.69      	-1830.62      	-1820.34      	26.1156      	-5.09478      	1.02548      	 195.36      
  14.05      	1183.74      	3054.15      	2113.16      	-2193.83      	-2182.89      	26.1142      	-4.96813      	1.02357      	202.412      
   14.1      	1171.71      	3663.21      	2607.09      	-2562.36      	-2550.79      	26.1125      	-4.84827      	1.02223      	208.759      
  14.15      	1159.72      	4261.47      	3086.63      	-2927.21      	-2915.05      	26.1105      	-4.73394      	1.02168      	  214.6      
   14.2      	1147.56      	 4837.9      	3548.89      	-3276.91      	-3264.18      	26.1081      	-4.62443      	1.02196      	220.065      
  14.25      	1135.47      	5386.34      	3994.85      	-3601.73      	-3588.46      	26.1054      	-4.51988      	1.02308      	225.438      
   14.3      	1123.21      	5904.05      	4422.57      	-3899.76      	-3885.97      	26.1024      	-4.42007      	1.02507      	230.683      
  14.35      	1110.85      	6387.46      	4823.05      	-4175.87      	-4161.6      	26.0989      	-4.32439      	1.02758      	235.636      
   14.4      	1098.09      	6840.52      	5195.47      	-4437.41      	-4422.7      	26.0952      	-4.23257      	1.02967      	 240.09      
  14.45      	1085.28      	7277.79      	5553.31      	-4691.32      	-4676.2      	 26.091      	-4.14478      	1.03017      	244.042      
   14.5      	 1072.8      	7710.08      	5904.11      	-4945.62      	-4930.11      	26.0865      	-4.06118      	1.02852      	247.397      
  14.55      	1060.43      	8136.52      	6240.04      	-5208.47      	-5192.6      	26.0816      	-3.9816      	1.02497      	250.008      
   14.6      	1048.44      	8557.68      	6559.95      	-5482.28      	-5466.07      	26.0763      	-3.90578      	1.02011      	  251.9      
  14.65      	1036.68      	 8973.7      	6871.15      	-5758.5      	-5741.96      	26.0706      	-3.83371      	1.01471      	253.487      
   14.7      	 1025.1      	9374.17      	7170.79      	-6024.27      	-6007.4      	26.0645      	-3.76504      	1.00982      	 255.06      
  14.75      	1013.28      	9750.15      	7453.09      	-6272.55      	-6255.37      	 26.058      	-3.69882      	1.00657      	256.797      
   14.8      	1001.29      	10100.8      	7718.81      	-6501.17      	-6483.68      	26.0511      	-3.63448      	1.00579      	258.835      
  14.85      	989.168      	10428.5      	7970.01      	-6711.39      	-6693.6      	26.0438      	-3.57231      	1.00772      	261.208      
   14.9      	976.824      	10739.5      	8210.53      	-6908.44      	-6890.35      	26.0361      	-3.51258      	1.01195      	263.817      
  14.95      	964.448      	11041.5      	 8444.5      	-7099.11      	-7080.72      	 26.028      	-3.45496      	1.01766      	266.523      
     15      	 952.07      	11341.6      	8674.52      	-7291.74      	-7273.05      	26.0195      	-3.39931      	1.02385      	269.124      
  15.05      	939.935      	11647.5      	8904.46      	-7493.38      	-7474.41      	26.0105      	-3.34606      	1.02975      	271.518      
   15.1      	928.358      	11962.7      	9137.93      	-7705.19      	-7685.92      	26.0012      	-3.29545      	1.03495      	273.689      
  15.15      	917.176      	12281.4      	9371.88      	-7922.02      	-7902.46      	25.9914      	-3.24712      	 1.0394      	275.658      
   15.2      	906.215      	12593.8      	9600.19      	-8135.62      	-8115.78      	25.9812      	-3.2005      	1.04325      	277.457      
