# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
 545.55      	15505.1      	1.9624e+07      	  19624      	592.657      	7.54499      	7.54499      	2327.03      	      0      
  545.6      	15510.5      	1.9624e+07      	  19624      	585.123      	7.54761      	7.54761      	2327.24      	      0      
 545.65      	15515.7      	1.9624e+07      	  19624      	577.791      	7.55014      	7.55014      	2327.46      	      0      
  545.7      	  15520      	1.9624e+07      	  19624      	572.191      	7.55222      	7.55222      	2327.67      	      0      
 545.75      	15523.1      	1.9624e+07      	  19624      	568.805      	7.55373      	7.55373      	2327.89      	      0      
  545.8      	  15525      	1.9624e+07      	  19624      	 566.67      	7.55464      	7.55464      	 2328.1      	      0      
 545.85      	15525.5      	1.9624e+07      	  19624      	567.335      	 7.5549      	 7.5549      	2328.32      	      0      
  545.9      	15524.7      	1.9624e+07      	  19624      	569.251      	7.55449      	7.55449      	2328.53      	      0      
 545.95      	15522.8      	1.9624e+07      	  19624      	573.203      	7.55356      	7.55356      	2328.75      	      0      
    546      	15520.3      	1.9624e+07      	  19624      	577.597      	7.55237      	7.55237      	2328.97      	      0      
 546.05      	15517.8      	1.9624e+07      	  19624      	583.582      	7.55115      	7.55115      	2329.18      	      0      
  546.1      	15515.7      	1.9624e+07      	  19624      	587.673      	7.55014      	7.55014      	 2329.4      	      0      
 546.15      	15514.7      	1.9624e+07      	  19624      	590.275      	7.54963      	7.54963      	2329.61      	      0      
  546.2      	15514.9      	1.9624e+07      	  19624      	587.821      	7.54975      	7.54975      	2329.83      	      0      
 546.25      	15516.6      	1.9624e+07      	  19624      	581.373      	7.55055      	7.55055      	2330.04      	      0      
  546.3      	15519.4      	1.9624e+07      	  19624      	566.929      	7.55194      	7.55194      	2330.26      	      0      
 546.35      	15523.2      	1.9624e+07      	  19624      	541.531      	7.55377      	7.55377      	2330.47      	      0      
  546.4      	15527.3      	1.9624e+07      	  19624      	493.607      	7.55579      	7.55579      	2330.69      	      0      
 546.45      	15531.5      	1.9624e+07      	  19624      	421.142      	 7.5578      	 7.5578      	2330.91      	      0      
  546.5      	15535.2      	1.9624e+07      	  19624      	 369.91      	 7.5596      	 7.5596      	2331.12      	      0      
 546.55      	  15538      	1.9624e+07      	  19624      	343.801      	7.56099      	7.56099      	2331.34      	      0      
  546.6      	15539.9      	1.9624e+07      	  19624      	309.176      	7.56188      	7.56188      	2331.55      	      0      
 546.65      	15540.4      	1.9624e+07      	  19624      	260.795      	7.56216      	7.56216      	2331.77      	      0      
  546.7      	15539.6      	1.9624e+07      	  19624      	193.568      	7.56177      	7.56177      	2331.98      	      0      
 546.75      	15537.6      	1.9624e+07      	  19624      	108.048      	7.56078      	7.56078      	 2332.2      	      0      
  546.8      	15534.7      	1.9624e+07      	  19624      	-5.87357      	7.55935      	7.55935      	2332.42      	      0      
 546.85      	15531.1      	1.9624e+07      	  19624      	-147.332      	7.55762      	7.55762      	2332.63      	      0      
  546.9      	15527.4      	1.9624e+07      	  19624      	-316.102      	7.55581      	7.55581      	2332.85      	      0      
 546.95      	15524.1      	1.9624e+07      	  19624      	-496.328      	7.55422      	7.55422      	2333.06      	      0      
    547      	15521.7      	1.9624e+07      	  19624      	-664.049      	7.55305      	7.55305      	2333.28      	      0      
 547.05      	  15520      	1.9624e+07      	  19624      	-771.96      	 7.5522      	 7.5522      	2333.49      	      0      
  547.1      	15518.7      	1.9624e+07      	  19624      	-774.87      	7.55158      	7.55158      	2333.71      	      0      
 547.15      	15518.1      	1.9624e+07      	  19624      	-638.57      	7.55128      	7.55128      	2333.93      	      0      
  547.2      	15518.4      	1.9624e+07      	  19624      	-392.531      	7.55144      	7.55144      	2334.14      	      0      
 547.25      	15519.7      	1.9624e+07      	  19624      	-105.769      	7.55209      	7.55209      	2334.36      	      0      
  547.3      	15521.8      	1.9624e+07      	  19624      	140.134      	7.55309      	7.55309      	2334.57      	      0      
 547.35      	15524.3      	1.9624e+07      	  19624      	299.697      	7.55431      	7.55431      	2334.79      	      0      
  547.4      	15526.8      	1.9624e+07      	  19624      	367.751      	7.55554      	7.55554      	   2335      	      0      
 547.45      	15528.7      	1.9624e+07      	  19624      	371.672      	7.55644      	7.55644      	2335.22      	      0      
  547.5      	15529.2      	1.9624e+07      	  19624      	343.714      	 7.5567      	 7.5567      	2335.43      	      0      
 547.55      	15528.5      	1.9624e+07      	  19624      	315.894      	7.55637      	7.55637      	2335.65      	      0      
  547.6      	15527.1      	1.9624e+07      	  19624      	305.048      	7.55569      	7.55569      	2335.87      	      0      
 547.65      	15525.2      	1.9624e+07      	  19624      	322.414      	7.55477      	7.55477      	2336.08      	      0      
  547.7      	15522.9      	1.9624e+07      	  19624      	367.566      	7.55361      	7.55361      	 2336.3      	      0      
 547.75      	15520.2      	1.9624e+07      	  19624      	436.279      	7.55232      	7.55232      	2336.51      	      0      
  547.8      	15517.6      	1.9624e+07      	  19624      	518.709      	7.55107      	7.55107      	2336.73      	      0      
 547.85      	15515.5      	1.9624e+07      	  19624      	623.135      	7.55001      	7.55001      	2336.94      	      0      
  547.9      	15513.9      	1.9624e+07      	  19624      	733.249      	7.54923      	7.54923      	2337.16      	      0      
 547.95      	15513.1      	1.9624e+07      	  19624      	817.463      	7.54884      	7.54884      	2337.37      	      0      
    548      	15513.5      	1.9624e+07      	  19624      	869.546      	7.54906      	7.54906      	2337.59      	      0      
 548.05      	15515.6      	1.9624e+07      	  19624      	895.054      	 7.5501      	 7.5501      	2337.81      	      0      
  548.1      	15519.5      	1.9624e+07      	  19624      	901.006      	7.55199      	7.55199      	2338.02      	      0      
 548.15      	15524.7      	1.9624e+07      	  19624      	893.691      	7.55451      	7.55451      	2338.24      	      0      
  548.2      	15530.6      	1.9624e+07      	  19624      	877.805      	7.55739      	7.55739      	2338.45      	      0      
 548.25      	15536.8      	1.9624e+07      	  19624      	857.581      	 7.5604      	 7.5604      	2338.67      	      0      
  548.3      	15542.7      	1.9624e+07      	  19624      	838.433      	7.56328      	7.56328      	2338.88      	      0      
 548.35      	15547.7      	1.9624e+07      	  19624      	820.338      	7.56572      	7.56572      	 2339.1      	      0      
  548.4      	15551.5      	1.9624e+07      	  19624      	 802.88      	7.56757      	7.56757      	2339.32      	      0      
 548.45      	15554.1      	1.9624e+07      	  19624      	786.897      	7.56881      	7.56881      	2339.53      	      0      
  548.5      	15555.3      	1.9624e+07      	  19624      	781.082      	7.56938      	7.56938      	2339.75      	      0      
 548.55      	15555.1      	1.9624e+07      	  19624      	756.038      	7.56928      	7.56928      	2339.96      	      0      
  548.6      	15553.8      	1.9624e+07      	  19624      	745.877      	7.56866      	7.56866      	2340.18      	      0      
 548.65      	  15552      	1.9624e+07      	  19624      	737.429      	7.56777      	7.56777      	 2340.4      	      0      
  548.7      	15550.1      	1.9624e+07      	  19624      	730.971      	7.56685      	7.56685      	2340.61      	      0      
 548.75      	15548.6      	1.9624e+07      	  19624      	717.198      	7.56614      	7.56614      	2340.83      	      0      
  548.8      	15548.1      	1.9624e+07      	  19624      	704.967      	7.56589      	7.56589      	2341.04      	      0      
 548.85      	15548.9      	1.9624e+07      	  19624      	685.771      	7.56628      	7.56628      	2341.26      	      0      
  548.9      	15551.1      	1.9624e+07      	  19624      	666.651      	7.56733      	7.56733      	2341.48      	      0      
 548.95      	15554.3      	1.9624e+07      	  19624      	 633.96      	 7.5689      	 7.5689      	2341.69      	      0      
    549      	15558.2      	1.9624e+07      	  19624      	592.868      	7.57079      	7.57079      	2341.91      	      0      
 549.05      	15562.4      	1.9624e+07      	  19624      	 525.62      	7.57285      	7.57285      	2342.12      	      0      
  549.1      	15566.6      	1.9624e+07      	  19624      	439.378      	7.57489      	7.57489      	2342.34      	      0      
 549.15      	15570.4      	1.9624e+07      	  19624      	372.958      	7.57673      	7.57673      	2342.56      	      0      
  549.2      	15573.2      	1.9624e+07      	  19624      	333.212      	7.57812      	7.57812      	2342.77      	      0      
 549.25      	15574.8      	1.9624e+07      	  19624      	277.695      	7.57889      	7.57889      	2342.99      	      0      
  549.3      	15575.2      	1.9624e+07      	  19624      	    214      	7.57907      	7.57907      	2343.21      	      0      
 549.35      	15574.3      	1.9624e+07      	  19624      	127.805      	7.57865      	7.57865      	2343.42      	      0      
  549.4      	15572.1      	1.9624e+07      	  19624      	26.7443      	7.57757      	7.57757      	2343.64      	      0      
 549.45      	  15569      	1.9624e+07      	  19624      	-108.391      	7.57604      	7.57604      	2343.85      	      0      
  549.5      	15565.3      	1.9624e+07      	  19624      	-267.011      	7.57426      	7.57426      	2344.07      	      0      
 549.55      	15560.4      	1.96228e+07      	19622.8      	-455.611      	7.57235      	7.57235      	2344.29      	      0      
  549.6      	15555.9      	1.96215e+07      	19621.5      	-648.629      	7.57065      	7.57065      	 2344.5      	      0      
 549.65      	15552.2      	1.96202e+07      	19620.2      	-828.956      	7.56936      	7.56936      	2344.72      	      0      
  549.7      	15549.1      	1.9619e+07      	  19619      	-940.852      	7.56831      	7.56831      	2344.93      	      0      
 549.75      	15546.4      	1.96178e+07      	19617.8      	-943.909      	7.56745      	7.56745      	2345.15      	      0      
  549.8      	15544.4      	1.96167e+07      	19616.7      	-802.961      	7.56692      	7.56692      	2345.37      	      0      
 549.85      	15543.3      	1.96156e+07      	19615.6      	-560.76      	7.56683      	7.56683      	2345.58      	      0      
  549.9      	15543.3      	1.96146e+07      	19614.6      	-283.358      	7.56722      	7.56722      	 2345.8      	      0      
 549.95      	  15544      	1.96136e+07      	19613.6      	-60.0359      	7.56794      	7.56794      	2346.01      	      0      
    550      	15545.1      	1.96126e+07      	19612.6      	78.3261      	7.56881      	7.56881      	2346.23      	      0      
 550.05      	15546.1      	1.96117e+07      	19611.7      	122.937      	7.56967      	7.56967      	2346.45      	      0      
  550.1      	15546.4      	1.96109e+07      	19610.9      	111.263      	7.57017      	7.57017      	2346.66      	      0      
 550.15      	15545.4      	1.961e+07      	  19610      	68.0429      	7.57001      	7.57001      	2346.88      	      0      
  550.2      	15543.3      	1.96092e+07      	19609.2      	30.5481      	7.56927      	7.56927      	2347.09      	      0      
 550.25      	15540.4      	1.96084e+07      	19608.4      	10.0648      	7.56816      	7.56816      	2347.31      	      0      
  550.3      	  15537      	1.96077e+07      	19607.7      	22.4813      	7.56681      	7.56681      	2347.53      	      0      
 550.35      	15533.2      	1.9607e+07      	  19607      	59.5242      	7.56525      	7.56525      	2347.74      	      0      
  550.4      	15529.1      	1.96063e+07      	19606.3      	122.644      	7.56348      	7.56348      	2347.96      	      0      
 550.45      	15525.1      	1.96057e+07      	19605.7      	197.055      	7.56174      	7.56174      	2348.17      	      0      
  550.5      	15521.6      	1.96052e+07      	19605.2      	297.584      	7.56024      	7.56024      	2348.39      	      0      
 550.55      	15518.7      	1.96048e+07      	19604.8      	395.475      	7.55898      	7.55898      	 2348.6      	      0      
  550.6      	15516.6      	1.96045e+07      	19604.5      	467.801      	7.55808      	7.55808      	2348.82      	      0      
 550.65      	15515.8      	1.96042e+07      	19604.2      	507.551      	7.55781      	7.55781      	2349.03      	      0      
  550.7      	15516.8      	1.9604e+07      	  19604      	524.706      	7.55836      	7.55836      	2349.25      	      0      
 550.75      	15519.5      	1.96039e+07      	19603.9      	520.772      	7.55974      	7.55974      	2349.47      	      0      
  550.8      	15523.6      	1.96039e+07      	19603.9      	507.323      	7.56175      	7.56175      	2349.68      	      0      
 550.85      	15528.3      	1.96039e+07      	19603.9      	484.266      	7.56406      	7.56406      	 2349.9      	      0      
  550.9      	15533.4      	1.96039e+07      	19603.9      	 460.22      	7.56651      	7.56651      	2350.11      	      0      
 550.95      	15538.2      	1.96039e+07      	19603.9      	434.625      	7.56883      	7.56883      	2350.33      	      0      
    551      	15541.9      	1.96039e+07      	19603.9      	413.763      	7.57063      	7.57063      	2350.54      	      0      
 551.05      	15544.3      	1.96039e+07      	19603.9      	393.354      	7.57181      	7.57181      	2350.76      	      0      
  551.1      	15545.5      	1.96039e+07      	19603.9      	375.938      	 7.5724      	 7.5724      	2350.98      	      0      
 551.15      	15545.2      	1.96038e+07      	19603.8      	358.858      	7.57231      	7.57231      	2351.19      	      0      
  551.2      	15543.6      	1.96037e+07      	19603.7      	346.865      	7.57154      	7.57154      	2351.41      	      0      
 551.25      	15540.9      	1.96036e+07      	19603.6      	334.893      	7.57027      	7.57027      	2351.62      	      0      
  551.3      	15537.7      	1.96035e+07      	19603.5      	327.056      	7.56875      	7.56875      	2351.84      	      0      
 551.35      	15534.5      	1.96034e+07      	19603.4      	 313.59      	7.56721      	7.56721      	2352.06      	      0      
  551.4      	15531.7      	1.96033e+07      	19603.3      	304.309      	 7.5659      	 7.5659      	2352.27      	      0      
 551.45      	15529.9      	1.96033e+07      	19603.3      	291.459      	7.56506      	7.56506      	2352.49      	      0      
  551.5      	15529.5      	1.96032e+07      	19603.2      	277.054      	7.56486      	7.56486      	 2352.7      	      0      
 551.55      	15530.3      	1.96032e+07      	19603.2      	254.336      	7.56526      	7.56526      	2352.92      	      0      
  551.6      	15532.2      	1.96032e+07      	19603.2      	227.327      	7.56621      	7.56621      	2353.13      	      0      
 551.65      	  15535      	1.96032e+07      	19603.2      	184.375      	7.56756      	7.56756      	2353.35      	      0      
  551.7      	15538.1      	1.96032e+07      	19603.2      	121.279      	7.56908      	7.56908      	2353.57      	      0      
 551.75      	15541.1      	1.96032e+07      	19603.2      	36.1035      	7.57052      	7.57052      	2353.78      	      0      
  551.8      	15543.4      	1.96032e+07      	19603.2      	-15.8151      	7.57168      	7.57168      	   2354      	      0      
 551.85      	15544.9      	1.96031e+07      	19603.1      	-53.1995      	7.57241      	7.57241      	2354.21      	      0      
  551.9      	15545.3      	1.96031e+07      	19603.1      	-99.0748      	7.57263      	7.57263      	2354.43      	      0      
 551.95      	15544.5      	1.9603e+07      	  19603      	-162.599      	7.57225      	7.57225      	2354.65      	      0      
    552      	15542.2      	1.96029e+07      	19602.9      	-240.145      	7.57118      	7.57118      	2354.86      	      0      
 552.05      	15538.6      	1.96028e+07      	19602.8      	-341.627      	 7.5695      	 7.5695      	2355.08      	      0      
  552.1      	15534.2      	1.96026e+07      	19602.6      	-467.713      	 7.5674      	 7.5674      	2355.29      	      0      
 552.15      	15529.3      	1.96025e+07      	19602.5      	-624.623      	7.56502      	7.56502      	2355.51      	      0      
  552.2      	15524.2      	1.96025e+07      	19602.5      	-801.11      	7.56257      	7.56257      	2355.72      	      0      
 552.25      	15519.7      	1.96024e+07      	19602.4      	-987.852      	7.56038      	7.56038      	2355.94      	      0      
  552.3      	  15516      	1.96025e+07      	19602.5      	-1148.01      	7.55861      	7.55861      	2356.15      	      0      
 552.35      	  15513      	1.96025e+07      	19602.5      	-1240.4      	7.55708      	7.55708      	2356.37      	      0      
  552.4      	15510.4      	1.96027e+07      	19602.7      	-1210.06      	7.55577      	7.55577      	2356.59      	      0      
 552.45      	15508.6      	1.96029e+07      	19602.9      	-1046.2      	7.55484      	7.55484      	 2356.8      	      0      
  552.5      	15507.9      	1.96032e+07      	19603.2      	-782.858      	7.55439      	7.55439      	2357.02      	      0      
 552.55      	15508.2      	1.96035e+07      	19603.5      	-502.591      	7.55438      	7.55438      	2357.23      	      0      
  552.6      	15509.3      	1.96039e+07      	19603.9      	-275.105      	7.55473      	7.55473      	2357.45      	      0      
 552.65      	15510.8      	1.96044e+07      	19604.4      	-141.951      	 7.5553      	 7.5553      	2357.66      	      0      
  552.7      	15512.3      	1.96049e+07      	19604.9      	-91.2541      	7.55582      	7.55582      	2357.88      	      0      
 552.75      	15512.9      	1.96055e+07      	19605.5      	-99.1951      	7.55593      	7.55593      	2358.09      	      0      
  552.8      	15512.3      	1.96061e+07      	  19606      	-126.783      	7.55539      	7.55539      	2358.31      	      0      
 552.85      	15510.6      	1.96067e+07      	19606.7      	-150.952      	7.55432      	7.55432      	2358.52      	      0      
  552.9      	15508.2      	1.96073e+07      	19607.3      	-150.997      	7.55292      	7.55292      	2358.74      	      0      
 552.95      	15505.4      	1.9608e+07      	  19608      	-124.233      	7.55128      	7.55128      	2358.96      	      0      
    553      	15502.1      	1.96088e+07      	19608.8      	-67.7539      	7.54939      	7.54939      	2359.17      	      0      
 553.05      	15498.6      	1.96096e+07      	19609.6      	8.86761      	7.54738      	7.54738      	2359.39      	      0      
  553.1      	15495.4      	1.96104e+07      	19610.4      	 101.47      	7.54548      	7.54548      	 2359.6      	      0      
 553.15      	15492.6      	1.96114e+07      	19611.4      	215.813      	7.54378      	7.54378      	2359.82      	      0      
  553.2      	15490.5      	1.96124e+07      	19612.4      	326.428      	7.54234      	7.54234      	2360.03      	      0      
 553.25      	15489.3      	1.96134e+07      	19613.4      	408.318      	7.54135      	7.54135      	2360.25      	      0      
  553.3      	15489.6      	1.96146e+07      	19614.6      	461.221      	7.54107      	7.54107      	2360.46      	      0      
 553.35      	15491.7      	1.96158e+07      	19615.8      	489.161      	7.54164      	7.54164      	2360.68      	      0      
  553.4      	15495.6      	1.9617e+07      	  19617      	499.578      	7.54304      	7.54304      	2360.89      	      0      
 553.45      	15500.8      	1.96183e+07      	19618.3      	 498.72      	7.54506      	7.54506      	2361.11      	      0      
  553.5      	15506.7      	1.96197e+07      	19619.7      	490.681      	7.54744      	7.54744      	2361.32      	      0      
 553.55      	15512.9      	1.9621e+07      	  19621      	480.457      	7.54992      	7.54992      	2361.54      	      0      
  553.6      	15518.6      	1.96223e+07      	19622.3      	 470.68      	7.55221      	7.55221      	2361.75      	      0      
 553.65      	15523.2      	1.96236e+07      	19623.6      	463.832      	7.55398      	7.55398      	2361.97      	      0      
  553.7      	15526.1      	1.9624e+07      	  19624      	 458.62      	7.55517      	7.55517      	2362.18      	      0      
 553.75      	15527.3      	1.9624e+07      	  19624      	457.006      	7.55577      	7.55577      	 2362.4      	      0      
  553.8      	15527.2      	1.9624e+07      	  19624      	456.555      	7.55571      	7.55571      	2362.62      	      0      
 553.85      	15525.7      	1.9624e+07      	  19624      	459.466      	7.55499      	7.55499      	2362.83      	      0      
  553.9      	15523.3      	1.9624e+07      	  19624      	462.599      	7.55382      	7.55382      	2363.05      	      0      
 553.95      	15520.5      	1.9624e+07      	  19624      	467.336      	7.55244      	7.55244      	2363.26      	      0      
    554      	15517.7      	1.9624e+07      	  19624      	471.232      	7.55108      	7.55108      	2363.48      	      0      
 554.05      	15515.5      	1.9624e+07      	  19624      	476.334      	7.55002      	7.55002      	2363.69      	      0      
  554.1      	15514.4      	1.9624e+07      	  19624      	476.853      	 7.5495      	 7.5495      	2363.91      	      0      
 554.15      	15514.7      	1.9624e+07      	  19624      	475.058      	7.54963      	7.54963      	2364.12      	      0      
  554.2      	15516.3      	1.9624e+07      	  19624      	465.858      	7.55041      	7.55041      	2364.34      	      0      
 554.25      	15519.1      	1.9624e+07      	  19624      	451.287      	7.55176      	7.55176      	2364.56      	      0      
  554.3      	15522.6      	1.9624e+07      	  19624      	420.181      	7.55349      	7.55349      	2364.77      	      0      
 554.35      	15526.4      	1.9624e+07      	  19624      	367.408      	7.55535      	7.55535      	2364.99      	      0      
  554.4      	15530.1      	1.9624e+07      	  19624      	295.594      	7.55713      	7.55713      	 2365.2      	      0      
 554.45      	15533.2      	1.9624e+07      	  19624      	256.763      	7.55866      	7.55866      	2365.42      	      0      
  554.5      	15535.5      	1.9624e+07      	  19624      	 231.77      	7.55976      	7.55976      	2365.63      	      0      
 554.55      	15536.7      	1.9624e+07      	  19624      	196.294      	7.56034      	7.56034      	2365.85      	      0      
  554.6      	15536.6      	1.9624e+07      	  19624      	143.139      	 7.5603      	 7.5603      	2366.07      	      0      
 554.65      	15535.2      	1.9624e+07      	  19624      	74.6095      	 7.5596      	 7.5596      	2366.28      	      0      
  554.7      	15532.6      	1.9624e+07      	  19624      	-17.4677      	7.55835      	7.55835      	 2366.5      	      0      
 554.75      	15529.2      	1.9624e+07      	  19624      	-135.36      	7.55669      	7.55669      	2366.71      	      0      
  554.8      	15525.2      	1.9624e+07      	  19624      	-284.003      	7.55476      	7.55476      	2366.93      	      0      
 554.85      	15521.3      	1.9624e+07      	  19624      	-454.241      	7.55283      	7.55283      	2367.14      	      0      
  554.9      	  15518      	1.9624e+07      	  19624      	-632.616      	7.55123      	7.55123      	2367.36      	      0      
 554.95      	15515.5      	1.9624e+07      	  19624      	-783.718      	7.55003      	7.55003      	2367.58      	      0      
    555      	15513.6      	1.9624e+07      	  19624      	-865.142      	7.54911      	7.54911      	2367.79      	      0      
 555.05      	15512.2      	1.9624e+07      	  19624      	-824.879      	7.54842      	7.54842      	2368.01      	      0      
  555.1      	15511.6      	1.9624e+07      	  19624      	-651.446      	7.54811      	7.54811      	2368.22      	      0      
 555.15      	15511.9      	1.9624e+07      	  19624      	-381.86      	7.54828      	7.54828      	2368.44      	      0      
  555.2      	15513.2      	1.9624e+07      	  19624      	-96.9925      	7.54891      	7.54891      	2368.65      	      0      
 555.25      	15515.2      	1.9624e+07      	  19624      	131.582      	7.54987      	7.54987      	2368.87      	      0      
  555.3      	15517.6      	1.9624e+07      	  19624      	 266.14      	7.55104      	7.55104      	2369.08      	      0      
 555.35      	15519.8      	1.9624e+07      	  19624      	 317.64      	7.55213      	7.55213      	 2369.3      	      0      
  555.4      	15521.2      	1.9624e+07      	  19624      	312.883      	7.55278      	7.55278      	2369.51      	      0      
 555.45      	15521.2      	1.9624e+07      	  19624      	287.223      	7.55279      	7.55279      	2369.73      	      0      
  555.5      	15520.1      	1.9624e+07      	  19624      	265.035      	7.55228      	7.55228      	2369.95      	      0      
 555.55      	15518.4      	1.9624e+07      	  19624      	 265.92      	7.55146      	7.55146      	2370.16      	      0      
  555.6      	15516.3      	1.9624e+07      	  19624      	294.583      	7.55041      	7.55041      	2370.38      	      0      
 555.65      	15513.7      	1.9624e+07      	  19624      	351.191      	7.54914      	7.54914      	2370.59      	      0      
  555.7      	15510.9      	1.9624e+07      	  19624      	428.312      	7.54778      	7.54778      	2370.81      	      0      
 555.75      	15508.3      	1.9624e+07      	  19624      	520.078      	7.54654      	7.54654      	2371.02      	      0      
  555.8      	15506.2      	1.9624e+07      	  19624      	632.559      	7.54551      	7.54551      	2371.24      	      0      
 555.85      	15504.7      	1.9624e+07      	  19624      	740.639      	7.54477      	7.54477      	2371.45      	      0      
  555.9      	15504.1      	1.9624e+07      	  19624      	820.336      	7.54449      	7.54449      	2371.67      	      0      
 555.95      	15504.9      	1.9624e+07      	  19624      	868.592      	7.54488      	7.54488      	2371.88      	      0      
    556      	15507.5      	1.9624e+07      	  19624      	892.596      	7.54612      	7.54612      	 2372.1      	      0      
 556.05      	15511.7      	1.9624e+07      	  19624      	  897.7      	7.54818      	7.54818      	2372.32      	      0      
  556.1      	15517.2      	1.9624e+07      	  19624      	892.493      	7.55084      	7.55084      	2372.53      	      0      
 556.15      	15523.3      	1.9624e+07      	  19624      	878.475      	 7.5538      	 7.5538      	2372.75      	      0      
  556.2      	15529.5      	1.9624e+07      	  19624      	864.026      	7.55682      	7.55682      	2372.96      	      0      
 556.25      	15535.2      	1.9624e+07      	  19624      	847.154      	7.55961      	7.55961      	2373.18      	      0      
  556.3      	15539.9      	1.9624e+07      	  19624      	833.532      	 7.5619      	 7.5619      	2373.39      	      0      
 556.35      	15543.4      	1.9624e+07      	  19624      	819.746      	7.56361      	7.56361      	2373.61      	      0      
  556.4      	15545.7      	1.9624e+07      	  19624      	 810.08      	7.56471      	7.56471      	2373.83      	      0      
 556.45      	15546.5      	1.9624e+07      	  19624      	 797.78      	7.56513      	7.56513      	2374.04      	      0      
  556.5      	15546.1      	1.9624e+07      	  19624      	790.422      	 7.5649      	 7.5649      	2374.26      	      0      
 556.55      	15544.7      	1.9624e+07      	  19624      	781.973      	7.56423      	7.56423      	2374.47      	      0      
  556.6      	15542.9      	1.9624e+07      	  19624      	778.202      	7.56337      	7.56337      	2374.69      	      0      
 556.65      	15541.2      	1.9624e+07      	  19624      	770.072      	7.56254      	7.56254      	2374.91      	      0      
  556.7      	15540.1      	1.9624e+07      	  19624      	763.844      	  7.562      	  7.562      	2375.12      	      0      
 556.75      	15540.1      	1.9624e+07      	  19624      	750.316      	7.56199      	7.56199      	2375.34      	      0      
  556.8      	15541.3      	1.9624e+07      	  19624      	737.057      	7.56261      	7.56261      	2375.55      	      0      
 556.85      	15543.9      	1.9624e+07      	  19624      	713.796      	7.56385      	7.56385      	2375.77      	      0      
  556.9      	15547.5      	1.9624e+07      	  19624      	686.712      	7.56562      	7.56562      	2375.98      	      0      
 556.95      	15551.8      	1.9624e+07      	  19624      	639.633      	7.56769      	7.56769      	 2376.2      	      0      
    557      	15556.3      	1.9624e+07      	  19624      	572.311      	7.56987      	7.56987      	2376.42      	      0      
 557.05      	15560.6      	1.9624e+07      	  19624      	 485.59      	7.57197      	7.57197      	2376.63      	      0      
  557.1      	15564.3      	1.9624e+07      	  19624      	435.284      	7.57377      	7.57377      	2376.85      	      0      
 557.15      	  15567      	1.9624e+07      	  19624      	393.287      	 7.5751      	 7.5751      	2377.07      	      0      
  557.2      	15568.6      	1.9624e+07      	  19624      	343.044      	7.57589      	7.57589      	2377.28      	      0      
 557.25      	15568.9      	1.9624e+07      	  19624      	272.839      	7.57603      	7.57603      	 2377.5      	      0      
  557.3      	15567.9      	1.9624e+07      	  19624      	189.433      	7.57552      	7.57552      	2377.71      	      0      
 557.35      	15565.7      	1.9624e+07      	  19624      	78.6541      	7.57444      	7.57444      	2377.93      	      0      
  557.4      	15562.6      	1.9624e+07      	  19624      	-56.0658      	7.57296      	7.57296      	2378.15      	      0      
 557.45      	  15559      	1.9624e+07      	  19624      	-224.815      	7.57122      	7.57122      	2378.36      	      0      
  557.5      	15555.4      	1.9624e+07      	  19624      	-411.527      	7.56947      	7.56947      	2378.58      	      0      
 557.55      	15552.4      	1.9624e+07      	  19624      	-607.761      	  7.568      	  7.568      	2378.79      	      0      
  557.6      	15550.2      	1.9624e+07      	  19624      	-771.247      	7.56689      	7.56689      	2379.01      	      0      
 557.65      	15548.4      	1.9624e+07      	  19624      	-862.241      	7.56604      	7.56604      	2379.23      	      0      
  557.7      	15547.1      	1.9624e+07      	  19624      	-824.165      	 7.5654      	 7.5654      	2379.44      	      0      
 557.75      	15546.5      	1.9624e+07      	  19624      	-655.331      	7.56512      	7.56512      	2379.66      	      0      
  557.8      	15546.9      	1.9624e+07      	  19624      	-393.134      	 7.5653      	 7.5653      	2379.87      	      0      
 557.85      	15548.1      	1.9624e+07      	  19624      	-125.672      	 7.5659      	 7.5659      	2380.09      	      0      
  557.9      	15549.5      	1.96234e+07      	19623.4      	83.0266      	7.56682      	7.56682      	2380.31      	      0      
 557.95      	15550.9      	1.96224e+07      	19622.4      	193.868      	 7.5679      	 7.5679      	2380.52      	      0      
    558      	15552.1      	1.96214e+07      	19621.4      	225.032      	7.56886      	7.56886      	2380.74      	      0      
 558.05      	15552.4      	1.96205e+07      	19620.5      	199.878      	7.56935      	7.56935      	2380.95      	      0      
  558.1      	15551.3      	1.96195e+07      	19619.5      	160.011      	7.56919      	7.56919      	2381.17      	      0      
 558.15      	15549.1      	1.96186e+07      	19618.6      	124.041      	7.56851      	7.56851      	2381.39      	      0      
