# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  687.4      	16131.9      	20383.9      	936.273      	7.55732      	4.34762      	20.0407      	 5.3902      	6.88249      	95.6476      	7.93933      	2.64644      	338.932      	 2.2672      	     22      	      0      	    -22      	      0      	      0      	      0      
 687.45      	16151.1      	20403.1      	938.157      	7.55923      	4.34871      	20.0407      	5.39662      	6.89634      	95.6717      	7.93732      	2.64577      	341.199      	2.26777      	     22      	      0      	    -22      	      0      	      0      	      0      
  687.5      	16154.2      	  20400      	939.137      	7.56182      	4.35021      	20.0408      	5.39767      	6.90354      	95.7046      	 7.9346      	2.64487      	343.466      	2.26855      	     22      	      0      	    -22      	      0      	      0      	      0      
 687.55      	16146.6      	20382.4      	939.412      	7.56477      	 4.3519      	20.0408      	5.39512      	6.90557      	95.7419      	 7.9315      	2.64383      	345.734      	2.26943      	     22      	      0      	    -22      	      0      	      0      	      0      
  687.6      	16130.9      	20354.4      	939.222      	7.56783      	4.35367      	20.0409      	5.38989      	6.90417      	95.7807      	7.92829      	2.64276      	348.003      	2.27035      	     22      	      0      	    -22      	      0      	      0      	      0      
 687.65      	16112.2      	20323.1      	938.687      	7.57072      	4.35533      	20.0409      	5.38364      	6.90024      	95.8172      	7.92527      	2.64176      	350.273      	2.27121      	     22      	      0      	    -22      	      0      	      0      	      0      
  687.7      	16092.4      	20291.8      	938.042      	7.57306      	4.35667      	 20.041      	5.37702      	 6.8955      	95.8468      	7.92282      	2.64094      	352.544      	2.27192      	     22      	      0      	    -22      	      0      	      0      	      0      
 687.75      	16072.6      	20262.5      	937.403      	 7.5747      	4.35762      	20.0411      	 5.3704      	 6.8908      	95.8676      	 7.9211      	2.64037      	354.816      	2.27241      	     22      	      0      	    -22      	      0      	      0      	      0      
  687.8      	16052.3      	20234.3      	936.821      	7.57564      	4.35816      	20.0411      	5.36361      	6.88652      	95.8795      	7.92012      	2.64004      	357.088      	2.27269      	     22      	      0      	    -22      	      0      	      0      	      0      
 687.85      	16030.9      	20206.9      	936.259      	7.57584      	4.35827      	20.0412      	5.35648      	6.88239      	 95.882      	7.91991      	2.63997      	 359.36      	2.27275      	     22      	      0      	    -22      	      0      	      0      	      0      
  687.9      	16009.8      	20181.6      	935.676      	 7.5753      	4.35796      	20.0413      	 5.3494      	6.87811      	95.8752      	7.92048      	2.64016      	1.63294      	2.27259      	     22      	      0      	    -22      	      0      	      0      	      0      
 687.95      	15989.7      	20159.4      	935.124      	7.57419      	4.35732      	20.0413      	5.34271      	6.87404      	95.8611      	7.92164      	2.64055      	3.90561      	2.27226      	     22      	      0      	    -22      	      0      	      0      	      0      
    688      	15971.6      	20140.2      	934.631      	7.57278      	4.35651      	20.0414      	5.33664      	6.87042      	95.8432      	7.92312      	2.64104      	6.17803      	2.27183      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.05      	15954.5      	20122.5      	934.205      	7.57134      	4.35568      	20.0415      	5.33095      	6.86729      	 95.825      	7.92463      	2.64154      	8.45007      	 2.2714      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.1      	15939.2      	20106.3      	933.801      	7.57016      	4.35501      	20.0416      	5.32582      	6.86432      	95.8102      	7.92585      	2.64195      	10.7217      	2.27105      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.15      	15924.7      	20089.6      	933.428      	7.56954      	4.35465      	20.0417      	5.32097      	6.86158      	95.8022      	7.92651      	2.64217      	12.9929      	2.27086      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.2      	15910.6      	20071.9      	933.045      	7.56958      	4.35467      	20.0418      	5.31629      	6.85876      	95.8027      	7.92647      	2.64216      	15.2639      	2.27087      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.25      	15894.6      	20049.7      	 932.64      	7.57029      	4.35508      	20.0419      	5.31092      	6.85578      	95.8118      	7.92572      	2.64191      	17.5347      	2.27109      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.3      	15875.8      	20022.5      	 932.11      	7.57161      	4.35584      	 20.042      	5.30463      	6.85189      	95.8285      	7.92433      	2.64144      	19.8057      	2.27148      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.35      	15850.7      	19986.3      	931.443      	7.57333      	4.35683      	20.0421      	5.29625      	6.84699      	95.8503      	7.92254      	2.64085      	 22.077      	  2.272      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.4      	15813.4      	19934.4      	 930.52      	7.57518      	4.35789      	20.0422      	5.28378      	 6.8402      	95.8736      	7.92061      	 2.6402      	24.3488      	2.27255      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.45      	15753.5      	19854.4      	929.157      	7.57693      	 4.3589      	20.0423      	5.26379      	6.83019      	95.8958      	7.91878      	2.63959      	 26.621      	2.27308      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.5      	15673.7      	  19750      	926.966      	7.57837      	4.35973      	20.0424      	5.23713      	6.81408      	95.9141      	7.91727      	2.63909      	28.8939      	2.27351      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.55      	  15618      	19677.3      	923.919      	7.57932      	4.36028      	20.0425      	 5.2185      	6.79168      	95.9261      	7.91628      	2.63876      	31.1672      	 2.2738      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.6      	15578.9      	19627.2      	921.826      	7.57967      	4.36048      	20.0426      	5.20544      	6.77629      	95.9305      	7.91591      	2.63864      	33.4408      	 2.2739      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.65      	  15528      	19563.9      	920.402      	7.57934      	4.36028      	20.0427      	5.18844      	6.76583      	95.9263      	7.91626      	2.63875      	35.7147      	 2.2738      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.7      	15462.2      	19483.8      	918.505      	7.57826      	4.35966      	20.0428      	5.16645      	6.75188      	95.9126      	7.91739      	2.63913      	37.9885      	2.27348      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.75      	15378.4      	19382.7      	916.023      	7.57653      	4.35867      	 20.043      	5.13846      	6.73363      	95.8907      	 7.9192      	2.63973      	40.2622      	2.27296      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.8      	  15276      	19259.1      	912.816      	7.57432      	 4.3574      	20.0431      	5.10422      	6.71006      	95.8628      	 7.9215      	 2.6405      	42.5354      	 2.2723      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.85      	  15148      	19104.1      	908.807      	7.57181      	4.35596      	20.0432      	5.06146      	6.68059      	 95.831      	7.92413      	2.64138      	 44.808      	2.27154      	     22      	      0      	    -22      	      0      	      0      	      0      
  688.9      	14996.9      	18919.9      	903.653      	7.56923      	4.35447      	20.0434      	5.01096      	 6.6427      	95.7984      	7.92682      	2.64227      	47.0799      	2.27077      	     22      	      0      	    -22      	      0      	      0      	      0      
 688.95      	14826.7      	  18711      	  897.4      	7.56692      	4.35314      	20.0435      	4.95411      	6.59674      	95.7691      	7.92925      	2.64308      	49.3511      	2.27008      	     22      	      0      	    -22      	      0      	      0      	      0      
    689      	14654.6      	18498.5      	890.174      	7.56501      	4.35204      	20.0437      	 4.8966      	6.54362      	95.7449      	7.93126      	2.64375      	51.6215      	 2.2695      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.05      	14507.1      	18316.3      	882.679      	7.56336      	4.35109      	20.0438      	4.84731      	6.48853      	 95.724      	7.93298      	2.64433      	53.8913      	2.26901      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.1      	14425.5      	18216.7      	876.087      	7.56192      	4.35027      	 20.044      	4.82004      	6.44007      	95.7058      	7.93449      	2.64483      	56.1606      	2.26858      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.15      	14449.8      	  18250      	 872.26      	7.56086      	4.34966      	20.0441      	4.82818      	6.41194      	95.6924      	 7.9356      	 2.6452      	58.4294      	2.26826      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.2      	14597.5      	18437.9      	872.999      	7.56033      	4.34935      	20.0442      	4.87753      	6.41737      	95.6857      	7.93617      	2.64539      	60.6978      	 2.2681      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.25      	14831.3      	18733.2      	879.008      	7.56031      	4.34934      	20.0444      	4.95564      	6.46154      	95.6854      	7.93618      	2.64539      	 62.966      	2.26809      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.3      	15086.4      	19054.4      	888.499      	7.56071      	4.34957      	20.0445      	5.04089      	6.53131      	95.6905      	7.93576      	2.64525      	65.2341      	2.26821      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.35      	15294.6      	19315.6      	898.588      	7.56139      	4.34996      	20.0446      	5.11045      	6.60547      	95.6992      	7.93504      	2.64501      	67.5022      	2.26842      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.4      	15420.9      	19473.3      	906.454      	 7.5621      	4.35037      	20.0447      	5.15265      	 6.6633      	95.7081      	7.93431      	2.64477      	69.7705      	2.26863      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.45      	15468.6      	19532.7      	910.812      	7.56241      	4.35055      	20.0448      	5.16859      	6.69533      	 95.712      	7.93398      	2.64466      	72.0391      	2.26872      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.5      	15462.9      	19526.6      	911.963      	7.56202      	4.35032      	20.0449      	5.16669      	6.70379      	95.7071      	7.93439      	 2.6448      	74.3077      	2.26861      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.55      	15433.9      	19492.6      	911.053      	7.56098      	4.34972      	 20.045      	  5.157      	 6.6971      	95.6939      	7.93548      	2.64516      	76.5764      	2.26829      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.6      	15407.7      	19463.3      	909.346      	 7.5595      	4.34887      	20.0452      	5.14824      	6.68455      	95.6751      	7.93704      	2.64568      	78.8449      	2.26785      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.65      	  15400      	19458.3      	907.853      	7.55767      	4.34782      	20.0453      	5.14566      	6.67358      	 95.652      	7.93895      	2.64632      	81.1129      	 2.2673      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.7      	15417.8      	19486.2      	907.205      	7.55556      	 4.3466      	20.0453      	5.15161      	6.66882      	95.6253      	7.94118      	2.64706      	83.3805      	2.26667      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.75      	  15460      	19545.3      	907.696      	7.55333      	4.34532      	20.0454      	 5.1657      	6.67242      	95.5971      	7.94352      	2.64784      	85.6475      	  2.266      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.8      	15521.2      	19628.1      	  909.3      	7.55122      	4.34411      	20.0455      	5.18615      	6.68422      	95.5704      	7.94574      	2.64858      	87.9138      	2.26536      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.85      	15594.4      	19725.6      	 911.81      	7.54935      	4.34304      	20.0456      	5.21063      	6.70267      	95.5468      	 7.9477      	2.64923      	90.1795      	2.26481      	     22      	      0      	    -22      	      0      	      0      	      0      
  689.9      	15688.4      	19848.6      	914.942      	 7.5478      	4.34214      	20.0457      	5.24204      	6.72569      	95.5271      	7.94934      	2.64978      	92.4446      	2.26434      	     22      	      0      	    -22      	      0      	      0      	      0      
 689.95      	15781.9      	19969.7      	919.139      	7.54674      	4.34153      	20.0457      	5.27327      	6.75654      	95.5137      	7.95045      	2.65015      	94.7092      	2.26402      	     22      	      0      	    -22      	      0      	      0      	      0      
    690      	15850.9      	20057.8      	 923.35      	7.54646      	4.34137      	20.0458      	5.29633      	6.78749      	95.5102      	7.95075      	2.65025      	96.9734      	2.26394      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.05      	15894.4      	  20111      	 926.49      	7.54716      	4.34177      	20.0458      	5.31086      	6.81058      	 95.519      	7.95001      	   2.65      	99.2374      	2.26415      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.1      	15917.9      	20136.3      	928.509      	7.54881      	4.34272      	20.0459      	5.31873      	6.82542      	95.5399      	7.94827      	2.64942      	101.501      	2.26464      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.15      	15926.1      	20140.4      	929.657      	7.55114      	4.34406      	20.0459      	5.32145      	6.83386      	95.5694      	7.94582      	2.64861      	103.766      	2.26534      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.2      	15925.1      	20132.1      	930.126      	7.55379      	4.34559      	20.0459      	5.32111      	6.83731      	 95.603      	7.94303      	2.64768      	106.031      	2.26614      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.25      	15916.3      	20113.6      	930.202      	7.55654      	4.34717      	20.0459      	5.31816      	6.83786      	95.6377      	7.94014      	2.64671      	108.297      	2.26696      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.3      	15904.8      	20092.3      	 929.94      	7.55906      	4.34862      	20.0459      	5.31432      	6.83594      	95.6696      	7.93749      	2.64583      	110.563      	2.26772      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.35      	15892.4      	20071.6      	929.587      	7.56099      	4.34973      	20.0459      	5.31017      	6.83335      	95.6941      	7.93547      	2.64516      	112.831      	 2.2683      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.4      	15880.7      	20053.6      	 929.25      	7.56221      	4.35043      	20.0459      	5.30627      	6.83086      	95.7095      	7.93419      	2.64473      	115.099      	2.26866      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.45      	15868.2      	20036.3      	929.006      	7.56275      	4.35074      	20.0459      	 5.3021      	6.82907      	95.7164      	7.93362      	2.64454      	117.367      	2.26883      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.5      	15856.3      	20021.8      	 928.76      	7.56256      	4.35064      	20.0459      	5.29812      	6.82726      	 95.714      	7.93382      	2.64461      	119.636      	2.26877      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.55      	15843.9      	20008.6      	928.567      	7.56164      	4.35011      	20.0459      	5.29397      	6.82585      	95.7023      	7.93478      	2.64493      	121.905      	2.26849      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.6      	15833.1      	19998.8      	 928.37      	7.56018      	4.34926      	20.0459      	5.29036      	 6.8244      	95.6838      	7.93632      	2.64544      	124.173      	2.26805      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.65      	15823.4      	19991.1      	928.251      	7.55848      	4.34829      	20.0459      	5.28713      	6.82352      	95.6623      	7.93811      	2.64604      	126.441      	2.26754      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.7      	15816.5      	19986.8      	928.163      	 7.5568      	4.34732      	20.0459      	5.28482      	6.82287      	95.6411      	7.93987      	2.64662      	128.709      	2.26704      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.75      	15810.5      	19982.8      	928.173      	7.55546      	4.34655      	20.0459      	5.28283      	6.82295      	 95.624      	7.94128      	2.64709      	130.977      	2.26664      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.8      	15806.7      	  19980      	928.176      	7.55471      	4.34612      	20.0459      	5.28157      	6.82297      	95.6146      	7.94206      	2.64735      	133.243      	2.26641      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.85      	15802.1      	19974.2      	928.232      	7.55469      	4.34611      	20.0458      	5.28003      	6.82338      	95.6144      	7.94208      	2.64736      	 135.51      	2.26641      	     22      	      0      	    -22      	      0      	      0      	      0      
  690.9      	15796.8      	19965.7      	928.202      	7.55539      	4.34651      	20.0458      	5.27825      	6.82316      	95.6231      	7.94136      	2.64712      	137.776      	2.26662      	     22      	      0      	    -22      	      0      	      0      	      0      
 690.95      	15787.1      	  19950      	928.109      	7.55667      	4.34725      	20.0458      	5.27501      	6.82248      	95.6394      	   7.94      	2.64667      	140.043      	  2.267      	     22      	      0      	    -22      	      0      	      0      	      0      
    691      	  15772      	19926.5      	927.803      	7.55834      	4.34821      	20.0458      	5.26995      	6.82023      	95.6605      	7.93825      	2.64608      	 142.31      	 2.2675      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.05      	15742.6      	19884.7      	 927.29      	7.56012      	4.34923      	20.0457      	5.26014      	6.81646      	 95.683      	7.93638      	2.64546      	144.577      	2.26804      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.1      	15691.4      	19815.7      	926.258      	7.56179      	4.35019      	20.0457      	5.24304      	6.80888      	95.7042      	7.93463      	2.64488      	146.845      	2.26854      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.15      	15622.4      	  19725      	924.425      	7.56315      	4.35097      	20.0457      	5.21997      	 6.7954      	95.7214      	 7.9332      	 2.6444      	149.113      	2.26895      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.2      	15580.7      	19670.1      	921.803      	  7.564      	4.35146      	20.0457      	5.20605      	6.77612      	95.7322      	7.93231      	 2.6441      	151.382      	 2.2692      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.25      	15551.7      	19632.8      	920.286      	7.56424      	 4.3516      	20.0456      	5.19633      	6.76497      	95.7352      	7.93206      	2.64402      	153.651      	2.26927      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.3      	15510.4      	19581.9      	 919.27      	 7.5638      	4.35135      	20.0456      	5.18256      	 6.7575      	95.7297      	7.93252      	2.64417      	 155.92      	2.26914      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.35      	15452.7      	  19512      	917.774      	7.56263      	4.35068      	20.0456      	5.16327      	6.74651      	95.7149      	7.93374      	2.64458      	158.189      	2.26879      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.4      	15378.9      	19423.5      	915.622      	7.56083      	4.34964      	20.0456      	5.13862      	6.73069      	95.6921      	7.93563      	2.64521      	160.458      	2.26825      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.45      	15284.8      	19310.4      	912.831      	7.55861      	4.34836      	20.0455      	5.10718      	6.71017      	95.6639      	7.93797      	2.64599      	162.727      	2.26758      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.5      	15166.9      	19167.6      	909.164      	7.55613      	4.34693      	20.0455      	5.06776      	6.68322      	95.6325      	7.94058      	2.64686      	164.995      	2.26684      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.55      	15024.5      	18993.9      	 904.42      	7.55364      	 4.3455      	20.0455      	 5.0202      	6.64834      	95.6011      	7.94319      	2.64773      	167.262      	2.26609      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.6      	  14866      	18798.9      	898.518      	 7.5515      	4.34427      	20.0455      	4.96723      	6.60496      	95.5739      	7.94545      	2.64848      	169.528      	2.26545      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.65      	14705.7      	18600.5      	891.768      	7.54978      	4.34328      	20.0455      	4.91368      	6.55534      	95.5522      	7.94725      	2.64908      	171.794      	2.26493      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.7      	14573.8      	18437.1      	884.761      	7.54833      	4.34245      	20.0454      	 4.8696      	6.50383      	95.5339      	7.94877      	2.64959      	174.059      	 2.2645      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.75      	14509.1      	18358.2      	878.821      	7.54712      	4.34175      	20.0454      	4.84799      	6.46017      	95.5186      	7.95005      	2.65002      	176.324      	2.26414      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.8      	14552.6      	18415.2      	875.709      	7.54632      	4.34129      	20.0454      	4.86252      	6.43729      	95.5084      	7.95089      	 2.6503      	178.588      	 2.2639      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.85      	14715.5      	  18622      	877.256      	7.54607      	4.34115      	20.0453      	4.91695      	6.44866      	95.5052      	7.95116      	2.65039      	180.852      	2.26382      	     22      	      0      	    -22      	      0      	      0      	      0      
  691.9      	14961.9      	18933.1      	883.873      	7.54633      	 4.3413      	20.0453      	4.99928      	6.49731      	95.5085      	7.95089      	 2.6503      	183.116      	 2.2639      	     22      	      0      	    -22      	      0      	      0      	      0      
 691.95      	15222.4      	  19261      	893.855      	  7.547      	4.34168      	20.0452      	5.08631      	6.57068      	95.5169      	7.95018      	2.65006      	 185.38      	 2.2641      	     22      	      0      	    -22      	      0      	      0      	      0      
    692      	15433.1      	19525.2      	904.117      	7.54793      	4.34221      	20.0452      	5.15671      	6.64612      	95.5287      	 7.9492      	2.64973      	187.644      	2.26438      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.05      	15561.4      	19685.2      	912.058      	7.54884      	4.34274      	20.0451      	5.19959      	6.70449      	95.5404      	7.94824      	2.64941      	189.908      	2.26465      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.1      	15614.9      	19751.5      	916.485      	7.54934      	4.34303      	 20.045      	5.21746      	6.73704      	95.5466      	7.94772      	2.64924      	192.173      	 2.2648      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.15      	15616.2      	19753.7      	917.881      	7.54913      	4.34291      	 20.045      	5.21789      	6.74729      	 95.544      	7.94793      	2.64931      	194.438      	2.26474      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.2      	15596.4      	19730.9      	917.279      	7.54832      	4.34244      	20.0449      	5.21129      	6.74287      	95.5336      	7.94879      	 2.6496      	196.702      	2.26449      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.25      	15579.8      	  19713      	915.965      	7.54711      	4.34174      	20.0448      	5.20573      	6.73321      	95.5184      	7.95006      	2.65002      	198.967      	2.26413      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.3      	  15583      	19721.1      	914.873      	 7.5456      	4.34087      	20.0447      	5.20682      	6.72519      	95.4992      	7.95166      	2.65055      	201.231      	2.26368      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.35      	15610.9      	  19761      	914.688      	7.54383      	4.33986      	20.0446      	5.21614      	6.72382      	95.4768      	7.95352      	2.65117      	203.495      	2.26315      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.4      	15662.7      	19831.4      	915.601      	7.54199      	 4.3388      	20.0445      	5.23344      	6.73053      	95.4536      	7.95546      	2.65182      	205.759      	 2.2626      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.45      	15731.5      	19922.9      	917.608      	7.54031      	4.33783      	20.0445      	5.25644      	6.74529      	95.4323      	7.95723      	2.65241      	208.021      	2.26209      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.5      	15812.8      	20029.6      	920.429      	 7.5389      	4.33702      	20.0443      	 5.2836      	6.76602      	95.4144      	7.95873      	2.65291      	210.284      	2.26167      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.55      	15914.9      	20161.8      	923.891      	7.53783      	4.33641      	20.0442      	5.31772      	6.79147      	95.4009      	7.95985      	2.65328      	212.546      	2.26135      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.6      	16014.6      	20289.5      	928.421      	 7.5373      	 4.3361      	20.0441      	5.35101      	6.82477      	95.3943      	7.96041      	2.65347      	214.807      	2.26119      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.65      	16088.7      	20382.7      	932.867      	7.53757      	4.33626      	 20.044      	5.37578      	6.85746      	95.3977      	7.96012      	2.65337      	217.068      	2.26127      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.7      	16137.2      	20440.8      	  936.2      	7.53882      	4.33698      	20.0439      	  5.392      	6.88196      	95.4135      	 7.9588      	2.65293      	 219.33      	2.26165      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.75      	16166.1      	20471.4      	 938.41      	7.54101      	4.33824      	20.0437      	5.40164      	 6.8982      	95.4412      	7.95649      	2.65216      	221.591      	 2.2623      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.8      	16179.6      	20480.7      	939.768      	7.54384      	4.33986      	20.0436      	5.40614      	6.90818      	 95.477      	7.95351      	2.65117      	223.853      	2.26315      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.85      	16182.9      	20476.5      	940.445      	7.54696      	4.34166      	20.0435      	5.40725      	6.91316      	95.5165      	7.95022      	2.65007      	226.116      	2.26409      	     22      	      0      	    -22      	      0      	      0      	      0      
  692.9      	16179.2      	20463.2      	940.694      	7.55016      	 4.3435      	20.0433      	5.40603      	6.91499      	 95.557      	7.94685      	2.64895      	228.379      	2.26505      	     22      	      0      	    -22      	      0      	      0      	      0      
 692.95      	16173.3      	20447.7      	940.643      	 7.5531      	4.34519      	20.0432      	5.40405      	6.91462      	95.5942      	7.94376      	2.64792      	230.644      	2.26593      	     22      	      0      	    -22      	      0      	      0      	      0      
    693      	  16166      	  20432      	940.527      	7.55546      	4.34655      	 20.043      	5.40159      	6.91376      	95.6241      	7.94128      	2.64709      	 232.91      	2.26664      	     22      	      0      	    -22      	      0      	      0      	      0      
 693.05      	16159.2      	20418.9      	940.406      	7.55714      	4.34751      	20.0429      	5.39932      	6.91287      	95.6453      	7.93951      	 2.6465      	235.176      	2.26714      	     22      	      0      	    -22      	      0      	      0      	      0      
  693.1      	16149.9      	20404.5      	940.368      	7.55814      	4.34809      	20.0427      	5.39623      	 6.9126      	 95.658      	7.93846      	2.64615      	237.443      	2.26744      	     22      	      0      	    -22      	      0      	      0      	      0      
 693.15      	16141.1      	20392.7      	940.251      	7.55841      	4.34824      	20.0426      	 5.3933      	6.91174      	95.6614      	7.93818      	2.64606      	 239.71      	2.26752      	     22      	      0      	    -22      	      0      	      0      	      0      
  693.2      	  16132      	20382.3      	940.191      	7.55798      	  4.348      	20.0424      	5.39024      	6.91129      	95.6559      	7.93863      	2.64621      	241.977      	2.26739      	     22      	      0      	    -22      	      0      	      0      	      0      
 693.25      	16125.5      	20376.5      	940.136      	7.55706      	4.34747      	20.0423      	5.38806      	6.91089      	95.6443      	 7.9396      	2.64653      	244.245      	2.26712      	     22      	      0      	    -22      	      0      	      0      	      0      
  693.3      	16118.5      	20370.7      	940.205      	7.55593      	4.34682      	20.0421      	5.38572      	6.91139      	95.6301      	7.94078      	2.64693      	246.512      	2.26678      	     22      	      0      	    -22      	      0      	      0      	      0      
 693.35      	16114.3      	20368.3      	940.228      	7.55486      	 4.3462      	 20.042      	5.38432      	6.91156      	95.6165      	7.94191      	 2.6473      	248.779      	2.26646      	     22      	      0      	    -22      	      0      	      0      	      0      
  693.4      	16109.5      	20364.2      	940.348      	7.55416      	 4.3458      	20.0419      	5.38272      	6.91245      	95.6076      	7.94265      	2.64755      	251.046      	2.26625      	     22      	      0      	    -22      	      0      	      0      	      0      
 693.45      	16107.5      	20361.9      	940.391      	7.55407      	4.34575      	20.0417      	5.38207      	6.91276      	95.6064      	7.94274      	2.64758      	253.312      	2.26622      	     22      	      0      	    -22      	      0      	      0      	      0      
  693.5      	16103.1      	20354.7      	940.519      	7.55468      	 4.3461      	20.0416      	 5.3806      	 6.9137      	95.6142      	7.94209      	2.64736      	255.578      	 2.2664      	     22      	      0      	    -22      	      0      	      0      	      0      
 693.55      	16098.7      	20345.6      	940.491      	7.55599      	4.34685      	20.0415      	5.37911      	 6.9135      	95.6308      	7.94072      	2.64691      	257.845      	 2.2668      	     22      	      0      	    -22      	      0      	      0      	      0      
