# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:18      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  483.4      	509.634      	17339.4      	12390.4      	-12116.6      	-12097.6      	    3.5      	-1.10372      	-1.87193      	172.679      
 483.45      	496.448      	17113.8      	12382.5      	-11799.7      	-11781.1      	    3.5      	-1.10229      	-1.89594      	172.296      
  483.5      	483.252      	16884.4      	12374.6      	 -11473      	-11454.7      	    3.5      	-1.10062      	-1.92092      	171.874      
 483.55      	470.064      	16651.7      	12366.3      	-11137.1      	-11119.1      	    3.5      	-1.09874      	-1.94683      	171.413      
  483.6      	456.893      	16416.4      	12357.4      	-10792.3      	-10774.6      	    3.5      	-1.09666      	-1.97361      	170.919      
 483.65      	443.752      	16179.3      	12348.1      	-10439.1      	-10421.8      	    3.5      	-1.09446      	-2.00119      	170.404      
  483.7      	430.661      	15941.5      	12338.7      	-10078.3      	-10061.3      	    3.5      	-1.09219      	-2.02947      	169.882      
 483.75      	 417.63      	15703.9      	12329.1      	-9710.28      	-9693.71      	    3.5      	-1.0899      	-2.05834      	 169.36      
  483.8      	 404.67      	15467.3      	12319.1      	-9335.91      	-9319.72      	    3.5      	-1.08764      	-2.08765      	168.843      
 483.85      	391.807      	15232.6      	12308.8      	-8956.02      	-8940.21      	    3.5      	-1.08544      	-2.1173      	168.338      
  483.9      	379.063      	15000.7      	  12298      	-8571.3      	-8555.88      	    3.5      	-1.08334      	-2.14718      	167.857      
 483.95      	366.458      	14772.3      	12286.4      	-8182.41      	-8167.38      	    3.5      	-1.08134      	-2.17719      	167.405      
    484      	354.016      	14548.2      	  12274      	-7790.1      	-7775.45      	    3.5      	-1.07948      	-2.20725      	 166.99      
 484.05      	341.773      	14329.7      	12261.4      	-7394.97      	-7380.71      	    3.5      	-1.07776      	-2.23731      	166.623      
  484.1      	329.767      	14117.7      	12248.9      	-6997.31      	-6983.45      	    3.5      	-1.07619      	-2.26733      	166.313      
 484.15      	318.032      	13913.5      	12237.3      	-6597.25      	-6583.78      	    3.5      	-1.07479      	-2.29729      	166.065      
  484.2      	306.609      	13718.2      	12227.1      	-6194.81      	-6181.73      	    3.5      	-1.07351      	-2.32719      	165.879      
 484.25      	295.538      	13532.8      	  12219      	-5789.87      	-5777.17      	    3.5      	-1.0723      	-2.35708      	165.749      
  484.3      	284.849      	13357.8      	12212.8      	-5382.17      	-5369.87      	    3.5      	-1.0711      	-2.38699      	165.664      
 484.35      	274.561      	13193.2      	  12208      	-4971.33      	-4959.41      	    3.5      	-1.06981      	 -2.417      	165.606      
  484.4      	 264.71      	  13039      	12204.1      	-4556.86      	-4545.35      	    3.5      	-1.06835      	-2.44721      	165.564      
 484.45      	255.371      	12895.7      	12200.8      	-4138.64      	-4127.52      	    3.5      	-1.06665      	-2.47771      	165.532      
  484.5      	246.614      	12763.7      	12197.9      	-3716.8      	-3706.08      	    3.5      	-1.06466      	-2.5086      	165.496      
 484.55      	238.497      	12643.4      	12194.8      	-3291.31      	-3280.99      	    3.5      	-1.06235      	-2.53996      	165.444      
  484.6      	 231.09      	12535.1      	12191.4      	-2862.04      	-2852.14      	    3.5      	-1.05975      	-2.57185      	165.369      
 484.65      	224.452      	12439.3      	12187.2      	-2428.92      	-2419.43      	    3.5      	-1.05692      	-2.6043      	165.267      
  484.7      	218.643      	12356.3      	12182.1      	-1991.74      	-1982.67      	    3.5      	-1.05395      	-2.63732      	165.138      
 484.75      	213.754      	  12287      	12176.1      	-1550.37      	-1541.73      	    3.5      	-1.0509      	-2.67085      	164.991      
  484.8      	209.881      	12232.3      	12169.6      	-1104.9      	-1096.68      	    3.5      	-1.04783      	-2.70484      	164.838      
 484.85      	207.107      	12193.4      	12163.2      	-655.425      	-647.641      	    3.5      	-1.04481      	-2.73924      	 164.69      
  484.9      	205.504      	12171.5      	12157.2      	-202.205      	-194.855      	    3.5      	-1.04188      	-2.77396      	164.555      
 484.95      	 205.12      	12167.5      	12152.2      	254.116      	261.029      	    3.5      	-1.03907      	-2.80896      	164.432      
    485      	205.987      	12182.2      	12148.8      	712.592      	719.066      	    3.5      	-1.03636      	-2.84417      	164.321      
 485.05      	208.101      	12216.1      	12147.2      	1172.15      	1178.18      	    3.5      	-1.03372      	-2.87952      	164.219      
  485.1      	211.418      	12269.2      	12147.5      	1631.87      	1637.46      	    3.5      	-1.03109      	-2.91496      	164.122      
 485.15      	215.875      	12340.9      	12149.9      	2091.03      	2096.19      	    3.5      	-1.02839      	-2.95041      	164.033      
  485.2      	221.392      	12430.7      	  12154      	2548.89      	2553.61      	    3.5      	-1.02555      	-2.98579      	163.957      
 485.25      	227.865      	12537.3      	12159.3      	3004.69      	3008.98      	    3.5      	-1.0225      	-3.02101      	163.898      
  485.3      	235.193      	12659.6      	12165.6      	3457.74      	 3461.6      	    3.5      	-1.01921      	-3.05597      	163.861      
 485.35      	243.286      	12796.3      	12172.5      	3907.45      	3910.88      	    3.5      	-1.01565      	-3.09058      	163.852      
  485.4      	 252.05      	  12946      	12179.6      	4353.14      	4356.15      	    3.5      	-1.01185      	-3.12476      	163.878      
 485.45      	261.394      	13107.2      	12186.3      	4794.14      	4796.73      	    3.5      	-1.00784      	-3.15846      	163.937      
  485.5      	271.246      	13278.5      	12192.6      	5229.74      	5231.93      	    3.5      	-1.00368      	-3.1916      	164.033      
 485.55      	281.534      	13458.6      	12198.3      	5659.19      	5660.98      	    3.5      	-0.999441      	-3.22416      	164.166      
  485.6      	292.197      	13646.4      	12203.4      	   6082      	6083.39      	    3.5      	-0.995202      	-3.25608      	164.332      
 485.65      	303.194      	  13841      	12208.1      	6498.14      	6499.15      	    3.5      	-0.991031      	-3.28736      	164.535      
  485.7      	314.497      	  14042      	12212.7      	6907.76      	6908.39      	    3.5      	-0.986985      	-3.31797      	164.775      
 485.75      	 326.07      	14248.8      	12217.5      	7310.98      	7311.24      	    3.5      	-0.983105      	-3.34792      	165.051      
  485.8      	337.887      	14460.9      	12222.6      	7708.08      	7707.98      	    3.5      	-0.979411      	-3.37723      	165.358      
 485.85      	349.927      	14678.1      	12228.4      	8099.44      	8098.98      	    3.5      	-0.975897      	-3.40594      	165.695      
  485.9      	362.162      	14899.8      	12234.9      	8485.34      	8484.53      	    3.5      	-0.972534      	-3.43412      	166.053      
 485.95      	374.567      	15125.7      	12242.2      	8865.94      	8864.79      	    3.5      	-0.969279      	-3.46184      	166.425      
    486      	387.121      	15355.3      	12250.4      	9241.29      	9239.79      	    3.5      	-0.96608      	-3.48918      	166.802      
 486.05      	399.795      	  15588      	12259.5      	9611.33      	 9609.5      	    3.5      	-0.962878      	-3.51623      	167.173      
  486.1      	412.566      	15823.2      	12269.4      	 9976.1      	9973.94      	    3.5      	-0.959626      	-3.54304      	167.531      
 486.15      	425.416      	16060.3      	12279.7      	10335.8      	10333.3      	    3.5      	-0.956287      	-3.56966      	167.872      
  486.2      	438.332      	16298.8      	12290.3      	10690.4      	10687.6      	    3.5      	-0.952834      	-3.59608      	168.198      
 486.25      	451.303      	16538.2      	12300.9      	11040.2      	11037.1      	    3.5      	-0.94926      	-3.62229      	168.511      
  486.3      	 464.32      	  16778      	12311.3      	  11385      	11381.5      	    3.5      	-0.945578      	-3.64827      	168.814      
 486.35      	477.389      	17017.8      	12321.5      	11724.7      	  11721      	    3.5      	-0.941811      	-3.67396      	169.113      
  486.4      	490.514      	17257.3      	12331.6      	12059.3      	12055.3      	    3.5      	-0.937994      	-3.69931      	169.411      
 486.45      	503.681      	17495.9      	12341.9      	12388.2      	12383.8      	    3.5      	-0.934168      	-3.72429      	169.706      
  486.5      	516.855      	17732.8      	12352.2      	12710.5      	12705.9      	    3.5      	-0.930375      	-3.74885      	169.991      
 486.55      	530.018      	  17967      	12362.5      	13025.5      	13020.6      	    3.5      	-0.926654      	-3.77292      	170.265      
  486.6      	543.176      	  18198      	12372.9      	13332.6      	13327.4      	    3.5      	-0.923039      	-3.79646      	170.529      
 486.65      	 556.32      	18425.3      	12383.8      	13631.3      	13625.8      	    3.5      	-0.919547      	-3.81941      	170.785      
  486.7      	569.424      	18648.1      	12395.1      	13920.9      	13915.1      	    3.5      	-0.916176      	-3.84171      	 171.03      
 486.75      	582.472      	18865.7      	12406.7      	  14201      	14194.9      	    3.5      	-0.912922      	-3.86327      	171.269      
  486.8      	595.464      	19077.5      	12418.6      	  14471      	14464.7      	    3.5      	-0.909789      	-3.88402      	171.508      
 486.85      	608.386      	19282.9      	12430.7      	14730.5      	  14724      	    3.5      	-0.906782      	-3.90389      	171.751      
  486.9      	621.224      	19481.3      	  12443      	14978.9      	14972.2      	    3.5      	-0.903894      	-3.92282      	172.001      
 486.95      	633.965      	  19672      	12455.6      	15215.8      	15208.9      	    3.5      	-0.901104      	-3.94077      	172.258      
    487      	646.598      	19854.1      	12468.2      	15440.4      	15433.3      	    3.5      	-0.898403      	-3.95766      	172.522      
 487.05      	659.111      	  20027      	12480.8      	  15652      	15644.6      	    3.5      	-0.8958      	-3.97348      	172.794      
  487.1      	671.497      	20190.1      	12493.5      	15850.1      	15842.6      	    3.5      	-0.893305      	-3.98817      	173.074      
 487.15      	683.764      	20343.4      	12506.6      	16034.7      	  16027      	    3.5      	-0.89091      	-4.00172      	173.368      
  487.2      	 695.92      	  20487      	12520.5      	16205.7      	16197.9      	    3.5      	-0.888598      	-4.01409      	173.675      
 487.25      	707.962      	  20621      	12535.7      	16363.2      	16355.2      	    3.5      	-0.886346      	-4.02528      	173.996      
  487.3      	719.894      	20745.9      	12552.6      	16507.4      	16499.3      	    3.5      	-0.884127      	-4.03529      	174.331      
 487.35      	731.726      	20861.8      	  12571      	16638.9      	16630.7      	    3.5      	-0.881902      	-4.04415      	174.684      
  487.4      	743.464      	20968.9      	12590.7      	16758.2      	16749.9      	    3.5      	-0.879623      	-4.05192      	175.056      
 487.45      	755.107      	21067.4      	  12611      	16866.1      	16857.7      	    3.5      	-0.877236      	-4.05869      	175.446      
  487.5      	766.643      	21157.1      	12631.3      	16962.9      	16954.5      	    3.5      	-0.874701      	-4.06454      	175.849      
 487.55      	778.064      	21237.9      	12650.6      	17049.1      	17040.6      	    3.5      	-0.872008      	-4.06959      	 176.26      
  487.6      	789.367      	21309.4      	12668.1      	17125.2      	17116.6      	    3.5      	-0.869184      	-4.07393      	176.673      
 487.65      	800.552      	21371.9      	12683.6      	17191.5      	17182.9      	    3.5      	-0.866289      	-4.07769      	177.074      
  487.7      	811.622      	21425.7      	12697.1      	17248.3      	17239.7      	    3.5      	-0.86341      	-4.08094      	177.451      
 487.75      	 822.58      	21470.8      	12708.7      	17295.8      	17287.1      	    3.5      	-0.860643      	-4.08374      	177.786      
  487.8      	833.435      	21507.9      	12719.1      	17334.2      	17325.4      	    3.5      	-0.858084      	-4.08613      	 178.07      
 487.85      	  844.2      	21537.4      	12728.9      	17363.6      	17354.9      	    3.5      	-0.855816      	-4.0881      	  178.3      
  487.9      	854.875      	21559.9      	12738.7      	17384.3      	17375.6      	    3.5      	-0.853891      	-4.08961      	178.475      
 487.95      	865.449      	21575.6      	12749.1      	17396.1      	17387.4      	    3.5      	-0.852314      	-4.09062      	178.594      
    488      	875.912      	21584.3      	12760.3      	17398.7      	17389.9      	    3.5      	-0.851056      	-4.09105      	178.671      
 488.05      	886.253      	21585.7      	12772.5      	17391.5      	17382.7      	    3.5      	-0.850049      	-4.09082      	178.755      
  488.1      	896.457      	21579.5      	12786.1      	17373.8      	17365.1      	    3.5      	-0.84921      	-4.08987      	178.857      
 488.15      	 906.51      	21565.3      	  12801      	17345.1      	17336.4      	    3.5      	-0.848483      	-4.08813      	178.945      
  488.2      	916.413      	21542.5      	12817.1      	17304.7      	17296.1      	    3.5      	-0.847855      	-4.08551      	178.996      
 488.25      	926.164      	21510.7      	12834.6      	17252.1      	17243.5      	    3.5      	-0.847313      	-4.08195      	179.006      
  488.3      	935.763      	21469.5      	12853.3      	17186.8      	17178.2      	    3.5      	-0.846835      	-4.07738      	 178.99      
 488.35      	945.217      	21418.1      	12872.1      	17108.3      	17099.8      	    3.5      	-0.846408      	-4.07172      	178.971      
  488.4      	954.508      	21355.6      	12890.1      	17016.4      	  17008      	    3.5      	-0.846022      	-4.06494      	178.955      
 488.45      	963.616      	21282.2      	12907.2      	16911.2      	16902.9      	    3.5      	-0.845664      	-4.05698      	178.949      
  488.5      	972.542      	  21198      	12923.4      	16792.6      	16784.4      	    3.5      	-0.845324      	-4.04782      	178.963      
 488.55      	981.281      	21102.8      	12938.4      	16660.5      	16652.5      	    3.5      	-0.84501      	-4.03746      	178.991      
  488.6      	989.833      	20996.8      	12952.7      	16514.9      	16506.9      	    3.5      	-0.844743      	-4.02593      	179.032      
 488.65      	998.206      	20880.7      	12966.8      	16355.8      	16348.1      	    3.5      	-0.844553      	-4.01325      	179.088      
  488.7      	 1006.4      	20754.5      	12980.5      	16183.4      	16175.8      	    3.5      	-0.844459      	-3.99947      	179.152      
 488.75      	1014.41      	20618.8      	12994.2      	15997.8      	15990.4      	    3.5      	-0.844464      	-3.98463      	179.217      
  488.8      	1022.23      	20474.2      	13008.3      	15799.4      	15792.2      	    3.5      	-0.844565      	-3.96881      	179.282      
 488.85      	1029.86      	20321.3      	13022.6      	15588.9      	15581.8      	    3.5      	-0.84476      	-3.95204      	179.341      
  488.9      	 1037.3      	  20161      	  13037      	  15367      	15360.2      	    3.5      	-0.845047      	-3.93439      	179.399      
 488.95      	1044.57      	19993.9      	13051.4      	15134.7      	15128.1      	    3.5      	-0.845415      	-3.91594      	179.458      
    489      	1051.68      	19820.9      	13065.5      	  14893      	14886.6      	    3.5      	-0.845844      	-3.89676      	179.517      
 489.05      	1058.63      	19642.5      	  13079      	14642.7      	14636.5      	    3.5      	-0.846325      	-3.87694      	179.574      
  489.1      	1065.44      	19459.3      	13091.7      	14384.4      	14378.5      	    3.5      	-0.846863      	-3.85657      	179.626      
 489.15      	 1072.1      	19271.9      	13103.6      	14118.8      	14113.1      	    3.5      	-0.847472      	-3.83575      	179.665      
  489.2      	1078.63      	19080.9      	13114.9      	13846.2      	13840.9      	    3.5      	-0.848167      	-3.81456      	179.687      
 489.25      	1085.01      	18886.6      	13125.4      	13567.1      	  13562      	    3.5      	-0.848964      	-3.79309      	179.676      
  489.3      	1091.23      	18689.5      	13135.3      	13281.4      	13276.6      	    3.5      	-0.849874      	-3.77139      	 179.63      
 489.35      	1097.31      	18490.1      	  13145      	12989.6      	  12985      	    3.5      	-0.850901      	-3.74948      	179.547      
  489.4      	1103.24      	18289.1      	13154.7      	12691.8      	12687.5      	    3.5      	-0.852046      	-3.72735      	179.429      
 489.45      	1109.03      	18086.9      	13164.5      	12388.2      	12384.2      	    3.5      	-0.85329      	-3.70498      	179.282      
  489.5      	1114.65      	  17884      	13174.9      	12078.7      	  12075      	    3.5      	-0.854598      	-3.68231      	179.113      
 489.55      	 1120.1      	17680.8      	13186.2      	11763.2      	11759.8      	    3.5      	-0.855934      	-3.65927      	 178.93      
  489.6      	1125.37      	17477.6      	13198.3      	11441.4      	11438.3      	    3.5      	-0.857266      	-3.6358      	178.739      
 489.65      	1130.43      	17274.3      	13211.3      	11112.9      	11110.1      	    3.5      	-0.858564      	-3.61185      	178.545      
  489.7      	1135.28      	17070.7      	13224.9      	10777.1      	10774.6      	    3.5      	-0.8598      	-3.58736      	178.351      
 489.75      	1139.91      	16866.8      	13238.7      	10433.6      	10431.4      	    3.5      	-0.86095      	-3.56227      	178.162      
  489.8      	1144.32      	16662.6      	13252.3      	10082.1      	10080.3      	    3.5      	-0.862009      	-3.53656      	 177.98      
 489.85      	1148.52      	16458.1      	13265.6      	9722.36      	9720.84      	    3.5      	-0.862986      	-3.51018      	177.807      
  489.9      	 1152.5      	16253.7      	13278.2      	9354.43      	9353.26      	    3.5      	-0.863907      	-3.48311      	177.648      
 489.95      	1156.27      	16049.9      	13289.8      	8978.46      	8977.64      	    3.5      	-0.864814      	-3.45533      	177.503      
    490      	1159.84      	15847.1      	13300.2      	8594.53      	8594.07      	    3.5      	-0.865759      	-3.42683      	177.371      
 490.05      	1163.21      	15646.1      	13309.5      	8202.83      	8202.74      	    3.5      	-0.866792      	-3.39764      	177.247      
  490.1      	1166.39      	15447.7      	13317.8      	7803.59      	7803.87      	    3.5      	-0.867956      	-3.36776      	177.131      
 490.15      	1169.39      	15252.7      	13325.1      	7397.04      	 7397.7      	    3.5      	-0.869284      	-3.33723      	177.015      
  490.2      	1172.21      	15062.1      	13331.4      	6983.45      	6984.51      	    3.5      	-0.870793      	-3.3061      	176.896      
 490.25      	1174.85      	14876.9      	13336.9      	6563.25      	6564.71      	    3.5      	-0.872491      	-3.27441      	176.766      
  490.3      	1177.32      	  14698      	13341.5      	6137.03      	6138.89      	    3.5      	-0.874378      	-3.24219      	176.624      
 490.35      	1179.61      	14526.5      	13345.2      	5705.53      	5707.78      	    3.5      	-0.876447      	-3.20951      	176.465      
  490.4      	1181.72      	14363.5      	  13348      	5269.53      	 5272.2      	    3.5      	-0.878691      	-3.17641      	176.286      
 490.45      	1183.64      	14209.6      	13349.6      	4829.93      	4833.01      	    3.5      	-0.881108      	-3.14296      	176.077      
  490.5      	1185.36      	14065.3      	13349.5      	4387.64      	4391.14      	    3.5      	-0.883718      	-3.10924      	175.832      
 490.55      	 1186.9      	13930.8      	  13347      	3943.54      	3947.44      	    3.5      	-0.88657      	-3.07534      	175.538      
  490.6      	1188.24      	13806.4      	13341.9      	3498.26      	3502.57      	    3.5      	-0.889743      	-3.04135      	175.191      
 490.65      	1189.38      	13692.3      	13333.8      	3052.22      	3056.94      	    3.5      	-0.893339      	-3.00738      	 174.78      
  490.7      	1190.31      	13587.9      	13321.8      	2605.88      	2611.01      	    3.5      	-0.897494      	-2.97353      	174.296      
 490.75      	1191.04      	  13493      	13305.2      	2159.87      	 2165.4      	    3.5      	-0.902379      	-2.93987      	173.756      
  490.8      	1191.57      	13407.5      	13283.5      	1714.71      	1720.65      	    3.5      	-0.90817      	-2.90646      	 173.19      
 490.85      	 1191.9      	13331.2      	13256.7      	1270.78      	1277.11      	    3.5      	-0.915006      	-2.87332      	172.641      
  490.9      	1192.04      	  13264      	13224.3      	828.448      	835.185      	    3.5      	-0.922922      	-2.84046      	 172.17      
 490.95      	1191.98      	  13206      	13186.6      	388.145      	395.289      	    3.5      	-0.931826      	-2.80785      	171.833      
    491      	1191.74      	13158.3      	13144.5      	-49.8631      	-42.3074      	    3.5      	-0.941493      	-2.77548      	171.678      
 491.05      	 1191.3      	13121.9      	13099.2      	-485.458      	-477.484      	    3.5      	-0.951583      	-2.74331      	171.714      
  491.1      	1190.66      	13098.5      	13052.6      	-918.731      	-910.334      	    3.5      	-0.961682      	-2.71132      	171.909      
 491.15      	1189.81      	13090.6      	13007.2      	-1350.02      	-1341.19      	    3.5      	-0.971388      	-2.67946      	172.207      
  491.2      	1188.75      	13101.5      	12966.5      	-1779.7      	-1770.46      	    3.5      	-0.980397      	-2.6477      	172.547      
 491.25      	1187.49      	13134.7      	12934.2      	-2207.99      	-2198.32      	    3.5      	-0.98853      	-2.61601      	 172.89      
  491.3      	1186.05      	13193.5      	12914.1      	-2634.96      	-2624.87      	    3.5      	-0.995705      	-2.58436      	173.221      
 491.35      	1184.46      	13279.9      	12908.9      	-3060.85      	-3050.33      	    3.5      	-1.00191      	-2.55271      	 173.55      
  491.4      	1182.74      	13394.1      	  12919      	-3485.95      	-3475.01      	    3.5      	-1.00717      	-2.52105      	173.902      
 491.45      	1180.91      	13533.8      	  12943      	-3910.27      	-3898.91      	    3.5      	-1.01153      	-2.48936      	174.293      
  491.5      	1178.96      	13695.1      	12977.7      	-4333.56      	-4321.78      	    3.5      	 -1.015      	-2.45765      	174.735      
 491.55      	1176.88      	  13873      	13018.8      	-4755.59      	-4743.38      	    3.5      	-1.01756      	-2.42594      	175.218      
  491.6      	1174.63      	14062.8      	13061.8      	-5176.32      	-5163.68      	    3.5      	-1.01919      	-2.39427      	175.721      
 491.65      	 1172.2      	14260.7      	13103.3      	-5595.62      	-5582.56      	    3.5      	-1.01991      	-2.36268      	176.229      
  491.7      	1169.56      	14464.1      	13141.1      	-6013.12      	-5999.64      	    3.5      	-1.01979      	-2.33121      	176.731      
 491.75      	1166.72      	14671.1      	  13174      	-6428.37      	-6414.48      	    3.5      	-1.01898      	-2.29992      	177.216      
  491.8      	 1163.7      	14880.7      	13201.3      	-6840.88      	-6826.57      	    3.5      	-1.01767      	-2.26887      	177.681      
 491.85      	1160.49      	15092.8      	13223.6      	-7250.06      	-7235.34      	    3.5      	-1.01606      	-2.23809      	178.125      
  491.9      	1157.11      	15307.5      	13241.9      	-7655.35      	-7640.23      	    3.5      	-1.01438      	-2.20763      	178.553      
 491.95      	1153.54      	15524.6      	13256.9      	-8056.06      	-8040.54      	    3.5      	-1.0128      	-2.17753      	178.966      
    492      	1149.76      	15743.7      	13269.3      	-8451.1      	-8435.18      	    3.5      	-1.01143      	-2.14785      	 179.37      
 492.05      	1145.76      	15964.1      	13279.6      	-8839.37      	-8823.07      	    3.5      	-1.01035      	-2.11862      	179.764      
  492.1      	1141.52      	16184.4      	13287.5      	  -9220      	-9203.31      	    3.5      	-1.00959      	-2.0899      	180.143      
 492.15      	1137.05      	16403.6      	13292.8      	-9592.23      	-9575.18      	    3.5      	-1.00916      	-2.06176      	180.499      
  492.2      	1132.35      	16620.7      	13295.3      	-9955.42      	-9938.01      	    3.5      	-1.00903      	-2.03427      	180.826      
 492.25      	1127.46      	16834.7      	  13295      	-10309.1      	-10291.3      	    3.5      	-1.00921      	-2.00752      	181.119      
  492.3      	1122.37      	  17045      	13292.1      	-10652.8      	-10634.7      	    3.5      	-1.00968      	-1.98161      	181.371      
 492.35      	1117.09      	17251.4      	13286.5      	-10986.8      	-10968.3      	    3.5      	-1.01045      	-1.95661      	181.572      
  492.4      	1111.61      	17453.5      	13278.4      	 -11311      	-11292.2      	    3.5      	-1.01155      	-1.93259      	181.713      
 492.45      	1105.96      	17651.3      	13268.3      	-11625.5      	-11606.5      	    3.5      	-1.01299      	-1.90957      	181.792      
  492.5      	1100.15      	17844.7      	13256.4      	-11930.3      	 -11911      	    3.5      	-1.01479      	-1.88754      	181.816      
 492.55      	1094.17      	18033.7      	13243.6      	-12225.2      	-12205.6      	    3.5      	-1.01692      	-1.86647      	181.802      
  492.6      	1088.03      	18218.7      	13230.6      	-12510.2      	-12490.3      	    3.5      	-1.01936      	-1.84626      	181.769      
 492.65      	1081.73      	18399.8      	13217.9      	-12785.5      	-12765.4      	    3.5      	-1.02203      	-1.82682      	181.732      
  492.7      	1075.25      	18577.1      	  13206      	-13051.6      	-13031.2      	    3.5      	-1.0249      	-1.80804      	181.699      
 492.75      	1068.57      	18750.7      	13194.8      	-13308.6      	 -13288      	    3.5      	-1.02787      	-1.78981      	181.678      
  492.8      	 1061.7      	18920.5      	13184.4      	 -13557      	-13536.1      	    3.5      	-1.03089      	-1.77205      	181.674      
 492.85      	1054.63      	19086.4      	13174.3      	-13797.2      	-13776.1      	    3.5      	-1.03388      	-1.75469      	181.686      
  492.9      	1047.36      	19248.5      	13164.4      	 -14030      	-14008.7      	    3.5      	-1.03677      	-1.73767      	181.717      
 492.95      	1039.92      	19406.7      	13154.3      	-14255.6      	 -14234      	    3.5      	-1.03952      	-1.72096      	181.768      
    493      	1032.31      	19560.6      	13143.8      	-14473.9      	-14452.2      	    3.5      	-1.04213      	-1.70457      	181.838      
 493.05      	1024.54      	19709.6      	13132.5      	-14684.9      	-14662.9      	    3.5      	-1.04463      	-1.6885      	181.927      
  493.1      	1016.62      	19853.5      	13120.4      	 -14888      	-14865.9      	    3.5      	-1.04703      	-1.6728      	182.035      
 493.15      	1008.55      	19991.9      	13107.7      	-15083.2      	-15060.9      	    3.5      	-1.04937      	-1.65753      	182.155      
  493.2      	1000.34      	20124.4      	13094.1      	-15270.1      	-15247.5      	    3.5      	-1.05169      	-1.64276      	182.279      
 493.25      	992.002      	20250.4      	13079.6      	 -15448      	-15425.3      	    3.5      	-1.05403      	-1.6286      	182.399      
  493.3      	 983.54      	20369.6      	13064.6      	-15616.6      	-15593.7      	    3.5      	-1.05641      	-1.61513      	182.512      
 493.35      	974.964      	20481.7      	13049.1      	-15775.4      	-15752.4      	    3.5      	-1.05883      	-1.60245      	182.613      
  493.4      	966.273      	20586.4      	13033.4      	 -15924      	-15900.8      	    3.5      	-1.06129      	-1.59063      	182.696      
 493.45      	957.461      	20683.3      	13017.6      	-16061.9      	-16038.6      	    3.5      	-1.06377      	-1.57971      	182.758      
  493.5      	948.514      	20771.7      	13001.7      	-16188.4      	 -16165      	    3.5      	-1.06625      	-1.56975      	182.798      
 493.55      	939.416      	20850.9      	12985.8      	-16302.6      	-16279.1      	    3.5      	-1.06871      	-1.56076      	182.816      
  493.6      	930.147      	20920.2      	12969.7      	-16403.8      	-16380.2      	    3.5      	-1.07113      	-1.55277      	182.813      
 493.65      	920.697      	20979.2      	12953.8      	-16491.6      	-16467.9      	    3.5      	-1.07347      	-1.54577      	182.794      
  493.7      	911.066      	21027.6      	12937.9      	-16565.5      	-16541.8      	    3.5      	-1.07572      	-1.5398      	182.757      
 493.75      	901.245      	21065.1      	12922.2      	-16625.4      	-16601.6      	    3.5      	-1.07784      	-1.53489      	182.696      
  493.8      	891.234      	21091.6      	12906.4      	-16671.1      	-16647.3      	    3.5      	-1.07983      	-1.53107      	182.599      
 493.85      	881.039      	21106.9      	12890.6      	-16702.8      	 -16679      	    3.5      	-1.08167      	-1.52839      	182.451      
  493.9      	870.672      	21111.3      	12874.6      	-16720.7      	-16696.9      	    3.5      	-1.08336      	-1.52688      	182.242      
 493.95      	860.141      	21104.9      	12858.3      	-16725.2      	-16701.3      	    3.5      	-1.08489      	-1.52657      	181.978      
    494      	849.455      	21087.7      	12841.8      	-16716.3      	-16692.4      	    3.5      	-1.08628      	-1.52746      	181.699      
 494.05      	 838.62      	  21060      	12825.1      	-16694.1      	-16670.3      	    3.5      	-1.08754      	-1.52953      	181.412      
  494.1      	827.647      	  21022      	12808.5      	-16658.9      	-16635.1      	    3.5      	-1.08865      	-1.53274      	181.111      
 494.15      	816.542      	20974.1      	12792.3      	 -16611      	-16587.4      	    3.5      	-1.08965      	-1.53701      	 180.79      
  494.2      	805.319      	20916.7      	12776.2      	 -16551      	-16527.4      	    3.5      	-1.09061      	-1.54225      	180.446      
 494.25      	793.986      	20850.1      	12760.2      	-16479.2      	-16455.7      	    3.5      	-1.09154      	-1.5484      	180.081      
  494.3      	 782.54      	  20775      	12744.4      	-16396.3      	-16372.8      	    3.5      	-1.09238      	-1.55537      	179.698      
 494.35      	770.987      	20691.9      	  12729      	 -16303      	-16279.7      	    3.5      	-1.09313      	-1.56307      	179.311      
  494.4      	759.335      	20601.8      	12714.3      	-16200.1      	-16176.9      	    3.5      	-1.09381      	-1.57142      	178.934      
 494.45      	747.601      	  20505      	12700.3      	-16087.9      	-16064.8      	    3.5      	-1.09444      	-1.58036      	178.578      
