# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:17      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  498.9      	627.298      	1197.78      	 388.91      	5.00111      	15.8239      	    3.5      	34.8724      	86.4805      	63.2955      	11.9973      	3.99911      	57.0881      	1.50033      	      4      	      0      	     -4      	      0      	      0      	      0      
 498.95      	626.397      	1196.08      	388.321      	5.00103      	15.8236      	    3.5      	34.8224      	86.3494      	63.2944      	11.9975      	3.99918      	58.5884      	1.50031      	      4      	      0      	     -4      	      0      	      0      	      0      
    499      	627.049      	1197.35      	387.995      	5.00095      	15.8234      	    3.5      	34.8586      	86.2768      	63.2934      	11.9977      	3.99924      	60.0888      	1.50028      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.05      	629.154      	1201.38      	387.985      	5.00088      	15.8231      	    3.5      	34.9756      	86.2748      	63.2926      	11.9979      	 3.9993      	 61.589      	1.50026      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.1      	632.282      	1207.37      	388.286      	5.00082      	 15.823      	    3.5      	35.1495      	86.3417      	63.2919      	 11.998      	3.99934      	63.0893      	1.50025      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.15      	635.821      	1214.14      	388.825      	5.00078      	15.8228      	    3.5      	35.3463      	86.4614      	63.2914      	11.9981      	3.99937      	64.5896      	1.50024      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.2      	639.155      	1220.51      	389.487      	5.00075      	15.8227      	    3.5      	35.5316      	86.6088      	 63.291      	11.9982      	 3.9994      	66.0898      	1.50023      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.25      	641.811      	1225.59      	390.153      	5.00073      	15.8227      	    3.5      	35.6793      	86.7568      	63.2907      	11.9982      	3.99942      	  67.59      	1.50022      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.3      	643.569      	1228.95      	390.726      	5.00071      	15.8226      	    3.5      	 35.777      	86.8842      	63.2904      	11.9983      	3.99943      	69.0903      	1.50021      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.35      	644.408      	1230.56      	391.152      	5.00068      	15.8225      	    3.5      	35.8236      	86.9789      	  63.29      	11.9984      	3.99946      	70.5905      	 1.5002      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.4      	644.503      	1230.75      	391.418      	5.00064      	15.8224      	    3.5      	35.8289      	87.0381      	63.2895      	11.9985      	3.99949      	72.0907      	1.50019      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.45      	644.079      	1229.96      	391.551      	5.00058      	15.8222      	    3.5      	35.8053      	87.0678      	63.2888      	11.9986      	3.99953      	73.5909      	1.50017      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.5      	643.408      	1228.69      	391.589      	5.00051      	 15.822      	    3.5      	 35.768      	87.0762      	63.2879      	11.9988      	3.99959      	75.0911      	1.50015      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.55      	642.705      	1227.37      	391.582      	5.00042      	15.8217      	    3.5      	 35.729      	87.0747      	63.2867      	 11.999      	3.99967      	76.5912      	1.50013      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.6      	642.174      	1226.38      	391.569      	5.00032      	15.8214      	    3.5      	35.6995      	87.0718      	63.2855      	11.9992      	3.99975      	78.0914      	 1.5001      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.65      	641.951      	1225.98      	391.586      	5.00021      	 15.821      	    3.5      	 35.687      	87.0755      	63.2841      	11.9995      	3.99983      	79.5915      	1.50006      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.7      	642.118      	1226.33      	391.655      	5.00011      	15.8207      	    3.5      	35.6963      	87.0909      	63.2828      	11.9997      	3.99991      	81.0916      	1.50003      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.75      	642.684      	1227.43      	391.789      	5.00002      	15.8204      	    3.5      	35.7278      	87.1205      	63.2816      	     12      	3.99999      	82.5916      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.8      	643.617      	1229.23      	391.983      	4.99994      	15.8202      	    3.5      	35.7797      	87.1638      	63.2806      	12.0002      	4.00005      	84.0916      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.85      	 644.82      	1231.55      	392.232      	4.99988      	  15.82      	    3.5      	35.8466      	 87.219      	63.2799      	12.0003      	 4.0001      	85.5916      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  499.9      	646.186      	1234.16      	392.514      	4.99984      	15.8198      	    3.5      	35.9225      	87.2818      	63.2794      	12.0004      	4.00013      	87.0916      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 499.95      	647.602      	1236.87      	 392.81      	4.99982      	15.8198      	    3.5      	36.0012      	87.3477      	63.2792      	12.0004      	4.00014      	88.5916      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
    500      	649.003      	1239.55      	393.102      	4.99983      	15.8198      	    3.5      	 36.079      	87.4125      	63.2793      	12.0004      	4.00014      	90.0915      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.05      	 650.55      	1242.49      	393.378      	4.99986      	15.8199      	    3.5      	36.1651      	 87.474      	63.2796      	12.0003      	4.00012      	91.5915      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.1      	652.162      	1245.56      	 393.68      	4.99989      	  15.82      	    3.5      	36.2547      	87.5411      	63.2801      	12.0003      	4.00009      	93.0914      	1.49997      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.15      	653.469      	1248.05      	393.997      	4.99993      	15.8201      	    3.5      	36.3273      	87.6117      	63.2806      	12.0002      	4.00005      	94.5914      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.2      	654.473      	1249.96      	394.263      	4.99997      	15.8203      	    3.5      	36.3831      	87.6708      	63.2811      	12.0001      	4.00002      	96.0914      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.25      	655.241      	1251.42      	 394.47      	      5      	15.8204      	    3.5      	36.4258      	87.7167      	63.2815      	     12      	      4      	97.5913      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.3      	655.823      	1252.52      	394.628      	5.00002      	15.8204      	    3.5      	36.4582      	 87.752      	63.2817      	     12      	3.99999      	99.0913      	1.50001      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.35      	656.249      	1253.34      	394.749      	5.00001      	15.8204      	    3.5      	36.4819      	87.7788      	63.2816      	     12      	3.99999      	100.591      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.4      	656.572      	1253.96      	394.842      	4.99999      	15.8203      	    3.5      	36.4998      	87.7994      	63.2814      	     12      	4.00001      	102.091      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.45      	  656.8      	1254.41      	394.915      	4.99996      	15.8202      	    3.5      	36.5125      	87.8158      	63.2809      	12.0001      	4.00003      	103.591      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.5      	656.968      	1254.74      	394.972      	4.99992      	15.8201      	    3.5      	36.5219      	87.8284      	63.2804      	12.0002      	4.00007      	105.091      	1.49997      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.55      	657.082      	1254.97      	395.018      	4.99987      	15.8199      	    3.5      	36.5282      	87.8385      	63.2798      	12.0003      	 4.0001      	106.591      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.6      	657.173      	1255.15      	395.052      	4.99983      	15.8198      	    3.5      	36.5333      	87.8462      	63.2793      	12.0004      	4.00014      	108.091      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.65      	657.238      	1255.28      	 395.08      	 4.9998      	15.8197      	    3.5      	36.5369      	87.8523      	63.2789      	12.0005      	4.00016      	109.591      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.7      	657.289      	1255.38      	  395.1      	4.99979      	15.8197      	    3.5      	36.5397      	87.8568      	63.2788      	12.0005      	4.00017      	111.091      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.75      	657.299      	 1255.4      	395.114      	4.99979      	15.8197      	    3.5      	36.5403      	87.8599      	63.2788      	12.0005      	4.00017      	112.591      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.8      	657.274      	1255.35      	395.117      	4.99981      	15.8198      	    3.5      	36.5389      	87.8607      	63.2791      	12.0005      	4.00015      	114.091      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.85      	 657.19      	1255.18      	395.112      	4.99984      	15.8199      	    3.5      	36.5342      	87.8594      	63.2795      	12.0004      	4.00013      	115.591      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
  500.9      	657.075      	1254.95      	395.093      	4.99989      	  15.82      	    3.5      	36.5278      	87.8553      	  63.28      	12.0003      	4.00009      	117.091      	1.49997      	      4      	      0      	     -4      	      0      	      0      	      0      
 500.95      	656.929      	1254.66      	395.067      	4.99993      	15.8201      	    3.5      	36.5197      	87.8494      	63.2806      	12.0002      	4.00006      	118.591      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
    501      	 656.77      	1254.35      	395.034      	4.99997      	15.8203      	    3.5      	36.5108      	87.8422      	63.2811      	12.0001      	4.00002      	120.091      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.05      	656.598      	1254.01      	394.999      	      5      	15.8204      	    3.5      	36.5013      	87.8344      	63.2814      	     12      	      4      	121.591      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.1      	656.437      	 1253.7      	394.963      	5.00001      	15.8204      	    3.5      	36.4924      	87.8264      	63.2816      	     12      	3.99999      	123.091      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.15      	656.272      	1253.39      	394.931      	      5      	15.8204      	    3.5      	36.4832      	87.8192      	63.2815      	     12      	      4      	124.591      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.2      	656.131      	1253.12      	  394.9      	4.99998      	15.8203      	    3.5      	36.4753      	87.8123      	63.2812      	     12      	4.00002      	126.091      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.25      	655.997      	1252.88      	394.875      	4.99994      	15.8202      	    3.5      	36.4679      	87.8069      	63.2807      	12.0001      	4.00005      	127.591      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.3      	655.889      	1252.68      	394.854      	 4.9999      	15.8201      	    3.5      	36.4619      	87.8021      	63.2802      	12.0002      	4.00008      	129.091      	1.49997      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.35      	655.791      	 1252.5      	394.839      	4.99986      	15.8199      	    3.5      	36.4564      	87.7988      	63.2797      	12.0003      	4.00011      	130.591      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.4      	655.719      	1252.37      	394.827      	4.99983      	15.8198      	    3.5      	36.4524      	87.7962      	63.2792      	12.0004      	4.00014      	132.091      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.45      	655.646      	1252.24      	394.821      	 4.9998      	15.8197      	    3.5      	36.4484      	87.7948      	63.2789      	12.0005      	4.00016      	133.591      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.5      	655.597      	1252.15      	394.814      	4.99979      	15.8197      	    3.5      	36.4457      	87.7933      	63.2788      	12.0005      	4.00017      	135.091      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.55      	 655.54      	1252.04      	 394.81      	 4.9998      	15.8197      	    3.5      	36.4425      	87.7924      	63.2789      	12.0005      	4.00016      	136.591      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.6      	655.495      	1251.95      	394.803      	4.99982      	15.8198      	    3.5      	  36.44      	87.7907      	63.2792      	12.0004      	4.00014      	138.091      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.65      	 655.43      	1251.81      	394.795      	4.99985      	15.8199      	    3.5      	36.4363      	87.7891      	63.2796      	12.0003      	4.00012      	139.591      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.7      	655.345      	1251.64      	394.782      	 4.9999      	  15.82      	    3.5      	36.4316      	87.7861      	63.2801      	12.0003      	4.00008      	 141.09      	1.49997      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.75      	655.205      	1251.37      	394.761      	4.99994      	15.8202      	    3.5      	36.4238      	87.7815      	63.2806      	12.0002      	4.00005      	 142.59      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.8      	654.993      	1250.95      	394.727      	4.99997      	15.8203      	    3.5      	 36.412      	87.7738      	 63.281      	12.0001      	4.00003      	 144.09      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.85      	654.634      	1250.26      	394.674      	4.99998      	15.8203      	    3.5      	36.3921      	87.7622      	63.2812      	     12      	4.00001      	 145.59      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
  501.9      	654.075      	 1249.2      	394.589      	4.99998      	15.8203      	    3.5      	 36.361      	87.7433      	63.2812      	     12      	4.00002      	 147.09      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 501.95      	 653.26      	1247.64      	 394.46      	4.99996      	15.8202      	    3.5      	36.3157      	87.7146      	 63.281      	12.0001      	4.00003      	 148.59      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
    502      	652.756      	1246.69      	 394.29      	4.99993      	15.8201      	    3.5      	36.2877      	87.6768      	63.2806      	12.0002      	4.00005      	 150.09      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.05      	652.618      	1246.44      	394.185      	4.99989      	  15.82      	    3.5      	  36.28      	87.6533      	  63.28      	12.0003      	4.00009      	 151.59      	1.49997      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.1      	652.608      	1246.43      	394.151      	4.99984      	15.8199      	    3.5      	36.2795      	87.6459      	63.2794      	12.0004      	4.00013      	 153.09      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.15      	652.524      	1246.28      	394.145      	4.99979      	15.8197      	    3.5      	36.2748      	87.6445      	63.2788      	12.0005      	4.00017      	 154.59      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.2      	652.322      	1245.91      	394.124      	4.99975      	15.8196      	    3.5      	36.2636      	87.6398      	63.2783      	12.0006      	 4.0002      	 156.09      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.25      	651.966      	1245.23      	394.077      	4.99972      	15.8195      	    3.5      	36.2438      	87.6294      	63.2779      	12.0007      	4.00022      	 157.59      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.3      	651.424      	 1244.2      	393.996      	4.99971      	15.8194      	    3.5      	36.2136      	87.6114      	63.2778      	12.0007      	4.00023      	 159.09      	1.49991      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.35      	650.655      	1242.73      	393.875      	4.99971      	15.8195      	    3.5      	36.1709      	87.5844      	63.2778      	12.0007      	4.00023      	 160.59      	1.49991      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.4      	649.645      	 1240.8      	393.704      	4.99973      	15.8195      	    3.5      	36.1147      	87.5465      	 63.278      	12.0007      	4.00022      	 162.09      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.45      	648.356      	1238.33      	393.481      	4.99974      	15.8196      	    3.5      	36.0431      	87.4968      	63.2782      	12.0006      	 4.0002      	 163.59      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.5      	646.759      	1235.28      	393.196      	4.99976      	15.8196      	    3.5      	35.9543      	87.4334      	63.2784      	12.0006      	4.00019      	 165.09      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.55      	644.799      	1231.53      	392.843      	4.99978      	15.8197      	    3.5      	35.8454      	 87.355      	63.2786      	12.0005      	4.00018      	 166.59      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.6      	642.455      	1227.05      	392.411      	4.99978      	15.8197      	    3.5      	35.7151      	87.2589      	63.2786      	12.0005      	4.00018      	 168.09      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.65      	639.735      	1221.86      	391.894      	4.99976      	15.8196      	    3.5      	35.5638      	 87.144      	63.2784      	12.0006      	4.00019      	 169.59      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.7      	636.701      	1216.08      	391.293      	4.99973      	15.8195      	    3.5      	35.3952      	87.0102      	 63.278      	12.0007      	4.00022      	171.089      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.75      	633.521      	1210.01      	390.616      	4.99968      	15.8193      	    3.5      	35.2184      	86.8597      	63.2774      	12.0008      	4.00026      	172.589      	 1.4999      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.8      	630.472      	1204.21      	389.895      	4.99961      	15.8191      	    3.5      	35.0489      	86.6994      	63.2765      	12.0009      	4.00031      	174.089      	1.49988      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.85      	627.908      	1199.33      	389.183      	4.99953      	15.8189      	    3.5      	34.9064      	 86.541      	63.2755      	12.0011      	4.00038      	175.589      	1.49986      	      4      	      0      	     -4      	      0      	      0      	      0      
  502.9      	626.308      	1196.29      	 388.55      	4.99944      	15.8186      	    3.5      	34.8174      	86.4004      	63.2743      	12.0013      	4.00045      	177.089      	1.49983      	      4      	      0      	     -4      	      0      	      0      	      0      
 502.95      	626.052      	1195.83      	388.096      	4.99935      	15.8183      	    3.5      	34.8032      	86.2994      	63.2733      	12.0016      	4.00052      	178.589      	1.49981      	      4      	      0      	     -4      	      0      	      0      	      0      
    503      	627.348      	1198.32      	387.906      	4.99928      	15.8181      	    3.5      	34.8752      	86.2571      	63.2723      	12.0017      	4.00058      	180.089      	1.49978      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.05      	630.082      	1203.56      	388.032      	4.99921      	15.8179      	    3.5      	35.0272      	86.2852      	63.2715      	12.0019      	4.00063      	181.588      	1.49976      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.1      	633.841      	1210.75      	388.465      	4.99917      	15.8177      	    3.5      	35.2362      	86.3816      	63.2709      	 12.002      	4.00067      	183.088      	1.49975      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.15      	 638.01      	1218.72      	389.136      	4.99914      	15.8176      	    3.5      	 35.468      	86.5307      	63.2705      	12.0021      	4.00069      	184.588      	1.49974      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.2      	 641.98      	1226.31      	389.931      	4.99912      	15.8176      	    3.5      	35.6886      	86.7073      	63.2703      	12.0021      	 4.0007      	186.088      	1.49974      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.25      	645.262      	1232.58      	390.729      	4.99911      	15.8175      	    3.5      	35.8711      	86.8849      	63.2702      	12.0021      	4.00071      	187.588      	1.49973      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.3      	647.651      	1237.14      	391.432      	 4.9991      	15.8175      	    3.5      	36.0039      	87.0412      	63.2701      	12.0022      	4.00072      	189.087      	1.49973      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.35      	 649.12      	1239.95      	391.989      	4.99909      	15.8175      	    3.5      	36.0856      	87.1651      	  63.27      	12.0022      	4.00073      	190.587      	1.49973      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.4      	649.842      	1241.34      	392.386      	4.99907      	15.8174      	    3.5      	36.1257      	87.2533      	63.2697      	12.0022      	4.00074      	192.087      	1.49972      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.45      	650.039      	1241.72      	392.649      	4.99904      	15.8173      	    3.5      	36.1367      	87.3119      	63.2693      	12.0023      	4.00077      	193.586      	1.49971      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.5      	649.979      	1241.62      	392.816      	4.99899      	15.8172      	    3.5      	36.1333      	 87.349      	63.2687      	12.0024      	4.00081      	195.086      	 1.4997      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.55      	649.879      	1241.44      	392.936      	4.99893      	 15.817      	    3.5      	36.1278      	87.3757      	63.2679      	12.0026      	4.00086      	196.586      	1.49968      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.6      	649.941      	1241.58      	393.048      	4.99886      	15.8167      	    3.5      	36.1312      	87.4005      	 63.267      	12.0027      	4.00091      	198.086      	1.49966      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.65      	650.299      	1242.28      	393.187      	4.99878      	15.8165      	    3.5      	36.1511      	87.4316      	63.2661      	12.0029      	4.00097      	199.585      	1.49964      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.7      	651.036      	1243.71      	393.377      	4.99871      	15.8163      	    3.5      	36.1921      	87.4737      	63.2652      	12.0031      	4.00103      	201.085      	1.49961      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.75      	652.156      	1245.86      	393.627      	4.99866      	15.8161      	    3.5      	36.2544      	87.5294      	63.2644      	12.0032      	4.00108      	202.584      	 1.4996      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.8      	653.631      	1248.69      	393.937      	4.99861      	 15.816      	    3.5      	36.3364      	87.5982      	63.2639      	12.0033      	4.00111      	204.084      	1.49958      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.85      	655.359      	   1252      	394.297      	4.99859      	15.8159      	    3.5      	36.4324      	87.6782      	63.2636      	12.0034      	4.00113      	205.584      	1.49958      	      4      	      0      	     -4      	      0      	      0      	      0      
  503.9      	657.236      	1255.58      	394.687      	 4.9986      	15.8159      	    3.5      	36.5368      	87.7651      	63.2637      	12.0034      	4.00112      	207.083      	1.49958      	      4      	      0      	     -4      	      0      	      0      	      0      
 503.95      	659.147      	1259.23      	395.089      	4.99862      	 15.816      	    3.5      	 36.643      	87.8545      	 63.264      	12.0033      	 4.0011      	208.583      	1.49959      	      4      	      0      	     -4      	      0      	      0      	      0      
    504      	661.026      	 1262.8      	395.483      	4.99867      	15.8162      	    3.5      	36.7474      	 87.942      	63.2646      	12.0032      	4.00106      	210.082      	 1.4996      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.05      	663.035      	1266.62      	395.859      	4.99874      	15.8164      	    3.5      	36.8591      	88.0256      	63.2655      	 12.003      	4.00101      	211.582      	1.49962      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.1      	665.094      	1270.53      	396.256      	4.99883      	15.8166      	    3.5      	36.9736      	88.1138      	63.2666      	12.0028      	4.00094      	213.082      	1.49965      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.15      	666.831      	1273.83      	396.665      	4.99892      	15.8169      	    3.5      	37.0702      	88.2049      	63.2677      	12.0026      	4.00087      	214.581      	1.49967      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.2      	668.245      	1276.51      	397.019      	  4.999      	15.8172      	    3.5      	37.1488      	88.2837      	63.2688      	12.0024      	 4.0008      	216.081      	 1.4997      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.25      	669.404      	 1278.7      	397.311      	4.99909      	15.8175      	    3.5      	37.2132      	88.3485      	63.2699      	12.0022      	4.00073      	217.581      	1.49973      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.3      	670.354      	 1280.5      	397.551      	4.99915      	15.8177      	    3.5      	 37.266      	88.4019      	63.2707      	 12.002      	4.00068      	 219.08      	1.49975      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.35      	671.129      	1281.97      	397.748      	4.99921      	15.8178      	    3.5      	37.3091      	88.4458      	63.2714      	12.0019      	4.00064      	 220.58      	1.49976      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.4      	671.778      	 1283.2      	397.914      	4.99924      	 15.818      	    3.5      	37.3452      	88.4825      	63.2718      	12.0018      	4.00061      	 222.08      	1.49977      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.45      	672.313      	1284.21      	398.056      	4.99926      	 15.818      	    3.5      	37.3749      	88.5141      	63.2721      	12.0018      	4.00059      	 223.58      	1.49978      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.5      	672.766      	1285.08      	398.177      	4.99927      	15.8181      	    3.5      	37.4001      	 88.541      	63.2722      	12.0017      	4.00058      	225.079      	1.49978      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.55      	673.144      	1285.79      	398.282      	4.99929      	15.8181      	    3.5      	37.4211      	88.5645      	63.2724      	12.0017      	4.00057      	226.579      	1.49979      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.6      	673.476      	1286.42      	398.372      	 4.9993      	15.8182      	    3.5      	37.4396      	88.5845      	63.2726      	12.0017      	4.00056      	228.079      	1.49979      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.65      	 673.76      	1286.96      	398.451      	4.99934      	15.8183      	    3.5      	37.4554      	88.6019      	 63.273      	12.0016      	4.00053      	229.579      	 1.4998      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.7      	674.008      	1287.42      	398.517      	4.99938      	15.8184      	    3.5      	37.4691      	88.6167      	63.2736      	12.0015      	4.00049      	231.078      	1.49981      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.75      	674.192      	1287.75      	398.572      	4.99945      	15.8186      	    3.5      	37.4794      	 88.629      	63.2744      	12.0013      	4.00044      	232.578      	1.49983      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.8      	674.319      	1287.98      	398.613      	4.99952      	15.8189      	    3.5      	37.4864      	 88.638      	63.2754      	12.0011      	4.00038      	234.078      	1.49986      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.85      	674.362      	1288.04      	398.639      	4.99962      	15.8191      	    3.5      	37.4888      	88.6439      	63.2766      	12.0009      	4.00031      	235.578      	1.49989      	      4      	      0      	     -4      	      0      	      0      	      0      
  504.9      	 674.35      	1287.99      	398.648      	4.99972      	15.8195      	    3.5      	37.4882      	88.6458      	63.2779      	12.0007      	4.00022      	237.078      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
 504.95      	674.283      	1287.83      	398.644      	4.99983      	15.8198      	    3.5      	37.4844      	88.6449      	63.2792      	12.0004      	4.00014      	238.578      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
    505      	 674.18      	1287.61      	398.629      	4.99993      	15.8201      	    3.5      	37.4787      	88.6416      	63.2805      	12.0002      	4.00006      	240.078      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.05      	 674.04      	1287.32      	398.607      	5.00002      	15.8204      	    3.5      	37.4709      	88.6366      	63.2817      	     12      	3.99999      	241.578      	1.50001      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.1      	673.886      	   1287      	398.578      	5.00009      	15.8206      	    3.5      	37.4623      	88.6303      	63.2826      	11.9998      	3.99993      	243.078      	1.50003      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.15      	673.703      	1286.64      	398.549      	5.00015      	15.8208      	    3.5      	37.4522      	88.6238      	63.2833      	11.9996      	3.99988      	244.578      	1.50004      	      4      	      0      	     -4      	      0      	      0      	      0      
