# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  678.4      	 1326.4      	38555.3      	31810.2      	21732.5      	21739.2      	10.2661      	2.59344      	-3.70026      	628.012      
 678.45      	1348.82      	38682.9      	31823.5      	21938.8      	21945.4      	10.2661      	 2.5937      	-3.71764      	629.029      
  678.5      	1371.61      	  38817      	31858.3      	22124.2      	22130.6      	10.2661      	2.59392      	-3.73161      	629.979      
 678.55      	 1394.7      	38963.7      	31920.6      	22291.4      	22297.7      	 10.266      	2.59479      	-3.74217      	630.889      
  678.6      	1417.74      	  39122      	  32010      	22439.7      	22445.9      	10.2659      	2.59709      	-3.74977      	631.744      
 678.65      	1440.29      	39281.8      	32117.8      	22564.2      	22570.3      	10.2657      	2.60159      	 -3.755      	 632.55      
  678.7      	1462.06      	39428.6      	32227.5      	22663.2      	22669.3      	10.2655      	2.60881      	-3.75826      	633.435      
 678.75      	   1483      	39550.7      	32320.4      	22743.3      	22749.4      	10.2652      	 2.6187      	-3.76002      	634.632      
  678.8      	1503.34      	39641.8      	32384.3      	22810.7      	22816.8      	10.2649      	2.63078      	-3.76097      	636.282      
 678.85      	 1523.3      	39699.4      	32418.1      	22862.6      	22868.7      	10.2645      	 2.6443      	-3.76181      	 638.22      
  678.9      	 1542.9      	  39726      	32430.1      	22891.7      	22897.8      	10.2641      	2.65831      	-3.76296      	640.034      
 678.95      	1562.09      	39728.7      	32431.1      	22894.9      	22901.1      	10.2636      	 2.6716      	-3.7647      	641.402      
    679      	1580.95      	39715.9      	32429.3      	22875.2      	22881.5      	 10.263      	2.68315      	-3.76734      	642.624      
 679.05      	1599.71      	39695.5      	32431.1      	22837.1      	22843.4      	10.2624      	2.69238      	-3.77103      	643.322      
  679.1      	 1618.5      	39676.2      	32445.6      	22782.9      	22789.3      	10.2617      	 2.6992      	-3.77512      	643.106      
 679.15      	1637.31      	39664.3      	32481.6      	22710.7      	22717.1      	 10.261      	2.70402      	-3.77826      	641.885      
  679.2      	1655.97      	39656.8      	32538.5      	22615.7      	22622.1      	10.2602      	2.70742      	-3.77912      	640.033      
 679.25      	1674.16      	39643.2      	32606.4      	22493.8      	22500.2      	10.2594      	2.71004      	-3.77673      	637.848      
  679.3      	1691.52      	39618.9      	32679.4      	22344.3      	22350.8      	10.2584      	2.71256      	-3.77046      	635.572      
 679.35      	1707.96      	39584.9      	32758.3      	22167.7      	22174.2      	10.2575      	2.71564      	-3.75981      	633.287      
  679.4      	 1723.6      	39533.7      	32838.9      	  21956      	21962.6      	10.2565      	2.71961      	-3.74459      	631.139      
 679.45      	1738.46      	39454.8      	32914.1      	21699.7      	21706.5      	10.2555      	2.72436      	-3.72491      	629.041      
  679.5      	1752.93      	39348.2      	32981.8      	21401.2      	21408.1      	10.2545      	2.72961      	 -3.701      	627.215      
 679.55      	1767.31      	39218.1      	33040.7      	21068.7      	  21076      	10.2535      	2.73507      	-3.67309      	625.615      
  679.6      	1781.35      	39067.7      	33092.2      	20705.3      	20712.8      	10.2525      	 2.7405      	-3.64156      	624.157      
 679.65      	1794.67      	38900.8      	33139.7      	20311.2      	  20319      	10.2515      	 2.7456      	-3.60686      	622.632      
  679.7      	1807.11      	38719.1      	33183.4      	19888.2      	19896.3      	10.2505      	   2.75      	-3.5694      	621.025      
 679.75      	1818.84      	38525.1      	33223.4      	19439.5      	  19448      	10.2495      	2.75343      	-3.5297      	619.151      
  679.8      	 1830.2      	38325.7      	33263.6      	18970.8      	18979.7      	10.2486      	2.75589      	-3.48844      	617.137      
 679.85      	1841.42      	38128.4      	33309.4      	18486.7      	18495.9      	10.2477      	2.75766      	-3.44642      	614.866      
  679.9      	1852.37      	37935.4      	33362.6      	17986.8      	17996.4      	10.2467      	2.75913      	-3.40414      	612.407      
 679.95      	1862.71      	37745.3      	33423.4      	17466.3      	17476.3      	10.2458      	2.76049      	-3.36172      	609.572      
    680      	 1872.2      	37557.7      	33492.6      	16920.6      	  16931      	10.2449      	2.76184      	-3.31899      	606.478      
 680.05      	1880.83      	37374.1      	33569.3      	16352.7      	16363.4      	10.2439      	2.76339      	-3.27579      	603.066      
  680.1      	1888.71      	37194.7      	33647.7      	15771.8      	  15783      	 10.243      	2.76543      	-3.23197      	599.616      
 680.15      	1895.91      	37015.8      	33719.7      	15186.2      	15197.7      	10.2421      	 2.7681      	-3.18736      	596.133      
  680.2      	1902.62      	36834.6      	33780.3      	14599.4      	14611.4      	10.2412      	2.77125      	-3.14172      	592.858      
 680.25      	   1909      	36650.5      	33828.6      	14012.4      	14024.8      	10.2403      	2.77452      	-3.0949      	589.668      
  680.3      	1915.07      	36463.4      	33864.6      	13424.9      	13437.8      	10.2395      	 2.7775      	-3.04708      	586.597      
 680.35      	1920.71      	36274.2      	33889.3      	12837.4      	12850.6      	10.2387      	2.77986      	-2.99894      	583.332      
  680.4      	1925.81      	36085.9      	33905.9      	12249.3      	12262.9      	 10.238      	2.78135      	-2.95134      	579.843      
 680.45      	1930.18      	35899.4      	33916.8      	11656.9      	11670.9      	10.2373      	2.78171      	-2.90487      	575.771      
  680.5      	1933.69      	35711.9      	33920.5      	11054.9      	11069.3      	10.2366      	2.78076      	-2.85979      	571.059      
 680.55      	1936.45      	35520.1      	33913.5      	10441.5      	10456.2      	 10.236      	2.77839      	-2.8161      	565.434      
  680.6      	1938.76      	35323.9      	33894.1      	9821.04      	9836.09      	10.2355      	2.77441      	-2.77355      	559.054      
 680.65      	1940.66      	35124.3      	33861.9      	9197.01      	9212.34      	 10.235      	2.76845      	-2.73156      	551.768      
  680.7      	1941.87      	34921.3      	33817.1      	8568.56      	8584.14      	10.2345      	2.75974      	-2.68923      	543.749      
 680.75      	1942.09      	34712.9      	33757.3      	7934.89      	 7950.7      	 10.234      	2.74705      	-2.64546      	535.086      
  680.8      	1941.07      	34493.7      	33677.1      	7295.27      	7311.32      	10.2335      	  2.729      	-2.59932      	526.574      
 680.85      	 1938.9      	34256.4      	33569.2      	6646.73      	6663.07      	10.2331      	2.70498      	-2.55016      	519.107      
  680.9      	1935.81      	33996.5      	33429.3      	5986.76      	6003.52      	10.2326      	2.67634      	-2.49777      	514.064      
 680.95      	1932.11      	33715.1      	33257.5      	5315.99      	 5333.3      	10.2321      	2.64678      	-2.44245      	512.103      
    681      	1927.81      	33417.8      	33058.8      	4637.66      	4655.65      	10.2317      	2.62055      	-2.38487      	 512.87      
 681.05      	1922.87      	33117.9      	32845.3      	3955.72      	3974.45      	10.2312      	    2.6      	-2.32554      	514.737      
  681.1      	1917.21      	32840.5      	32641.8      	3270.92      	3290.36      	10.2308      	2.58477      	-2.26454      	516.104      
 681.15      	 1910.9      	32625.3      	32487.7      	2582.52      	2602.61      	10.2304      	2.57313      	-2.20198      	515.789      
  681.2      	1904.28      	32519.9      	32429.6      	1894.67      	1915.34      	  10.23      	2.56325      	-2.13855      	513.985      
 681.25      	1898.15      	32561.6      	32503.7      	1218.03      	1239.23      	10.2296      	2.55356      	-2.07526      	511.493      
  681.3      	1893.17      	32750.5      	32710.4      	564.425      	586.166      	10.2292      	 2.5429      	-2.01279      	509.522      
 681.35      	1889.46      	33035.8      	33000.2      	-64.6735      	-42.3847      	10.2289      	2.53116      	-1.9514      	508.319      
  681.4      	1886.24      	33343.8      	33301.1      	-682.09      	-659.247      	10.2285      	2.51938      	-1.89138      	507.535      
 681.45      	1882.43      	33624.4      	33563.3      	-1298.99      	-1275.6      	10.2282      	2.50922      	-1.83323      	 506.59      
  681.5      	1877.08      	33863.6      	33773.6      	-1910.94      	-1887.01      	10.2279      	2.50225      	-1.77754      	505.551      
 681.55      	1869.83      	34064.9      	33936.3      	-2507.32      	-2482.87      	10.2276      	 2.4995      	-1.72474      	504.532      
  681.6      	1860.92      	34232.8      	34057.2      	-3085.12      	-3060.16      	10.2273      	2.50103      	-1.67504      	503.627      
 681.65      	1850.89      	34370.5      	34140.1      	-3647.15      	-3621.7      	 10.227      	2.50584      	-1.62849      	502.614      
  681.7      	1840.31      	34483.4      	34190.9      	-4195.27      	-4169.35      	10.2267      	2.51239      	-1.58498      	501.416      
 681.75      	1829.49      	34582.4      	34221.1      	-4729.43      	-4703.07      	10.2264      	2.51942      	-1.54433      	 499.97      
  681.8      	1818.51      	34681.4      	34245.5      	-5249.35      	-5222.56      	10.2261      	2.52645      	-1.50645      	498.412      
 681.85      	1806.97      	34788.2      	34272.7      	-5753.67      	-5726.48      	10.2258      	2.53334      	-1.4712      	496.748      
  681.9      	1794.39      	34899.3      	34300.7      	-6239.32      	-6211.74      	10.2255      	2.53987      	-1.43823      	494.984      
 681.95      	1780.55      	35006.3      	34322.4      	-6702.28      	-6674.35      	10.2252      	2.54578      	-1.40691      	493.073      
    682      	 1765.7      	35101.6      	34331.9      	-7137.87      	-7109.61      	 10.225      	 2.5509      	-1.37658      	491.131      
 682.05      	1750.13      	35179.1      	34325.3      	-7540.1      	-7511.54      	10.2247      	2.55512      	-1.34679      	489.274      
  682.1      	1734.26      	35236.7      	34302.5      	-7904.2      	-7875.36      	10.2245      	2.55824      	-1.31761      	487.656      
 682.15      	1718.36      	35278.4      	34268.3      	-8232.12      	-8203.03      	10.2244      	2.55996      	-1.2895      	486.282      
  682.2      	1702.43      	35313.2      	  34231      	-8531.59      	-8502.28      	10.2243      	2.55997      	-1.26319      	485.092      
 682.25      	1686.16      	35348.8      	34197.2      	-8810.28      	-8780.75      	10.2242      	2.55809      	-1.23943      	483.915      
  682.3      	1669.43      	35388.1      	34169.1      	-9073.69      	-9043.97      	10.2242      	2.55439      	-1.21892      	482.597      
 682.35      	1652.17      	35430.1      	34145.2      	-9324.43      	-9294.55      	10.2243      	2.54928      	-1.20203      	481.034      
  682.4      	1634.51      	35471.3      	34122.6      	-9560.79      	-9530.76      	10.2245      	 2.5434      	-1.1885      	 479.27      
 682.45      	1616.67      	35507.5      	34098.5      	-9778.87      	-9748.72      	10.2247      	2.53732      	-1.17742      	477.409      
  682.5      	1598.72      	35537.8      	34073.5      	-9974.67      	-9944.41      	10.2249      	2.53143      	-1.16775      	 475.65      
 682.55      	1580.42      	35562.3      	34049.3      	-10143.2      	-10112.9      	10.2252      	2.52604      	-1.15869      	474.173      
  682.6      	1561.43      	35579.8      	34026.4      	-10280.8      	-10250.4      	10.2256      	2.52129      	-1.1497      	473.062      
 682.65      	1541.56      	35591.4      	34005.5      	-10389.7      	-10359.2      	 10.226      	2.51719      	-1.14052      	472.316      
  682.7      	1520.94      	35598.9      	  33986      	-10478.9      	-10448.4      	10.2264      	2.51357      	-1.13111      	471.842      
 682.75      	1499.91      	35601.2      	33963.7      	-10558.9      	-10528.3      	10.2268      	2.51027      	-1.12163      	471.463      
  682.8      	1478.83      	35596.3      	33934.8      	-10635.6      	 -10605      	10.2273      	2.50721      	-1.11232      	470.995      
 682.85      	1457.87      	35585.7      	33900.5      	-10709.5      	-10678.8      	10.2279      	2.50434      	-1.10344      	470.406      
  682.9      	1436.87      	35571.1      	33864.6      	-10774.4      	-10743.7      	10.2285      	2.50145      	-1.09521      	470.013      
 682.95      	1415.65      	35549.6      	33827.3      	-10820.7      	 -10790      	10.2291      	2.49831      	-1.08787      	470.223      
    683      	1394.05      	35516.3      	33786.1      	-10840.3      	-10809.5      	10.2299      	2.49508      	-1.08178      	470.816      
