# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
 673.15      	15876.6      	20029.8      	1083.89      	7.56923      	5.32213      	15.6184      	9.68565      	11.9022      	95.7984      	7.92683      	2.64228      	350.303      	2.27077      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.2      	15863.4      	20008.7      	1083.25      	7.57093      	5.32332      	15.6186      	9.67761      	11.8952      	95.8198      	7.92505      	2.64168      	352.574      	2.27128      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.25      	15852.5      	  19992      	1082.64      	7.57208      	5.32413      	15.6188      	9.67097      	11.8886      	95.8344      	7.92385      	2.64128      	354.845      	2.27162      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.3      	15840.5      	19975.2      	1082.22      	7.57266      	5.32454      	 15.619      	 9.6636      	11.8839      	95.8418      	7.92324      	2.64108      	357.116      	 2.2718      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.35      	15829.7      	19961.6      	1081.78      	7.57265      	5.32453      	15.6193      	9.65703      	11.8791      	95.8416      	7.92325      	2.64108      	359.388      	2.27179      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.4      	15818.2      	19948.7      	1081.46      	7.57206      	5.32412      	15.6195      	   9.65      	11.8756      	95.8341      	7.92387      	2.64129      	1.65962      	2.27162      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.45      	15807.9      	19938.5      	1081.15      	7.57096      	5.32335      	15.6197      	9.64371      	11.8721      	95.8202      	7.92502      	2.64167      	3.93133      	2.27129      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.5      	15796.5      	19927.9      	1080.92      	7.56954      	5.32235      	  15.62      	9.63675      	11.8697      	95.8022      	7.92651      	2.64217      	6.20278      	2.27086      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.55      	15786.7      	19919.5      	1080.66      	7.56807      	5.32131      	15.6203      	9.63081      	11.8668      	95.7836      	7.92805      	2.64268      	8.47385      	2.27042      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.6      	15775.8      	  19909      	1080.48      	7.56683      	5.32045      	15.6205      	9.62416      	11.8647      	 95.768      	7.92934      	2.64311      	10.7445      	2.27005      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.65      	15766.2      	  19899      	1080.19      	7.56601      	5.31987      	15.6208      	9.61828      	11.8616      	95.7576      	 7.9302      	 2.6434      	13.0147      	 2.2698      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.7      	15754.6      	19885.3      	1079.93      	7.56568      	5.31963      	 15.621      	9.61123      	11.8587      	95.7534      	7.93055      	2.64352      	15.2847      	 2.2697      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.75      	15743.4      	19870.4      	1079.51      	7.56593      	5.31981      	15.6213      	9.60437      	11.8542      	95.7566      	7.93028      	2.64343      	17.5544      	2.26978      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.8      	15728.2      	19849.1      	1079.06      	7.56676      	5.32039      	15.6215      	9.59511      	11.8493      	95.7671      	7.92942      	2.64314      	19.8242      	2.27003      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.85      	15710.6      	19823.8      	1078.37      	7.56795      	5.32123      	15.6217      	9.58439      	11.8416      	95.7821      	7.92818      	2.64273      	22.0941      	2.27038      	     18      	      0      	    -18      	      0      	      0      	      0      
  673.9      	15683.6      	19786.2      	1077.54      	7.56928      	5.32216      	15.6219      	9.56788      	11.8325      	95.7989      	7.92678      	2.64226      	24.3643      	2.27078      	     18      	      0      	    -18      	      0      	      0      	      0      
 673.95      	15644.3      	19733.2      	1076.27      	7.57062      	5.32311      	15.6221      	9.54395      	11.8186      	95.8159      	7.92538      	2.64179      	26.6349      	2.27119      	     18      	      0      	    -18      	      0      	      0      	      0      
    674      	15589.9      	19661.5      	1074.47      	7.57179      	5.32393      	15.6223      	9.51074      	11.7988      	95.8308      	7.92415      	2.64138      	28.9059      	2.27154      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.05      	15556.3      	  19617      	1071.92      	7.57259      	5.32449      	15.6225      	9.49022      	11.7708      	95.8408      	7.92332      	2.64111      	31.1772      	2.27178      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.1      	15532.5      	19586.3      	1070.36      	7.57289      	 5.3247      	15.6227      	9.47574      	11.7537      	95.8447      	  7.923      	  2.641      	33.4489      	2.27187      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.15      	15502.8      	19549.5      	1069.28      	7.57264      	5.32453      	 15.623      	9.45762      	11.7418      	95.8415      	7.92326      	2.64109      	35.7207      	2.27179      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.2      	15460.6      	19498.4      	1067.95      	7.57178      	5.32393      	15.6232      	9.43184      	11.7273      	95.8307      	7.92416      	2.64139      	37.9925      	2.27154      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.25      	15407.2      	19434.7      	1066.06      	7.57037      	5.32293      	15.6234      	9.39926      	11.7065      	95.8128      	7.92564      	2.64188      	40.2642      	2.27111      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.3      	15336.8      	19350.7      	1063.68      	 7.5685      	5.32162      	15.6237      	9.35633      	11.6803      	95.7891      	7.92759      	2.64253      	42.5355      	2.27055      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.35      	15248.2      	19244.5      	1060.47      	7.56633      	5.32009      	15.6239      	9.30231      	11.6451      	95.7617      	7.92986      	2.64329      	44.8064      	 2.2699      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.4      	15137.3      	  19110      	1056.35      	7.56412      	5.31854      	15.6242      	9.23462      	11.5999      	95.7337      	7.93218      	2.64406      	47.0766      	2.26924      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.45      	15009.8      	  18954      	1051.05      	7.56213      	5.31714      	15.6244      	9.15683      	11.5416      	95.7085      	7.93427      	2.64476      	49.3462      	2.26864      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.5      	14873.1      	18785.5      	1044.79      	7.56047      	5.31597      	15.6246      	9.07345      	11.4729      	95.6875      	7.93601      	2.64534      	51.6151      	2.26814      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.55      	14751.3      	18635.1      	 1037.9      	7.55908      	5.31499      	15.6248      	8.99912      	11.3973      	95.6699      	7.93747      	2.64582      	53.8835      	2.26772      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.6      	14674.5      	18540.9      	1031.59      	7.55794      	5.31419      	15.6249      	8.95227      	 11.328      	95.6554      	7.93867      	2.64622      	56.1514      	2.26738      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.65      	14682.4      	18552.8      	1027.41      	7.55713      	5.31363      	 15.625      	 8.9571      	11.2821      	95.6453      	7.93952      	2.64651      	 58.419      	2.26714      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.7      	14787.1      	18686.1      	1027.42      	7.55676      	5.31336      	15.6251      	9.02097      	11.2822      	95.6405      	7.93991      	2.64664      	60.6862      	2.26703      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.75      	  14964      	18909.5      	 1032.2      	7.55682      	 5.3134      	15.6252      	 9.1289      	11.3347      	95.6413      	7.93985      	2.64662      	62.9533      	2.26705      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.8      	15155.9      	  19151      	1040.44      	 7.5572      	5.31367      	15.6252      	9.24596      	11.4251      	95.6461      	7.93945      	2.64648      	65.2204      	2.26716      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.85      	15311.3      	19346.1      	1049.27      	7.55772      	5.31404      	15.6252      	9.34078      	11.5221      	95.6526      	 7.9389      	 2.6463      	67.4875      	2.26732      	     18      	      0      	    -18      	      0      	      0      	      0      
  674.9      	15400.4      	19457.7      	1056.25      	 7.5581      	5.31431      	15.6252      	9.39515      	11.5987      	95.6575      	 7.9385      	2.64617      	69.7547      	2.26743      	     18      	      0      	    -18      	      0      	      0      	      0      
 674.95      	15431.1      	19496.5      	1060.06      	7.55807      	5.31429      	15.6252      	9.41386      	11.6406      	95.6572      	7.93853      	2.64618      	72.0221      	2.26742      	     18      	      0      	    -18      	      0      	      0      	      0      
    675      	15420.9      	19485.1      	1061.19      	7.55748      	5.31387      	15.6251      	9.40761      	 11.653      	95.6496      	7.93916      	2.64639      	74.2895      	2.26724      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.05      	15395.4      	19455.6      	 1060.5      	7.55644      	5.31314      	 15.625      	9.39206      	11.6454      	95.6365      	7.94025      	2.64675      	76.5568      	2.26693      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.1      	15371.2      	19428.3      	1059.19      	7.55515      	5.31223      	15.6249      	 9.3773      	11.6311      	95.6202      	 7.9416      	 2.6472      	78.8239      	2.26655      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.15      	  15363      	19421.9      	1058.01      	7.55364      	5.31117      	15.6248      	9.37231      	 11.618      	 95.601      	7.94319      	2.64773      	81.0907      	2.26609      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.2      	  15375      	19441.5      	1057.63      	7.55192      	5.30996      	15.6247      	9.37967      	11.6139      	95.5793      	7.94499      	2.64833      	 83.357      	2.26558      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.25      	15406.8      	19486.3      	1058.26      	 7.5501      	5.30868      	15.6245      	9.39901      	11.6208      	95.5563      	7.94691      	2.64897      	85.6228      	2.26503      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.3      	  15453      	19549.5      	1059.86      	7.54829      	5.30741      	15.6243      	9.42724      	11.6383      	95.5334      	7.94882      	2.64961      	87.8882      	2.26449      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.35      	15512.5      	19629.2      	1062.18      	7.54662      	5.30623      	 15.624      	9.46355      	11.6638      	95.5122      	7.95058      	2.65019      	90.1529      	2.26399      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.4      	15590.1      	19730.9      	1065.18      	7.54522      	5.30525      	15.6238      	9.51085      	11.6968      	95.4945      	7.95205      	2.65068      	92.4172      	2.26357      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.45      	15665.1      	19828.6      	1069.15      	7.54419      	5.30452      	15.6235      	9.55661      	11.7404      	95.4814      	7.95314      	2.65105      	94.6809      	2.26326      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.5      	15721.9      	19901.9      	1072.99      	7.54365      	5.30414      	15.6231      	9.59126      	11.7826      	95.4746      	7.95371      	2.65124      	96.9444      	2.26309      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.55      	15760.4      	19950.1      	1075.92      	7.54387      	 5.3043      	15.6227      	9.61474      	11.8147      	95.4773      	7.95348      	2.65116      	99.2075      	2.26316      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.6      	15784.9      	19978.2      	1077.89      	7.54494      	5.30505      	15.6223      	9.62968      	11.8363      	 95.491      	7.95235      	2.65078      	101.471      	2.26348      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.65      	15798.2      	19990.7      	1079.12      	7.54661      	5.30622      	15.6219      	9.63781      	11.8499      	 95.512      	7.95059      	 2.6502      	103.734      	2.26398      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.7      	  15805      	19994.3      	1079.76      	7.54852      	5.30757      	15.6214      	9.64199      	11.8569      	95.5362      	7.94858      	2.64953      	105.998      	2.26456      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.75      	15806.2      	19990.4      	1080.08      	7.55056      	  5.309      	15.6209      	9.64272      	11.8604      	 95.562      	7.94643      	2.64881      	108.262      	2.26517      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.8      	15807.6      	19986.9      	1080.11      	7.55253      	5.31039      	15.6204      	9.64358      	11.8607      	 95.587      	7.94435      	2.64812      	110.527      	2.26576      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.85      	15808.8      	19984.1      	1080.17      	7.55411      	 5.3115      	15.6198      	9.64425      	11.8614      	 95.607      	7.94269      	2.64756      	112.792      	2.26623      	     18      	      0      	    -18      	      0      	      0      	      0      
  675.9      	15811.9      	19985.4      	1080.27      	7.55514      	5.31223      	15.6193      	9.64619      	11.8625      	95.6201      	7.94161      	 2.6472      	115.058      	2.26654      	     18      	      0      	    -18      	      0      	      0      	      0      
 675.95      	15814.4      	19987.3      	1080.54      	7.55562      	5.31256      	15.6188      	9.64772      	11.8654      	95.6261      	7.94111      	2.64704      	117.325      	2.26669      	     18      	      0      	    -18      	      0      	      0      	      0      
    676      	15818.6      	19992.8      	1080.82      	7.55553      	 5.3125      	15.6183      	9.65025      	11.8686      	 95.625      	 7.9412      	2.64707      	119.591      	2.26666      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.05      	15820.8      	19997.3      	1081.25      	7.55488      	5.31204      	15.6178      	 9.6516      	11.8732      	95.6167      	7.94189      	 2.6473      	121.858      	2.26646      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.1      	15824.9      	20005.5      	1081.61      	7.55376      	5.31125      	15.6173      	9.65412      	11.8772      	95.6026      	7.94306      	2.64769      	124.125      	2.26613      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.15      	15827.9      	20012.9      	 1082.1      	7.55238      	5.31028      	15.6169      	9.65591      	11.8826      	 95.585      	7.94452      	2.64817      	126.391      	2.26571      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.2      	15833.2      	20023.3      	1082.54      	7.55103      	5.30933      	15.6164      	9.65918      	11.8875      	 95.568      	7.94594      	2.64865      	128.657      	2.26531      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.25      	15836.1      	20029.6      	 1083.1      	7.54999      	 5.3086      	 15.616      	9.66094      	11.8936      	95.5548      	7.94703      	2.64901      	130.922      	  2.265      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.3      	15840.8      	20037.2      	1083.48      	7.54938      	5.30817      	15.6155      	 9.6638      	11.8978      	95.5471      	7.94768      	2.64923      	133.187      	2.26481      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.35      	15842.7      	20039.8      	1083.91      	 7.5493      	5.30812      	15.6151      	9.66494      	11.9025      	95.5462      	7.94775      	2.64925      	135.452      	2.26479      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.4      	15845.8      	20042.1      	1084.15      	 7.5499      	5.30854      	15.6146      	9.66684      	11.9051      	95.5537      	7.94712      	2.64904      	137.717      	2.26497      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.45      	15843.6      	20036.3      	 1084.4      	7.55106      	5.30935      	15.6142      	 9.6655      	11.9078      	95.5684      	7.94591      	2.64864      	139.982      	2.26532      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.5      	15839.5      	20027.3      	1084.32      	7.55253      	5.31039      	15.6137      	9.66304      	 11.907      	 95.587      	7.94435      	2.64812      	142.247      	2.26576      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.55      	15824.5      	20003.9      	1084.16      	7.55418      	5.31155      	15.6132      	9.65386      	11.9052      	95.6079      	7.94262      	2.64754      	144.513      	2.26625      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.6      	15797.5      	19965.3      	1083.48      	7.55586      	5.31273      	15.6128      	9.63738      	11.8978      	95.6292      	7.94085      	2.64695      	146.779      	2.26676      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.65      	15755.7      	19908.6      	1082.29      	7.55735      	5.31378      	15.6124      	 9.6119      	11.8846      	 95.648      	7.93929      	2.64643      	149.045      	 2.2672      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.7      	15736.6      	19881.5      	1080.36      	7.55843      	5.31454      	 15.612      	9.60023      	11.8634      	95.6617      	7.93815      	2.64605      	151.312      	2.26753      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.75      	15724.6      	19864.8      	1079.51      	7.55904      	5.31497      	15.6116      	 9.5929      	11.8542      	95.6694      	7.93752      	2.64584      	 153.58      	2.26771      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.8      	15706.9      	19842.3      	1079.01      	7.55911      	5.31501      	15.6112      	9.58211      	11.8486      	95.6702      	7.93745      	2.64582      	155.847      	2.26773      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.85      	15674.9      	19803.3      	1078.28      	7.55857      	5.31464      	15.6109      	9.56261      	11.8406      	95.6635      	7.93801      	  2.646      	158.115      	2.26757      	     18      	      0      	    -18      	      0      	      0      	      0      
  676.9      	15632.8      	19752.9      	 1076.9      	 7.5575      	5.31388      	15.6106      	9.53694      	11.8255      	95.6499      	7.93913      	2.64638      	160.383      	2.26725      	     18      	      0      	    -18      	      0      	      0      	      0      
 676.95      	15572.3      	19680.2      	1075.08      	7.55604      	5.31285      	15.6103      	9.49998      	11.8055      	95.6314      	7.94067      	2.64689      	 162.65      	2.26681      	     18      	      0      	    -18      	      0      	      0      	      0      
    677      	15494.2      	19585.9      	1072.37      	7.55433      	5.31165      	  15.61      	9.45236      	11.7757      	95.6098      	7.94246      	2.64749      	164.917      	 2.2663      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.05      	15391.9      	  19461      	1068.77      	7.55263      	5.31046      	15.6098      	9.38996      	11.7363      	95.5882      	7.94425      	2.64808      	167.184      	2.26579      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.1      	15274.6      	19316.3      	 1063.9      	7.55119      	5.30945      	15.6096      	9.31836      	11.6827      	  95.57      	7.94577      	2.64859      	 169.45      	2.26536      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.15      	15147.4      	19158.3      	1058.15      	7.55011      	5.30869      	15.6093      	 9.2408      	11.6196      	95.5564      	 7.9469      	2.64897      	171.715      	2.26503      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.2      	15036.7      	19020.3      	1051.74      	7.54934      	5.30814      	15.6091      	9.17328      	11.5492      	95.5466      	7.94772      	2.64924      	 173.98      	 2.2648      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.25      	14970.7      	  18938      	1045.98      	7.54883      	5.30779      	15.6088      	9.13301      	 11.486      	95.5401      	7.94825      	2.64942      	176.245      	2.26465      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.3      	14990.9      	  18964      	1042.33      	7.54865      	5.30766      	15.6086      	9.14532      	11.4459      	95.5379      	7.94844      	2.64948      	 178.51      	 2.2646      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.35      	15105.4      	19108.1      	1042.93      	7.54892      	5.30785      	15.6083      	9.21517      	11.4524      	95.5413      	7.94815      	2.64938      	180.775      	2.26468      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.4      	15292.2      	19342.6      	1048.15      	7.54964      	5.30836      	15.6081      	9.32912      	11.5098      	95.5504      	 7.9474      	2.64913      	183.039      	2.26489      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.45      	15489.6      	19589.7      	1056.81      	7.55065      	5.30907      	15.6078      	9.44955      	11.6049      	95.5632      	7.94633      	2.64878      	185.304      	 2.2652      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.5      	15648.4      	19787.6      	1065.86      	7.55175      	5.30984      	15.6075      	9.54642      	11.7042      	95.5772      	7.94517      	2.64839      	187.569      	2.26553      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.55      	15740.3      	19901.3      	1072.95      	7.55273      	5.31053      	15.6073      	9.60249      	11.7822      	95.5895      	7.94415      	2.64805      	189.835      	2.26582      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.6      	15775.5      	19944.3      	1076.88      	7.55328      	5.31092      	 15.607      	9.62398      	11.8253      	95.5965      	7.94357      	2.64786      	  192.1      	2.26599      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.65      	15768.9      	19936.1      	1078.23      	7.55326      	 5.3109      	15.6068      	9.61996      	11.8401      	95.5962      	7.94359      	2.64786      	194.366      	2.26598      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.7      	15747.6      	19910.3      	1077.72      	7.55277      	5.31056      	15.6065      	9.60692      	11.8345      	  95.59      	7.94411      	2.64804      	196.632      	2.26583      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.75      	15726.9      	19886.1      	1076.62      	7.55206      	5.31006      	15.6063      	9.59434      	11.8224      	 95.581      	7.94485      	2.64828      	198.898      	2.26562      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.8      	15722.9      	19883.3      	1075.61      	7.55122      	5.30947      	 15.606      	 9.5919      	11.8113      	95.5704      	7.94574      	2.64858      	201.164      	2.26537      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.85      	15736.7      	19903.4      	1075.43      	7.55021      	5.30876      	15.6058      	9.60033      	11.8093      	95.5576      	 7.9468      	2.64893      	203.429      	2.26506      	     18      	      0      	    -18      	      0      	      0      	      0      
  677.9      	15771.8      	19950.8      	1076.11      	7.54904      	5.30794      	15.6056      	9.62172      	11.8169      	95.5429      	7.94803      	2.64934      	205.694      	2.26471      	     18      	      0      	    -18      	      0      	      0      	      0      
 677.95      	15820.8      	20015.9      	1077.86      	7.54791      	5.30714      	15.6054      	9.65163      	 11.836      	95.5285      	7.94922      	2.64974      	207.959      	2.26437      	     18      	      0      	    -18      	      0      	      0      	      0      
    678      	15882.3      	20096.1      	1080.29      	7.54699      	5.30649      	15.6051      	9.68914      	11.8627      	95.5169      	7.95019      	2.65006      	210.224      	 2.2641      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.05      	  15960      	20196.1      	1083.36      	7.54635      	5.30604      	15.6049      	9.73655      	11.8965      	95.5087      	7.95087      	2.65029      	212.488      	 2.2639      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.1      	16034.9      	20291.6      	 1087.3      	7.54606      	5.30584      	15.6046      	9.78219      	11.9397      	95.5051      	7.95117      	2.65039      	214.752      	2.26382      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.15      	  16091      	  20362      	1091.09      	7.54632      	5.30602      	15.6044      	9.81647      	11.9813      	95.5084      	 7.9509      	 2.6503      	217.016      	 2.2639      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.2      	16128.1      	20406.3      	1093.95      	 7.5473      	5.30671      	15.6041      	9.83909      	12.0128      	95.5208      	7.94986      	2.64995      	 219.28      	2.26419      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.25      	16149.7      	20428.9      	1095.83      	7.54903      	5.30793      	15.6039      	9.85228      	12.0333      	95.5427      	7.94804      	2.64935      	221.544      	2.26471      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.3      	16159.9      	20435.6      	1096.91      	7.55131      	5.30953      	15.6036      	9.85847      	12.0452      	95.5715      	7.94564      	2.64855      	223.808      	2.26539      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.35      	  16163      	20432.6      	1097.38      	7.55388      	5.31134      	15.6033      	9.86036      	12.0504      	95.6041      	7.94293      	2.64764      	226.073      	2.26616      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.4      	16161.6      	20423.6      	 1097.5      	7.55655      	5.31322      	 15.603      	 9.8595      	12.0517      	95.6379      	7.94013      	2.64671      	228.339      	2.26697      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.45      	  16159      	20413.5      	 1097.4      	7.55908      	5.31499      	15.6028      	9.85792      	12.0506      	95.6699      	7.93747      	2.64582      	230.606      	2.26772      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.5      	16154.6      	20402.2      	1097.26      	 7.5612      	5.31649      	15.6025      	9.85524      	12.0491      	95.6967      	7.93525      	2.64508      	232.873      	2.26836      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.55      	16152.1      	20394.6      	1097.09      	7.56281      	5.31762      	15.6023      	9.85369      	12.0472      	95.7171      	7.93356      	2.64452      	235.141      	2.26884      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.6      	  16149      	20387.9      	1097.07      	7.56388      	5.31837      	15.6022      	9.85182      	 12.047      	95.7306      	7.93244      	2.64415      	 237.41      	2.26916      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.65      	16147.1      	20384.3      	1097.08      	7.56436      	 5.3187      	 15.602      	9.85069      	 12.047      	95.7367      	7.93194      	2.64398      	239.679      	2.26931      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.7      	16143.3      	20379.7      	1097.19      	7.56423      	5.31862      	15.6019      	9.84835      	12.0483      	95.7351      	7.93207      	2.64402      	241.948      	2.26927      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.75      	16140.4      	20377.7      	1097.26      	7.56366      	5.31821      	15.6019      	 9.8466      	12.0491      	95.7278      	7.93267      	2.64422      	244.217      	 2.2691      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.8      	16135.2      	20373.1      	1097.41      	 7.5629      	5.31768      	15.6019      	9.84338      	12.0507      	95.7182      	7.93347      	2.64449      	246.486      	2.26887      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.85      	16132.1      	20371.2      	1097.43      	7.56219      	5.31718      	15.6019      	9.84154      	12.0509      	95.7092      	7.93421      	2.64474      	248.755      	2.26866      	     18      	      0      	    -18      	      0      	      0      	      0      
  678.9      	16126.6      	20365.5      	1097.55      	 7.5617      	5.31684      	15.6019      	9.83815      	12.0523      	95.7031      	7.93472      	2.64491      	251.024      	2.26851      	     18      	      0      	    -18      	      0      	      0      	      0      
 678.95      	16122.4      	20360.4      	1097.51      	7.56162      	5.31678      	 15.602      	9.83562      	12.0518      	 95.702      	7.93481      	2.64494      	253.293      	2.26849      	     18      	      0      	    -18      	      0      	      0      	      0      
    679      	16114.2      	20348.7      	 1097.5      	7.56209      	5.31711      	 15.602      	9.83058      	12.0517      	 95.708      	7.93431      	2.64477      	255.561      	2.26863      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.05      	16106.7      	20336.5      	1097.22      	7.56316      	5.31786      	15.6021      	9.82604      	12.0487      	95.7215      	7.93319      	 2.6444      	 257.83      	2.26895      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.1      	16093.8      	20315.8      	1096.94      	7.56475      	5.31898      	15.6022      	9.81812      	12.0455      	95.7416      	7.93153      	2.64384      	260.098      	2.26942      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.15      	16079.3      	20292.4      	1096.34      	7.56667      	5.32033      	15.6024      	9.80929      	12.0389      	95.7659      	7.92951      	2.64317      	262.368      	   2.27      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.2      	16052.5      	20253.2      	1095.65      	7.56871      	5.32176      	15.6025      	9.79296      	12.0314      	95.7917      	7.92738      	2.64246      	264.637      	2.27061      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.25      	16012.5      	20197.3      	 1094.4      	 7.5707      	5.32317      	15.6027      	9.76855      	12.0177      	 95.817      	7.92529      	2.64176      	266.908      	2.27121      	     18      	      0      	    -18      	      0      	      0      	      0      
