# Sensor: Sensor Node loads [Node TW_1 | Tubular tower]      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      
Time [s]      	Gravity load - material (1129) (mag.)      [    k N      ]      	Gravity load - material (1129) (sign)      [    k N      ]      	Gravity load - material (1129)     .x      [    k N      ]      	Gravity load - material (1129)     .y      [    k N      ]      	Gravity load - material (1129)     .z      [    k N      ]      
----------	----------	----------	----------	----------	----------      
    Min      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
    Max      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
  16.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   16.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  16.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     17      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   17.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  17.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     18      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   18.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  18.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     19      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   19.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  19.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     20      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   20.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  20.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     21      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   21.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  21.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     22      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   22.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  22.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     23      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   23.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  23.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     24      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   24.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  24.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
     25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  25.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   25.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  25.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   25.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  25.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   25.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  25.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
   25.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  25.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
