# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:00      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
 275.15      	14168.3      	19168.7      	2195.21      	7.05823      	 8.9331      	      0      	50.4087      	78.1025      	 89.331      	8.50071      	2.83357      	132.044      	2.11747      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.2      	14172.4      	19174.7      	2195.69      	7.05808      	8.93291      	      0      	50.4233      	78.1194      	89.3291      	 8.5009      	2.83363      	134.161      	2.11742      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.25      	14174.5      	19176.7      	2196.13      	7.05838      	8.93329      	      0      	50.4309      	78.1354      	89.3329      	8.50053      	2.83351      	136.279      	2.11751      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.3      	14174.5      	19176.1      	2196.44      	7.05864      	8.93361      	      0      	 50.431      	78.1464      	89.3361      	8.50023      	2.83341      	138.396      	2.11759      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.35      	14170.5      	19170.9      	2196.64      	7.05852      	8.93347      	      0      	50.4166      	78.1532      	89.3347      	8.50036      	2.83345      	140.514      	2.11756      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.4      	14164.6      	19163.7      	 2196.6      	7.05821      	8.93308      	      0      	50.3955      	78.1519      	89.3308      	8.50073      	2.83358      	142.631      	2.11746      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.45      	14157.2      	19153.7      	2196.39      	7.05825      	8.93312      	      0      	50.3694      	78.1443      	89.3312      	8.50069      	2.83356      	144.749      	2.11747      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.5      	14150.2      	19142.1      	2195.94      	7.05905      	8.93414      	      0      	50.3445      	78.1283      	89.3414      	8.49972      	2.83324      	146.866      	2.11772      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.55      	  14142      	19126.9      	 2195.3      	7.06054      	8.93603      	      0      	50.3153      	78.1055      	89.3603      	8.49793      	2.83264      	148.984      	2.11816      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.6      	14142.7      	19123.6      	2194.53      	7.06211      	8.93801      	      0      	50.3178      	78.0782      	89.3801      	8.49604      	2.83201      	151.102      	2.11863      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.65      	14146.2      	19125.7      	 2194.3      	7.06306      	8.93921      	      0      	50.3301      	78.0701      	89.3921      	 8.4949      	2.83163      	 153.22      	2.11892      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.7      	  14147      	19126.8      	2194.39      	7.06305      	8.93919      	      0      	50.3329      	78.0732      	89.3919      	8.49492      	2.83164      	155.339      	2.11891      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.75      	14143.6      	19124.5      	2194.51      	7.06223      	8.93816      	      0      	50.3209      	78.0776      	89.3816      	 8.4959      	2.83197      	157.458      	2.11867      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.8      	14137.3      	19118.9      	2194.53      	7.06114      	8.93678      	      0      	50.2985      	78.0783      	89.3678      	8.49722      	2.83241      	159.577      	2.11834      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.85      	14125.5      	19105.2      	2194.45      	7.06033      	8.93576      	      0      	50.2567      	78.0753      	89.3576      	8.49818      	2.83273      	161.695      	 2.1181      	     10      	      0      	    -10      	      0      	      0      	      0      
  275.9      	14106.2      	19079.8      	2194.05      	7.06003      	8.93538      	      0      	50.1877      	78.0613      	89.3538      	8.49855      	2.83285      	163.813      	2.11801      	     10      	      0      	    -10      	      0      	      0      	      0      
 275.95      	14074.2      	19036.8      	 2193.2      	7.05996      	8.93529      	      0      	 50.074      	 78.031      	89.3529      	8.49863      	2.83288      	165.931      	2.11799      	     10      	      0      	    -10      	      0      	      0      	      0      
    276      	14026.6      	18973.3      	2191.62      	7.05964      	8.93488      	      0      	49.9048      	77.9747      	89.3488      	8.49902      	2.83301      	168.049      	2.11789      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.05      	13959.1      	18884.1      	2189.13      	7.05884      	8.93387      	      0      	49.6646      	77.8863      	89.3387      	8.49998      	2.83333      	170.167      	2.11765      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.1      	  13874      	18771.7      	2185.43      	7.05784      	 8.9326      	      0      	49.3618      	77.7544      	 89.326      	8.50119      	2.83373      	172.285      	2.11735      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.15      	13782.4      	18649.5      	2180.43      	7.05716      	8.93175      	      0      	49.0359      	77.5768      	89.3175      	  8.502      	  2.834      	174.403      	2.11715      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.2      	13714.3      	18557.2      	2174.47      	7.05721      	 8.9318      	      0      	48.7937      	77.3645      	 89.318      	8.50195      	2.83398      	 176.52      	2.11716      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.25      	13711.4      	18551.4      	2168.93      	7.05792      	8.93271      	      0      	48.7833      	77.1674      	89.3271      	8.50108      	2.83369      	178.637      	2.11738      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.3      	  13799      	18667.4      	2166.14      	7.05886      	 8.9339      	      0      	49.0948      	77.0681      	 89.339      	8.49995      	2.83332      	180.754      	2.11766      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.35      	  13947      	18866.3      	2168.03      	7.05938      	8.93455      	      0      	49.6214      	77.1355      	89.3455      	8.49934      	2.83311      	182.872      	2.11781      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.4      	14093.9      	19065.9      	 2173.8      	7.05902      	 8.9341      	      0      	50.1441      	77.3406      	 89.341      	8.49976      	2.83325      	 184.99      	2.11771      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.45      	  14194      	19204.6      	2180.75      	7.05784      	8.93261      	      0      	50.5003      	77.5878      	89.3261      	8.50118      	2.83373      	187.107      	2.11735      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.5      	14243.4      	19275.3      	2186.44      	7.05645      	8.93084      	      0      	50.6761      	77.7906      	89.3084      	8.50286      	2.83429      	189.225      	2.11693      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.55      	14254.6      	19292.5      	2190.16      	7.05565      	8.92983      	      0      	50.7157      	77.9229      	89.2983      	8.50383      	2.83461      	191.342      	2.11669      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.6      	14240.4      	19272.6      	2191.97      	7.05592      	8.93017      	      0      	50.6654      	77.9872      	89.3017      	 8.5035      	 2.8345      	193.459      	2.11678      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.65      	14210.1      	19228.6      	2192.19      	7.05699      	8.93153      	      0      	50.5575      	77.9949      	89.3153      	8.50221      	2.83407      	195.576      	 2.1171      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.7      	14173.6      	19176.3      	2191.23      	7.05806      	8.93289      	      0      	50.4276      	77.9609      	89.3289      	8.50091      	2.83364      	197.692      	2.11742      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.75      	14137.4      	19126.2      	 2189.8      	7.05848      	8.93342      	      0      	50.2988      	  77.91      	89.3342      	8.50041      	2.83347      	 199.81      	2.11755      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.8      	14105.8      	19084.3      	2188.44      	7.05821      	8.93307      	      0      	50.1865      	77.8617      	89.3307      	8.50074      	2.83358      	201.927      	2.11746      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.85      	14080.5      	19051.4      	2187.47      	7.05772      	8.93245      	      0      	50.0965      	77.8272      	89.3245      	8.50133      	2.83378      	204.045      	2.11731      	     10      	      0      	    -10      	      0      	      0      	      0      
  276.9      	14065.2      	19030.9      	2186.89      	7.05762      	8.93232      	      0      	50.0421      	77.8065      	89.3232      	8.50145      	2.83382      	206.162      	2.11728      	     10      	      0      	    -10      	      0      	      0      	      0      
 276.95      	14063.1      	19026.5      	2186.75      	7.05821      	8.93307      	      0      	50.0346      	77.8015      	89.3307      	8.50074      	2.83358      	208.279      	2.11746      	     10      	      0      	    -10      	      0      	      0      	      0      
    277      	  14079      	19045.1      	2187.15      	7.05924      	8.93438      	      0      	50.0909      	77.8157      	89.3438      	8.49949      	2.83316      	210.397      	2.11777      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.05      	14112.3      	19088.1      	2188.38      	7.06003      	8.93537      	      0      	50.2096      	77.8596      	89.3537      	8.49855      	2.83285      	212.514      	2.11801      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.1      	14148.1      	  19137      	2190.57      	7.05986      	8.93516      	      0      	 50.337      	77.9372      	89.3516      	8.49875      	2.83292      	214.632      	2.11796      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.15      	  14177      	19179.5      	2192.98      	7.05861      	8.93358      	      0      	50.4398      	78.0233      	89.3358      	8.50026      	2.83342      	 216.75      	2.11758      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.2      	14196.6      	19210.7      	 2195.1      	7.05689      	8.93141      	      0      	50.5096      	78.0984      	89.3141      	8.50233      	2.83411      	218.868      	2.11707      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.25      	  14211      	19233.5      	2196.68      	7.05565      	8.92983      	      0      	50.5606      	78.1548      	89.2983      	8.50383      	2.83461      	220.985      	2.11669      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.3      	14223.4      	19250.8      	2197.86      	7.05545      	8.92958      	      0      	50.6047      	78.1966      	89.2958      	8.50407      	2.83469      	223.102      	2.11663      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.35      	14233.6      	19262.7      	2198.74      	7.05618      	8.93051      	      0      	50.6412      	78.2282      	89.3051      	8.50318      	2.83439      	225.219      	2.11686      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.4      	14238.4      	19266.2      	2199.37      	7.05726      	8.93187      	      0      	50.6581      	78.2506      	89.3187      	8.50189      	2.83396      	227.336      	2.11718      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.45      	14238.1      	19263.6      	2199.65      	7.05808      	8.93291      	      0      	50.6572      	78.2606      	89.3291      	 8.5009      	2.83363      	229.453      	2.11742      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.5      	14235.6      	19259.1      	2199.68      	7.05846      	8.93338      	      0      	50.6481      	78.2616      	89.3338      	8.50044      	2.83348      	 231.57      	2.11754      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.55      	14235.3      	19258.2      	2199.58      	7.05869      	8.93368      	      0      	50.6472      	78.2581      	89.3368      	8.50017      	2.83339      	233.687      	2.11761      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.6      	14237.7      	19259.7      	2199.56      	 7.0593      	8.93445      	      0      	50.6557      	78.2571      	89.3445      	8.49943      	2.83314      	235.805      	2.11779      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.65      	14243.5      	19264.1      	2199.57      	 7.0606      	 8.9361      	      0      	50.6765      	78.2577      	 89.361      	8.49786      	2.83262      	237.923      	2.11818      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.7      	14251.1      	19269.6      	2199.69      	7.06233      	8.93829      	      0      	50.7035      	78.2619      	89.3829      	8.49578      	2.83193      	240.041      	 2.1187      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.75      	14259.9      	19277.7      	2199.89      	7.06374      	8.94008      	      0      	50.7349      	78.2689      	89.4008      	8.49408      	2.83136      	242.159      	2.11912      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.8      	14266.6      	19285.5      	2200.25      	7.06417      	8.94062      	      0      	50.7586      	78.2819      	89.4062      	8.49356      	2.83119      	244.278      	2.11925      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.85      	14271.4      	19293.8      	2200.68      	7.06351      	8.93978      	      0      	50.7756      	78.2972      	89.3978      	8.49436      	2.83145      	246.397      	2.11905      	     10      	      0      	    -10      	      0      	      0      	      0      
  277.9      	14273.7      	19300.3      	 2201.2      	7.06228      	8.93822      	      0      	50.7838      	78.3157      	89.3822      	8.49584      	2.83195      	248.516      	2.11868      	     10      	      0      	    -10      	      0      	      0      	      0      
 277.95      	14276.3      	19306.7      	2201.69      	7.06121      	8.93687      	      0      	50.7931      	78.3331      	89.3687      	8.49713      	2.83238      	250.635      	2.11836      	     10      	      0      	    -10      	      0      	      0      	      0      
    278      	14278.3      	19310.4      	2202.19      	7.06083      	8.93638      	      0      	50.8001      	78.3509      	89.3638      	8.49759      	2.83253      	252.754      	2.11825      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.05      	14280.4      	19312.5      	2202.59      	7.06112      	8.93676      	      0      	50.8076      	78.3651      	89.3676      	8.49723      	2.83241      	254.872      	2.11834      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.1      	14279.8      	19310.1      	2202.95      	 7.0617      	8.93749      	      0      	50.8055      	78.3777      	89.3749      	8.49654      	2.83218      	 256.99      	2.11851      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.15      	14276.7      	19304.8      	2203.13      	7.06207      	8.93796      	      0      	50.7943      	78.3843      	89.3796      	 8.4961      	2.83203      	259.109      	2.11862      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.2      	14269.2      	19294.8      	2203.18      	7.06207      	8.93796      	      0      	 50.768      	 78.386      	89.3796      	 8.4961      	2.83203      	261.227      	2.11862      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.25      	14260.6      	19283.2      	2202.97      	7.06204      	8.93792      	      0      	50.7373      	78.3784      	89.3792      	8.49613      	2.83204      	263.346      	2.11861      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.3      	14250.8      	19268.6      	2202.58      	7.06254      	8.93855      	      0      	50.7023      	78.3648      	89.3855      	8.49553      	2.83184      	265.465      	2.11876      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.35      	14240.4      	19250.9      	2201.94      	7.06383      	8.94019      	      0      	50.6652      	78.3421      	89.4019      	8.49397      	2.83132      	267.583      	2.11915      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.4      	14231.7      	19234.3      	2201.09      	7.06563      	8.94246      	      0      	50.6344      	78.3118      	89.4246      	8.49181      	 2.8306      	269.702      	2.11969      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.45      	14231.8      	19230.1      	2200.33      	7.06723      	8.94449      	      0      	50.6346      	78.2846      	89.4449      	8.48989      	2.82996      	271.822      	2.12017      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.5      	14231.3      	19227.3      	2200.13      	7.06802      	8.94549      	      0      	50.6329      	78.2776      	89.4549      	8.48894      	2.82965      	273.942      	2.12041      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.55      	14227.8      	  19223      	2200.09      	7.06784      	8.94526      	      0      	50.6204      	78.2761      	89.4526      	8.48915      	2.82972      	276.062      	2.12035      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.6      	14219.8      	19214.5      	2200.05      	7.06701      	8.94421      	      0      	 50.592      	78.2745      	89.4421      	8.49015      	2.83005      	278.182      	 2.1201      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.65      	14208.8      	19202.1      	2199.86      	7.06612      	8.94309      	      0      	50.5529      	78.2678      	89.4309      	8.49122      	2.83041      	280.303      	2.11984      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.7      	  14191      	19179.3      	2199.53      	7.06564      	8.94247      	      0      	50.4895      	78.2563      	89.4247      	 8.4918      	 2.8306      	282.422      	2.11969      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.75      	14164.4      	19143.5      	2198.81      	7.06559      	8.94242      	      0      	 50.395      	78.2305      	89.4242      	8.49186      	2.83062      	284.542      	2.11968      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.8      	14123.4      	  19088      	2197.57      	 7.0656      	8.94243      	      0      	50.2489      	78.1864      	89.4243      	8.49185      	2.83062      	286.662      	2.11968      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.85      	14065.3      	19010.6      	2195.49      	7.06522      	8.94195      	      0      	50.0424      	78.1125      	89.4195      	 8.4923      	2.83077      	288.782      	2.11957      	     10      	      0      	    -10      	      0      	      0      	      0      
  278.9      	13986.7      	18906.6      	2192.42      	7.06441      	8.94092      	      0      	49.7629      	78.0032      	89.4092      	8.49328      	2.83109      	290.901      	2.11932      	     10      	      0      	    -10      	      0      	      0      	      0      
 278.95      	13893.1      	18782.3      	2188.04      	7.06355      	8.93984      	      0      	49.4298      	77.8473      	89.3984      	8.49431      	2.83144      	293.021      	2.11907      	     10      	      0      	    -10      	      0      	      0      	      0      
    279      	13800.6      	18658.1      	2182.41      	 7.0632      	8.93939      	      0      	49.1006      	77.6471      	89.3939      	8.49473      	2.83158      	 295.14      	2.11896      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.05      	  13746      	18583.3      	2176.12      	7.06359      	8.93988      	      0      	48.9064      	77.4233      	89.3988      	8.49427      	2.83142      	297.259      	2.11908      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.1      	13769.8      	  18613      	   2171      	7.06452      	8.94106      	      0      	 48.991      	 77.241      	89.4106      	8.49315      	2.83105      	299.378      	2.11936      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.15      	  13881      	18760.9      	2169.47      	7.06542      	 8.9422      	      0      	49.3867      	77.1867      	 89.422      	8.49206      	2.83069      	301.497      	2.11963      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.2      	14032.1      	18964.4      	2172.73      	7.06569      	8.94254      	      0      	49.9243      	77.3026      	89.4254      	8.49174      	2.83058      	303.617      	2.11971      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.25      	14162.2      	19142.1      	2179.01      	7.06503      	8.94171      	      0      	50.3873      	77.5262      	89.4171      	8.49253      	2.83084      	305.736      	2.11951      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.3      	14239.6      	19250.2      	2185.51      	7.06371      	8.94003      	      0      	50.6624      	77.7573      	89.4003      	8.49413      	2.83138      	307.856      	2.11911      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.35      	  14270      	19294.8      	 2190.3      	7.06243      	8.93842      	      0      	50.7705      	77.9277      	89.3842      	8.49566      	2.83189      	309.975      	2.11873      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.4      	14266.5      	19291.3      	2193.09      	7.06198      	8.93785      	      0      	50.7582      	78.0269      	89.3785      	 8.4962      	2.83207      	312.094      	2.11859      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.45      	14241.3      	19255.6      	2194.04      	7.06259      	8.93861      	      0      	50.6686      	78.0609      	89.3861      	8.49547      	2.83182      	314.213      	2.11878      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.5      	14203.2      	19200.9      	2193.54      	7.06373      	8.94006      	      0      	50.5328      	78.0429      	89.4006      	8.49409      	2.83136      	316.332      	2.11912      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.55      	14161.8      	19142.7      	2192.06      	7.06459      	8.94115      	      0      	50.3857      	77.9905      	89.4115      	8.49306      	2.83102      	318.451      	2.11938      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.6      	14122.3      	  19089      	2190.35      	7.06469      	8.94128      	      0      	 50.245      	77.9295      	89.4128      	8.49294      	2.83098      	 320.57      	2.11941      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.65      	14088.4      	19044.5      	2188.84      	7.06422      	8.94068      	      0      	50.1245      	77.8757      	89.4068      	8.49351      	2.83117      	322.689      	2.11927      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.7      	14061.7      	19009.6      	2187.75      	7.06375      	8.94009      	      0      	50.0294      	77.8371      	89.4009      	8.49407      	2.83136      	324.808      	2.11913      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.75      	14046.4      	18988.7      	2187.04      	7.06382      	8.94017      	      0      	49.9749      	77.8119      	89.4017      	8.49399      	2.83133      	326.928      	2.11915      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.8      	14045.6      	18985.8      	2186.82      	7.06454      	8.94109      	      0      	49.9724      	77.8038      	89.4109      	8.49312      	2.83104      	329.047      	2.11936      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.85      	14064.7      	19009.1      	 2187.2      	7.06549      	8.94229      	      0      	50.0404      	77.8176      	89.4229      	8.49198      	2.83066      	331.166      	2.11965      	     10      	      0      	    -10      	      0      	      0      	      0      
  279.9      	14096.5      	19050.9      	2188.56      	 7.0659      	 8.9428      	      0      	50.1532      	 77.866      	 89.428      	8.49149      	 2.8305      	333.286      	2.11977      	     10      	      0      	    -10      	      0      	      0      	      0      
 279.95      	14126.8      	19093.7      	2190.66      	7.06521      	8.94194      	      0      	50.2612      	77.9407      	89.4194      	8.49231      	2.83077      	335.405      	2.11956      	     10      	      0      	    -10      	      0      	      0      	      0      
    280      	14148.4      	19127.3      	2192.78      	7.06357      	8.93986      	      0      	 50.338      	78.0162      	89.3986      	8.49428      	2.83143      	337.525      	2.11907      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.05      	14161.9      	19150.4      	2194.47      	7.06178      	 8.9376      	      0      	50.3859      	78.0761      	 89.376      	8.49644      	2.83215      	339.644      	2.11853      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.1      	14171.4      	19166.2      	2195.66      	7.06073      	8.93626      	      0      	50.4199      	78.1183      	89.3626      	8.49771      	2.83257      	341.763      	2.11822      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.15      	14179.8      	19177.4      	2196.48      	7.06076      	8.93629      	      0      	50.4497      	78.1475      	89.3629      	8.49767      	2.83256      	343.881      	2.11823      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.2      	14184.8      	19182.1      	2197.05      	7.06153      	8.93727      	      0      	50.4675      	 78.168      	89.3727      	8.49675      	2.83225      	    346      	2.11846      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.25      	14184.1      	19178.8      	2197.33      	 7.0624      	8.93837      	      0      	 50.465      	 78.178      	89.3837      	 8.4957      	 2.8319      	348.118      	2.11872      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.3      	  14179      	19170.6      	2197.28      	7.06289      	  8.939      	      0      	 50.447      	78.1762      	  89.39      	8.49511      	 2.8317      	350.237      	2.11887      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.35      	14173.8      	19163.2      	2197.02      	7.06299      	8.93912      	      0      	50.4283      	78.1667      	89.3912      	8.49499      	2.83166      	352.355      	 2.1189      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.4      	14171.2      	19159.4      	2196.72      	7.06312      	8.93929      	      0      	50.4191      	78.1563      	89.3929      	8.49483      	2.83161      	354.474      	2.11894      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.45      	14171.9      	19158.5      	2196.49      	7.06378      	8.94012      	      0      	50.4215      	78.1481      	89.4012      	8.49403      	2.83134      	356.593      	2.11913      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.5      	14175.4      	19159.7      	2196.34      	7.06511      	 8.9418      	      0      	50.4342      	78.1427      	 89.418      	8.49244      	2.83081      	358.712      	2.11953      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.55      	14180.9      	19163.1      	2196.28      	7.06662      	8.94372      	      0      	50.4538      	78.1404      	89.4372      	8.49062      	2.83021      	0.831568      	2.11999      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.6      	14186.5      	19168.1      	2196.34      	7.06754      	8.94489      	      0      	50.4736      	78.1427      	89.4489      	8.48951      	2.82984      	2.95133      	2.12026      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.65      	14190.1      	19173.4      	2196.55      	7.06736      	8.94465      	      0      	50.4863      	  78.15      	89.4465      	8.48974      	2.82991      	5.07146      	2.12021      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.7      	14191.4      	19178.3      	2196.84      	 7.0662      	8.94318      	      0      	50.4909      	78.1604      	89.4318      	8.49113      	2.83038      	7.19169      	2.11986      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.75      	14191.5      	19182.5      	2197.18      	7.06472      	8.94131      	      0      	50.4913      	78.1724      	89.4131      	8.49291      	2.83097      	9.31173      	2.11942      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.8      	14191.7      	19185.7      	2197.51      	7.06363      	8.93993      	      0      	50.4921      	78.1843      	89.3993      	8.49422      	2.83141      	11.4314      	2.11909      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.85      	  14192      	  19187      	2197.82      	7.06327      	8.93948      	      0      	 50.493      	78.1952      	89.3948      	8.49464      	2.83155      	13.5506      	2.11898      	     10      	      0      	    -10      	      0      	      0      	      0      
  280.9      	14191.4      	19185.6      	2198.06      	7.06349      	8.93976      	      0      	50.4908      	78.2038      	89.3976      	8.49438      	2.83146      	15.6697      	2.11905      	     10      	      0      	    -10      	      0      	      0      	      0      
 280.95      	14188.3      	19180.6      	2198.21      	 7.0638      	8.94015      	      0      	50.4799      	78.2093      	89.4015      	8.49401      	2.83134      	17.7887      	2.11914      	     10      	      0      	    -10      	      0      	      0      	      0      
    281      	  14182      	19172.1      	2198.22      	7.06379      	8.94014      	      0      	50.4575      	78.2095      	89.4014      	8.49402      	2.83134      	19.9078      	2.11914      	     10      	      0      	    -10      	      0      	      0      	      0      
 281.05      	14172.6      	19160.2      	2198.05      	7.06349      	8.93975      	      0      	 50.424      	78.2034      	89.3975      	8.49439      	2.83146      	22.0269      	2.11905      	     10      	      0      	    -10      	      0      	      0      	      0      
  281.1      	  14162      	19146.3      	2197.65      	7.06335      	8.93957      	      0      	50.3864      	78.1894      	89.3957      	8.49456      	2.83152      	 24.146      	  2.119      	     10      	      0      	    -10      	      0      	      0      	      0      
 281.15      	14151.2      	19130.3      	2197.06      	7.06389      	8.94026      	      0      	50.3481      	78.1682      	89.4026      	8.49391      	 2.8313      	 26.265      	2.11917      	     10      	      0      	    -10      	      0      	      0      	      0      
  281.2      	14138.9      	19110.1      	2196.24      	7.06518      	 8.9419      	      0      	50.3043      	78.1392      	 89.419      	8.49235      	2.83078      	28.3841      	2.11956      	     10      	      0      	    -10      	      0      	      0      	      0      
 281.25      	14133.2      	19098.2      	2195.22      	7.06676      	 8.9439      	      0      	50.2841      	78.1029      	 89.439      	8.49045      	2.83015      	30.5035      	2.12003      	     10      	      0      	    -10      	      0      	      0      	      0      
  281.3      	14133.6      	19095.6      	2194.59      	7.06789      	8.94533      	      0      	50.2854      	78.0805      	89.4533      	8.48909      	 2.8297      	32.6233      	2.12037      	     10      	      0      	    -10      	      0      	      0      	      0      
 281.35      	14131.5      	19092.2      	2194.43      	 7.0681      	8.94559      	      0      	50.2778      	78.0747      	89.4559      	8.48884      	2.82961      	34.7435      	2.12043      	     10      	      0      	    -10      	      0      	      0      	      0      
  281.4      	14125.9      	19086.6      	2194.31      	 7.0674      	 8.9447      	      0      	50.2579      	78.0705      	 89.447      	8.48969      	 2.8299      	36.8639      	2.12022      	     10      	      0      	    -10      	      0      	      0      	      0      
