# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:19      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  258.9      	7045.17      	1.19654e+07      	11965.4      	162.329      	5.62259      	5.62259      	507.145      	      0      
 258.95      	7044.88      	1.19654e+07      	11965.4      	178.717      	5.62236      	5.62236      	507.243      	      0      
    259      	7044.81      	1.19654e+07      	11965.4      	191.331      	5.62231      	5.62231      	507.341      	      0      
 259.05      	7044.99      	1.19653e+07      	11965.3      	 200.49      	5.62246      	5.62246      	507.439      	      0      
  259.1      	7045.36      	1.19653e+07      	11965.3      	206.789      	5.62277      	5.62277      	507.537      	      0      
 259.15      	7045.85      	1.19653e+07      	11965.3      	211.056      	5.62317      	5.62317      	507.635      	      0      
  259.2      	7046.37      	1.19653e+07      	11965.3      	214.262      	5.62361      	5.62361      	507.732      	      0      
 259.25      	7046.92      	1.19652e+07      	11965.2      	216.987      	5.62405      	5.62405      	 507.83      	      0      
  259.3      	7047.51      	1.19652e+07      	11965.2      	219.662      	5.62453      	5.62453      	507.928      	      0      
 259.35      	7048.15      	1.19652e+07      	11965.2      	222.455      	5.62504      	5.62504      	508.026      	      0      
  259.4      	7048.75      	1.19652e+07      	11965.2      	225.488      	5.62551      	5.62551      	508.124      	      0      
 259.45      	7049.22      	1.19653e+07      	11965.3      	228.554      	5.62587      	5.62587      	508.222      	      0      
  259.5      	7049.47      	1.19654e+07      	11965.4      	231.342      	5.62604      	5.62604      	 508.32      	      0      
 259.55      	7049.49      	1.19654e+07      	11965.4      	233.393      	5.62601      	5.62601      	508.418      	      0      
  259.6      	7049.37      	1.19656e+07      	11965.6      	234.434      	5.62586      	5.62586      	508.516      	      0      
 259.65      	7049.22      	1.19657e+07      	11965.7      	234.275      	5.62568      	5.62568      	508.614      	      0      
  259.7      	7049.17      	1.19658e+07      	11965.8      	232.914      	5.62557      	5.62557      	508.711      	      0      
 259.75      	7049.29      	1.1966e+07      	  11966      	230.374      	5.62559      	5.62559      	508.809      	      0      
  259.8      	7049.57      	1.19662e+07      	11966.2      	226.847      	5.62573      	5.62573      	508.907      	      0      
 259.85      	7049.95      	1.19664e+07      	11966.4      	222.522      	5.62595      	5.62595      	509.005      	      0      
  259.9      	7050.42      	1.19665e+07      	11966.5      	217.719      	5.62623      	5.62623      	509.103      	      0      
 259.95      	7050.98      	1.19668e+07      	11966.8      	212.816      	5.62658      	5.62658      	509.201      	      0      
    260      	7051.68      	1.1967e+07      	  11967      	208.215      	5.62702      	5.62702      	509.299      	      0      
 260.05      	7052.48      	1.19672e+07      	11967.2      	204.108      	5.62755      	5.62755      	509.397      	      0      
  260.1      	7053.33      	1.19675e+07      	11967.5      	200.603      	5.62809      	5.62809      	509.495      	      0      
 260.15      	 7054.1      	1.19678e+07      	11967.8      	197.552      	5.62857      	5.62857      	509.593      	      0      
  260.2      	7054.69      	1.19681e+07      	11968.1      	194.963      	5.62889      	5.62889      	509.691      	      0      
 260.25      	7055.04      	1.19685e+07      	11968.5      	192.588      	  5.629      	  5.629      	509.789      	      0      
  260.3      	7055.19      	1.19689e+07      	11968.9      	190.152      	5.62894      	5.62894      	509.887      	      0      
 260.35      	7055.23      	1.19693e+07      	11969.3      	187.115      	5.62878      	5.62878      	509.985      	      0      
  260.4      	7055.27      	1.19697e+07      	11969.7      	182.799      	5.62861      	5.62861      	510.083      	      0      
 260.45      	7055.35      	1.19702e+07      	11970.2      	176.335      	5.62846      	5.62846      	510.181      	      0      
  260.5      	7055.48      	1.19706e+07      	11970.6      	166.476      	5.62835      	5.62835      	510.279      	      0      
 260.55      	7055.66      	1.19711e+07      	11971.1      	153.784      	5.62827      	5.62827      	510.377      	      0      
  260.6      	 7055.9      	1.19716e+07      	11971.6      	 144.84      	5.62824      	5.62824      	510.475      	      0      
 260.65      	7056.25      	1.1972e+07      	  11972      	139.186      	 5.6283      	 5.6283      	510.573      	      0      
  260.7      	7056.76      	1.19725e+07      	11972.5      	133.275      	5.62848      	5.62848      	510.671      	      0      
 260.75      	7057.45      	1.1973e+07      	  11973      	 125.99      	 5.6288      	 5.6288      	510.769      	      0      
  260.8      	7058.27      	1.19735e+07      	11973.5      	117.206      	5.62923      	5.62923      	510.867      	      0      
 260.85      	7059.11      	1.1974e+07      	  11974      	106.589      	5.62966      	5.62966      	510.965      	      0      
  260.9      	7059.83      	1.19745e+07      	11974.5      	93.4768      	   5.63      	   5.63      	511.063      	      0      
 260.95      	7060.37      	1.1975e+07      	  11975      	77.2506      	5.63018      	5.63018      	511.161      	      0      
    261      	7060.71      	1.19756e+07      	11975.6      	 57.206      	 5.6302      	 5.6302      	511.259      	      0      
 261.05      	7060.88      	1.19761e+07      	11976.1      	32.4544      	5.63007      	5.63007      	511.357      	      0      
  261.1      	7060.93      	1.19767e+07      	11976.7      	 1.7619      	5.62985      	5.62985      	511.455      	      0      
 261.15      	7060.88      	1.19772e+07      	11977.2      	-35.8151      	5.62955      	5.62955      	511.553      	      0      
  261.2      	7060.74      	1.19778e+07      	11977.8      	-80.2449      	5.62918      	5.62918      	511.651      	      0      
 261.25      	7060.51      	1.19783e+07      	11978.3      	-129.988      	5.62873      	5.62873      	511.749      	      0      
  261.3      	7060.21      	1.19789e+07      	11978.9      	-179.852      	5.62824      	5.62824      	511.847      	      0      
 261.35      	7059.91      	1.19794e+07      	11979.4      	-221.448      	5.62776      	5.62776      	511.945      	      0      
  261.4      	 7059.7      	1.19799e+07      	11979.9      	-243.679      	5.62736      	5.62736      	512.044      	      0      
 261.45      	7059.62      	1.19804e+07      	11980.4      	-236.868      	5.62707      	5.62707      	512.142      	      0      
  261.5      	7059.65      	1.19808e+07      	11980.8      	-199.581      	5.62689      	5.62689      	 512.24      	      0      
 261.55      	7059.72      	1.19812e+07      	11981.2      	-139.729      	5.62675      	5.62675      	512.338      	      0      
  261.6      	7059.74      	1.19816e+07      	11981.6      	-72.5508      	5.62659      	5.62659      	512.436      	      0      
 261.65      	7059.66      	1.1982e+07      	  11982      	-12.7839      	5.62636      	5.62636      	512.534      	      0      
  261.7      	7059.49      	1.19823e+07      	11982.3      	29.9778      	5.62608      	5.62608      	512.632      	      0      
 261.75      	7059.34      	1.19826e+07      	11982.6      	53.0238      	5.62582      	5.62582      	 512.73      	      0      
  261.8      	7059.29      	1.19828e+07      	11982.8      	58.2572      	5.62567      	5.62567      	512.828      	      0      
 261.85      	7059.38      	1.1983e+07      	  11983      	49.8761      	5.62564      	5.62564      	512.926      	      0      
  261.9      	7059.56      	1.19832e+07      	11983.2      	33.1551      	 5.6257      	 5.6257      	513.024      	      0      
 261.95      	7059.72      	1.19834e+07      	11983.4      	12.5631      	5.62575      	5.62575      	513.122      	      0      
    262      	7059.75      	1.19835e+07      	11983.5      	-8.22017      	5.62572      	5.62572      	 513.22      	      0      
 262.05      	7059.65      	1.19836e+07      	11983.6      	-26.4518      	5.62559      	5.62559      	513.318      	      0      
  262.1      	7059.44      	1.19836e+07      	11983.6      	-39.9626      	5.62539      	5.62539      	513.416      	      0      
 262.15      	 7059.2      	1.19837e+07      	11983.7      	-47.122      	5.62518      	5.62518      	513.514      	      0      
  262.2      	7058.97      	1.19837e+07      	11983.7      	-47.0395      	5.62499      	5.62499      	513.612      	      0      
 262.25      	7058.72      	1.19837e+07      	11983.7      	-39.9161      	 5.6248      	 5.6248      	 513.71      	      0      
  262.3      	7058.38      	1.19836e+07      	11983.6      	-27.4097      	5.62455      	5.62455      	513.808      	      0      
 262.35      	7057.86      	1.19836e+07      	11983.6      	-11.5682      	5.62417      	5.62417      	513.906      	      0      
  262.4      	7057.19      	1.19835e+07      	11983.5      	7.82066      	5.62368      	5.62368      	514.004      	      0      
 262.45      	7056.46      	1.19833e+07      	11983.3      	28.2331      	5.62316      	5.62316      	514.102      	      0      
  262.5      	7055.82      	1.19832e+07      	11983.2      	45.1664      	5.62273      	5.62273      	  514.2      	      0      
 262.55      	7055.37      	1.1983e+07      	  11983      	58.4355      	5.62247      	5.62247      	514.298      	      0      
  262.6      	7055.15      	1.19827e+07      	11982.7      	68.5127      	5.62241      	5.62241      	514.396      	      0      
 262.65      	7055.12      	1.19824e+07      	11982.4      	75.9299      	5.62252      	5.62252      	514.494      	      0      
  262.7      	7055.19      	1.19821e+07      	11982.1      	81.4112      	5.62272      	5.62272      	514.592      	      0      
 262.75      	7055.29      	1.19818e+07      	11981.8      	85.9518      	5.62295      	5.62295      	 514.69      	      0      
  262.8      	7055.39      	1.19814e+07      	11981.4      	90.1104      	 5.6232      	 5.6232      	514.788      	      0      
 262.85      	7055.52      	1.19811e+07      	11981.1      	94.3852      	5.62348      	5.62348      	514.886      	      0      
  262.9      	7055.68      	1.19807e+07      	11980.7      	98.9285      	5.62379      	5.62379      	514.984      	      0      
 262.95      	7055.82      	1.19803e+07      	11980.3      	103.964      	5.62408      	5.62408      	515.082      	      0      
    263      	7055.81      	1.19799e+07      	11979.9      	109.162      	5.62426      	5.62426      	 515.18      	      0      
 263.05      	7055.59      	1.19795e+07      	11979.5      	114.281      	5.62427      	5.62427      	515.278      	      0      
  263.1      	7055.14      	1.19791e+07      	11979.1      	118.873      	5.62408      	5.62408      	515.376      	      0      
 263.15      	7054.52      	1.19787e+07      	11978.7      	122.653      	5.62377      	5.62377      	515.474      	      0      
  263.2      	7053.85      	1.19783e+07      	11978.3      	125.409      	5.62342      	5.62342      	515.572      	      0      
 263.25      	7053.28      	1.1978e+07      	  11978      	127.191      	5.62315      	5.62315      	 515.67      	      0      
  263.3      	7052.86      	1.19776e+07      	11977.6      	127.932      	5.62301      	5.62301      	515.768      	      0      
 263.35      	 7052.6      	1.19772e+07      	11977.2      	127.851      	5.62299      	5.62299      	515.866      	      0      
  263.4      	7052.45      	1.19768e+07      	11976.8      	127.085      	5.62305      	5.62305      	515.964      	      0      
 263.45      	7052.37      	1.19763e+07      	11976.3      	125.993      	5.62318      	5.62318      	516.062      	      0      
  263.5      	7052.38      	1.19759e+07      	11975.9      	124.866      	5.62338      	5.62338      	 516.16      	      0      
 263.55      	7052.52      	1.19755e+07      	11975.5      	124.155      	5.62368      	5.62368      	516.258      	      0      
  263.6      	7052.76      	1.19751e+07      	11975.1      	124.002      	5.62406      	5.62406      	516.356      	      0      
 263.65      	7053.06      	1.19748e+07      	11974.8      	124.582      	5.62448      	5.62448      	516.454      	      0      
  263.7      	7053.29      	1.19744e+07      	11974.4      	125.674      	5.62484      	5.62484      	516.552      	      0      
 263.75      	7053.36      	1.1974e+07      	  11974      	127.359      	5.62506      	5.62506      	 516.65      	      0      
  263.8      	 7053.2      	1.19737e+07      	11973.7      	129.305      	5.62508      	5.62508      	516.748      	      0      
 263.85      	7052.83      	1.19734e+07      	11973.4      	131.362      	5.62494      	5.62494      	516.846      	      0      
  263.9      	7052.36      	1.19731e+07      	11973.1      	132.896      	5.62469      	5.62469      	516.944      	      0      
 263.95      	7051.87      	1.19728e+07      	11972.8      	133.349      	5.62444      	5.62444      	517.042      	      0      
    264      	7051.44      	1.19726e+07      	11972.6      	131.785      	5.62422      	5.62422      	 517.14      	      0      
 264.05      	7051.07      	1.19723e+07      	11972.3      	127.079      	5.62404      	5.62404      	517.237      	      0      
  264.1      	7050.76      	1.19721e+07      	11972.1      	119.116      	 5.6239      	 5.6239      	517.335      	      0      
 264.15      	7050.51      	1.19718e+07      	11971.8      	114.628      	5.62381      	5.62381      	517.433      	      0      
  264.2      	7050.37      	1.19716e+07      	11971.6      	113.649      	5.62381      	5.62381      	517.531      	      0      
 264.25      	7050.39      	1.19714e+07      	11971.4      	112.725      	5.62394      	5.62394      	517.629      	      0      
  264.3      	 7050.6      	1.19712e+07      	11971.2      	110.458      	5.62421      	5.62421      	517.727      	      0      
 264.35      	7050.96      	1.1971e+07      	  11971      	106.737      	5.62459      	5.62459      	517.825      	      0      
  264.4      	7051.36      	1.19708e+07      	11970.8      	101.223      	  5.625      	  5.625      	517.923      	      0      
 264.45      	7051.67      	1.19706e+07      	11970.6      	93.2866      	5.62533      	5.62533      	518.021      	      0      
  264.5      	7051.82      	1.19704e+07      	11970.4      	82.2297      	5.62551      	5.62551      	518.119      	      0      
 264.55      	7051.77      	1.19703e+07      	11970.3      	67.4698      	5.62554      	5.62554      	518.217      	      0      
  264.6      	7051.58      	1.19702e+07      	11970.2      	48.0561      	5.62544      	5.62544      	518.315      	      0      
 264.65      	7051.27      	1.19701e+07      	11970.1      	22.8265      	5.62523      	5.62523      	518.413      	      0      
  264.7      	7050.88      	1.197e+07      	  11970      	-9.22329      	5.62497      	5.62497      	518.511      	      0      
 264.75      	7050.43      	1.197e+07      	  11970      	-48.2854      	5.62464      	5.62464      	518.608      	      0      
  264.8      	 7049.9      	1.19699e+07      	11969.9      	-92.9399      	5.62424      	5.62424      	518.706      	      0      
 264.85      	7049.32      	1.19698e+07      	11969.8      	-138.552      	 5.6238      	 5.6238      	518.804      	      0      
  264.9      	7048.75      	1.19698e+07      	11969.8      	-176.999      	5.62338      	5.62338      	518.902      	      0      
 264.95      	7048.27      	1.19697e+07      	11969.7      	-197.497      	5.62302      	5.62302      	    519      	      0      
    265      	7047.94      	1.19697e+07      	11969.7      	-190.132      	5.62279      	5.62279      	519.098      	      0      
 265.05      	7047.74      	1.19696e+07      	11969.6      	-152.071      	5.62267      	5.62267      	519.196      	      0      
  265.1      	 7047.6      	1.19695e+07      	11969.5      	-90.2161      	 5.6226      	 5.6226      	519.294      	      0      
 265.15      	7047.43      	1.19694e+07      	11969.4      	-19.2413      	5.62252      	5.62252      	519.392      	      0      
  265.2      	7047.19      	1.19693e+07      	11969.3      	45.5702      	5.62238      	5.62238      	 519.49      	      0      
 265.25      	7046.87      	1.19691e+07      	11969.1      	94.3288      	5.62219      	5.62219      	519.587      	      0      
  265.3      	7046.58      	1.1969e+07      	  11969      	123.252      	5.62201      	5.62201      	519.685      	      0      
 265.35      	 7046.4      	1.19688e+07      	11968.8      	133.947      	5.62194      	5.62194      	519.783      	      0      
  265.4      	7046.39      	1.19687e+07      	11968.7      	130.318      	5.62201      	5.62201      	519.881      	      0      
 265.45      	 7046.5      	1.19685e+07      	11968.5      	117.586      	5.62218      	5.62218      	519.979      	      0      
  265.5      	7046.62      	1.19683e+07      	11968.3      	100.294      	5.62236      	5.62236      	520.077      	      0      
 265.55      	7046.65      	1.19682e+07      	11968.2      	82.3555      	5.62247      	5.62247      	520.175      	      0      
  265.6      	7046.56      	1.1968e+07      	  11968      	66.5622      	5.62248      	5.62248      	520.272      	      0      
 265.65      	7046.38      	1.19678e+07      	11967.8      	55.0618      	5.62243      	5.62243      	 520.37      	      0      
  265.7      	7046.19      	1.19676e+07      	11967.6      	49.5476      	5.62237      	5.62237      	520.468      	      0      
 265.75      	7046.02      	1.19674e+07      	11967.4      	51.1455      	5.62232      	5.62232      	520.566      	      0      
  265.8      	7045.86      	1.19672e+07      	11967.2      	59.6981      	5.62228      	5.62228      	520.664      	      0      
 265.85      	7045.62      	1.1967e+07      	  11967      	73.7171      	5.62218      	5.62218      	520.762      	      0      
  265.9      	7045.23      	1.19668e+07      	11966.8      	91.0325      	5.62197      	5.62197      	 520.86      	      0      
 265.95      	 7044.7      	1.19666e+07      	11966.6      	111.612      	5.62164      	5.62164      	520.957      	      0      
    266      	7044.12      	1.19664e+07      	11966.4      	133.703      	5.62127      	5.62127      	521.055      	      0      
 266.05      	7043.62      	1.19662e+07      	11966.2      	152.403      	5.62097      	5.62097      	521.153      	      0      
  266.1      	7043.32      	1.1966e+07      	  11966      	167.239      	5.62084      	5.62084      	521.251      	      0      
 266.15      	7043.28      	1.19657e+07      	11965.7      	178.611      	5.62092      	5.62092      	521.349      	      0      
  266.2      	7043.45      	1.19655e+07      	11965.5      	187.096      	5.62118      	5.62118      	521.447      	      0      
 266.25      	7043.76      	1.19652e+07      	11965.2      	193.352      	5.62154      	5.62154      	521.544      	      0      
  266.3      	7044.11      	1.1965e+07      	  11965      	198.384      	5.62194      	5.62194      	521.642      	      0      
 266.35      	7044.49      	1.19647e+07      	11964.7      	202.849      	5.62236      	5.62236      	 521.74      	      0      
  266.4      	7044.91      	1.19645e+07      	11964.5      	 207.25      	5.62281      	5.62281      	521.838      	      0      
 266.45      	7045.39      	1.19643e+07      	11964.3      	211.749      	5.62329      	5.62329      	521.936      	      0      
  266.5      	7045.85      	1.19641e+07      	11964.1      	 216.54      	5.62376      	5.62376      	522.034      	      0      
 266.55      	7046.21      	1.19639e+07      	11963.9      	221.347      	5.62413      	5.62413      	522.132      	      0      
  266.6      	7046.36      	1.19637e+07      	11963.7      	226.088      	5.62433      	5.62433      	522.229      	      0      
 266.65      	7046.29      	1.19636e+07      	11963.6      	230.084      	5.62433      	5.62433      	522.327      	      0      
  266.7      	7046.05      	1.19635e+07      	11963.5      	 233.22      	5.62419      	5.62419      	522.425      	      0      
 266.75      	7045.76      	1.19634e+07      	11963.4      	235.102      	  5.624      	  5.624      	522.523      	      0      
  266.8      	7045.56      	1.19633e+07      	11963.3      	 235.88      	5.62387      	5.62387      	522.621      	      0      
 266.85      	7045.52      	1.19633e+07      	11963.3      	235.393      	5.62387      	5.62387      	522.719      	      0      
  266.9      	7045.66      	1.19632e+07      	11963.2      	233.981      	5.62399      	5.62399      	522.817      	      0      
 266.95      	7045.91      	1.19632e+07      	11963.2      	 231.59      	5.62421      	5.62421      	522.914      	      0      
    267      	7046.26      	1.19632e+07      	11963.2      	228.797      	5.62449      	5.62449      	523.012      	      0      
 267.05      	7046.71      	1.19632e+07      	11963.2      	225.679      	5.62484      	5.62484      	 523.11      	      0      
  267.1      	7047.28      	1.19632e+07      	11963.2      	222.944      	5.62528      	5.62528      	523.208      	      0      
 267.15      	7047.98      	1.19633e+07      	11963.3      	220.494      	5.62581      	5.62581      	523.306      	      0      
  267.2      	7048.74      	1.19634e+07      	11963.4      	218.767      	5.62638      	5.62638      	523.404      	      0      
 267.25      	7049.46      	1.19635e+07      	11963.5      	217.373      	 5.6269      	 5.6269      	523.502      	      0      
  267.3      	7050.03      	1.19637e+07      	11963.7      	216.543      	5.62728      	5.62728      	  523.6      	      0      
 267.35      	7050.37      	1.19638e+07      	11963.8      	215.861      	5.62746      	5.62746      	523.698      	      0      
  267.4      	7050.51      	1.19641e+07      	11964.1      	215.292      	5.62747      	5.62747      	523.795      	      0      
 267.45      	7050.52      	1.19643e+07      	11964.3      	214.086      	5.62735      	5.62735      	523.893      	      0      
  267.5      	7050.51      	1.19646e+07      	11964.6      	211.877      	5.62722      	5.62722      	523.991      	      0      
 267.55      	7050.55      	1.19649e+07      	11964.9      	207.523      	 5.6271      	 5.6271      	524.089      	      0      
  267.6      	7050.65      	1.19652e+07      	11965.2      	200.255      	5.62703      	5.62703      	524.187      	      0      
 267.65      	 7050.8      	1.19656e+07      	11965.6      	188.998      	5.62699      	5.62699      	524.285      	      0      
  267.7      	7051.02      	1.19659e+07      	11965.9      	180.703      	  5.627      	  5.627      	524.383      	      0      
 267.75      	7051.35      	1.19663e+07      	11966.3      	176.051      	5.62708      	5.62708      	524.481      	      0      
  267.8      	7051.83      	1.19667e+07      	11966.7      	171.736      	5.62729      	5.62729      	524.579      	      0      
 267.85      	7052.51      	1.19671e+07      	11967.1      	166.167      	5.62764      	5.62764      	524.677      	      0      
  267.9      	7053.33      	1.19675e+07      	11967.5      	159.096      	 5.6281      	 5.6281      	524.775      	      0      
 267.95      	 7054.2      	1.19679e+07      	11967.9      	150.142      	 5.6286      	 5.6286      	524.873      	      0      
    268      	   7055      	1.19684e+07      	11968.4      	138.884      	5.62902      	5.62902      	524.971      	      0      
 268.05      	7055.63      	1.19689e+07      	11968.9      	124.493      	 5.6293      	 5.6293      	525.069      	      0      
  268.1      	7056.06      	1.19693e+07      	11969.3      	106.525      	5.62942      	5.62942      	525.167      	      0      
 268.15      	7056.33      	1.19699e+07      	11969.9      	83.8624      	5.62938      	5.62938      	525.265      	      0      
  268.2      	7056.46      	1.19704e+07      	11970.4      	55.5553      	5.62924      	5.62924      	525.363      	      0      
 268.25      	7056.51      	1.19709e+07      	11970.9      	20.4011      	5.62903      	5.62903      	525.461      	      0      
  268.3      	7056.48      	1.19715e+07      	11971.5      	-21.8058      	5.62874      	5.62874      	525.559      	      0      
 268.35      	7056.36      	1.19721e+07      	11972.1      	-70.0745      	5.62838      	5.62838      	525.657      	      0      
  268.4      	7056.17      	1.19726e+07      	11972.6      	-119.991      	5.62797      	5.62797      	525.755      	      0      
 268.45      	7055.98      	1.19732e+07      	11973.2      	-163.814      	5.62756      	5.62756      	525.853      	      0      
  268.5      	7055.86      	1.19737e+07      	11973.7      	-191.243      	5.62721      	5.62721      	525.951      	      0      
 268.55      	7055.88      	1.19742e+07      	11974.2      	-191.595      	5.62698      	5.62698      	526.049      	      0      
  268.6      	7056.02      	1.19747e+07      	11974.7      	-160.795      	5.62685      	5.62685      	526.147      	      0      
 268.65      	7056.22      	1.19752e+07      	11975.2      	-104.835      	5.62678      	5.62678      	526.245      	      0      
  268.7      	7056.39      	1.19757e+07      	11975.7      	-37.883      	 5.6267      	 5.6267      	526.343      	      0      
 268.75      	7056.48      	1.19761e+07      	11976.1      	24.8013      	5.62656      	5.62656      	526.441      	      0      
  268.8      	7056.48      	1.19765e+07      	11976.5      	71.9943      	5.62636      	5.62636      	526.539      	      0      
 268.85      	7056.46      	1.19769e+07      	11976.9      	99.3403      	5.62617      	5.62617      	526.637      	      0      
  268.9      	7056.54      	1.19773e+07      	11977.3      	108.051      	5.62605      	5.62605      	526.735      	      0      
 268.95      	7056.77      	1.19777e+07      	11977.7      	102.016      	5.62607      	5.62607      	526.833      	      0      
    269      	 7057.1      	1.1978e+07      	  11978      	86.3029      	5.62618      	5.62618      	526.931      	      0      
 269.05      	7057.45      	1.19783e+07      	11978.3      	65.5587      	5.62632      	5.62632      	527.029      	      0      
  269.1      	 7057.7      	1.19786e+07      	11978.6      	43.8938      	5.62638      	5.62638      	527.127      	      0      
 269.15      	7057.81      	1.19788e+07      	11978.8      	24.0744      	5.62635      	5.62635      	527.225      	      0      
  269.2      	7057.81      	1.19791e+07      	11979.1      	8.48905      	5.62624      	5.62624      	527.323      	      0      
 269.25      	7057.77      	1.19793e+07      	11979.3      	-1.22902      	 5.6261      	 5.6261      	527.421      	      0      
  269.3      	7057.73      	1.19795e+07      	11979.5      	-3.85489      	5.62598      	5.62598      	527.519      	      0      
 269.35      	 7057.7      	1.19797e+07      	11979.7      	0.665946      	5.62586      	5.62586      	527.617      	      0      
  269.4      	7057.58      	1.19798e+07      	11979.8      	11.0813      	5.62569      	5.62569      	527.715      	      0      
 269.45      	7057.31      	1.198e+07      	  11980      	25.0218      	5.62541      	5.62541      	527.813      	      0      
  269.5      	7056.87      	1.19801e+07      	11980.1      	 42.348      	  5.625      	  5.625      	527.911      	      0      
 269.55      	7056.34      	1.19802e+07      	11980.2      	61.7351      	5.62454      	5.62454      	528.009      	      0      
  269.6      	7055.87      	1.19803e+07      	11980.3      	78.0421      	5.62413      	5.62413      	528.107      	      0      
 269.65      	7055.57      	1.19803e+07      	11980.3      	90.5967      	5.62388      	5.62388      	528.205      	      0      
  269.7      	 7055.5      	1.19803e+07      	11980.3      	99.7254      	5.62382      	5.62382      	528.303      	      0      
 269.75      	7055.63      	1.19803e+07      	11980.3      	106.022      	5.62394      	5.62394      	528.401      	      0      
  269.8      	7055.89      	1.19802e+07      	11980.2      	110.052      	5.62418      	5.62418      	528.499      	      0      
 269.85      	7056.19      	1.19801e+07      	11980.1      	112.958      	5.62445      	5.62445      	528.597      	      0      
  269.9      	7056.49      	1.198e+07      	  11980      	 115.27      	5.62474      	5.62474      	528.695      	      0      
 269.95      	7056.82      	1.19799e+07      	11979.9      	117.632      	5.62505      	5.62505      	528.793      	      0      
    270      	7057.18      	1.19798e+07      	11979.8      	120.122      	 5.6254      	 5.6254      	528.891      	      0      
 270.05      	7057.53      	1.19797e+07      	11979.7      	123.117      	5.62574      	5.62574      	528.989      	      0      
  270.1      	7057.77      	1.19795e+07      	11979.5      	126.243      	5.62599      	5.62599      	529.087      	      0      
 270.15      	 7057.8      	1.19794e+07      	11979.4      	129.448      	5.62607      	5.62607      	529.185      	      0      
  270.2      	7057.59      	1.19793e+07      	11979.3      	132.088      	5.62596      	5.62596      	529.283      	      0      
 270.25      	7057.18      	1.19792e+07      	11979.2      	134.049      	5.62569      	5.62569      	529.381      	      0      
  270.3      	 7056.7      	1.19791e+07      	11979.1      	134.893      	5.62536      	5.62536      	529.479      	      0      
 270.35      	7056.26      	1.19789e+07      	11978.9      	134.835      	5.62508      	5.62508      	529.577      	      0      
  270.4      	7055.98      	1.19788e+07      	11978.8      	133.599      	5.62491      	5.62491      	529.675      	      0      
 270.45      	7055.85      	1.19787e+07      	11978.7      	131.576      	5.62487      	5.62487      	529.773      	      0      
  270.5      	7055.83      	1.19785e+07      	11978.5      	128.699      	5.62492      	5.62492      	529.871      	      0      
 270.55      	7055.89      	1.19784e+07      	11978.4      	125.508      	5.62504      	5.62504      	529.969      	      0      
  270.6      	7056.03      	1.19782e+07      	11978.2      	122.089      	5.62522      	5.62522      	530.067      	      0      
 270.65      	7056.28      	1.19781e+07      	11978.1      	119.102      	5.62549      	5.62549      	530.165      	      0      
  270.7      	7056.65      	1.19779e+07      	11977.9      	116.546      	5.62585      	5.62585      	530.263      	      0      
 270.75      	7057.08      	1.19778e+07      	11977.8      	114.828      	5.62626      	5.62626      	530.361      	      0      
  270.8      	7057.47      	1.19776e+07      	11977.6      	113.611      	5.62664      	5.62664      	530.459      	      0      
 270.85      	7057.71      	1.19775e+07      	11977.5      	113.083      	5.62688      	5.62688      	530.557      	      0      
  270.9      	7057.72      	1.19774e+07      	11977.4      	112.825      	5.62694      	5.62694      	530.655      	      0      
 270.95      	 7057.5      	1.19773e+07      	11977.3      	112.878      	5.62681      	5.62681      	530.753      	      0      
    271      	7057.14      	1.19773e+07      	11977.3      	112.446      	5.62656      	5.62656      	530.851      	      0      
 271.05      	7056.74      	1.19772e+07      	11977.2      	111.278      	5.62626      	5.62626      	530.949      	      0      
  271.1      	7056.38      	1.19771e+07      	11977.1      	108.194      	  5.626      	  5.626      	531.047      	      0      
 271.15      	7056.06      	1.19771e+07      	11977.1      	102.493      	5.62578      	5.62578      	531.145      	      0      
  271.2      	7055.79      	1.1977e+07      	  11977      	92.7089      	5.62559      	5.62559      	531.243      	      0      
 271.25      	7055.58      	1.1977e+07      	  11977      	85.4743      	5.62544      	5.62544      	531.341      	      0      
  271.3      	7055.46      	1.19769e+07      	11976.9      	82.1626      	5.62537      	5.62537      	531.439      	      0      
 271.35      	7055.48      	1.19769e+07      	11976.9      	79.6051      	5.62542      	5.62542      	531.537      	      0      
  271.4      	7055.69      	1.19768e+07      	11976.8      	 75.953      	5.62561      	5.62561      	531.635      	      0      
 271.45      	7056.04      	1.19768e+07      	11976.8      	70.9729      	5.62592      	5.62592      	531.733      	      0      
  271.5      	7056.46      	1.19767e+07      	11976.7      	64.2674      	5.62627      	5.62627      	531.831      	      0      
 271.55      	7056.82      	1.19767e+07      	11976.7      	55.4114      	5.62658      	5.62658      	531.929      	      0      
  271.6      	7057.01      	1.19766e+07      	11976.6      	43.6169      	5.62675      	5.62675      	532.027      	      0      
